Word	IPA transcription
обольщаться	ʌ b ʌ lʲ ʂ ɑ t̪ʲ sʲ ʌ
незначитьным	n̪ʲ i z n a t̠ʃʲ i t̪ʲ n ɨ m
оставленные	ʌ s t ɑ v lʲ i n n ɨ j ɪ
допускать	d ʌ p u s k ɑ t̪ʲ
слабой	s l ɑ b ʌ j
фондава	f ʌ n d ɑ v a
рынночные	r ɨ n n o t̠ʃʲ n ɨ j ɪ
рэльсы	r ɛ lʲ s ɨ
торговые	t ʌ r ɡ o v ɨ j ɪ
действую	d̪ʲ e j s t v u j u
торговцы	t ʌ r ɡ o f t s ɨ
проигнорировали	p r ʌ i ɡ n ʌ rʲ i r ʌ v ʌ lʲ ɪ
срочный	s r o t̠ʃʲ n ɨ j
созыв	s ʌ z ɨ f
ельцинской	j e lʲ t s ɨ n s k ʌ j
удивлять	u d̪ʲ i v lʲ ɑ t̪ʲ
замечательная	z ʌ mʲ i t̠ʃʲ ɑ t̪ʲ i lʲ n ʌ j a
деталь	d̪ʲ i t ɑ lʲ
иш-	i ʃˠ
покля-	p o k lʲ ʌ
вырезка	v ɨ rʲ i s k a
Комментируя	k ʌ m mʲ i n t̪ʲ i r u j a
Контрольного	k ʌ n t r o lʲ n ʌ v ʌ
инспекции	ɪ n s pʲ e k t s ɨ ɪ
Дмитрий	d mʲ i t rʲ i j
Госналогслужбы	ɡ ʌ s n a l o k s l u ʒˠ b ɨ
требованием	t rʲ e b ʌ v ʌ n̪ʲ i j i m
московскими	m ʌ s k o f s kʲ i mʲ ɪ
рынками	r ɨ n k ʌ mʲ ɪ
уличной	u lʲ i ʃˠ n ʌ j
поздно	p o z d n ʌ
командир	k ʌ m a n d̪ʲ i r
Ренди	rʲ e n d̪ʲ ɪ
Белл	bʲ e l l
посадил	p ʌ s a d̪ʲ i l
четырехмоторную	t̠ʃʲ i t ɨ rʲ i x m o t ʌ r n u j u
турбовинтовинтовую	t u r b ʌ vʲ i n t ʌ vʲ i n t ʌ v u j u
АлмаАты	ɑ l m a ɑ t ɨ
назначение	n ʌ z n a t̠ʃʲ e n i j ɪ
одночасье	ʌ d n ʌ t̠ʃʲ ɑ sʲ j ɪ
приведет	p rʲ i vʲ i d̪ʲ e t
всеобщему	f sʲ i o p ʂ i m u
примирению	p rʲ i mʲ i rʲ e n̪ʲ i j u
корпунк	k ʌ r p u n k
позвонили	p ʌ z v ʌ n̪ʲ i lʲ ɪ
Известиям	ɪ z vʲ e sʲ t̪ʲ i j a m
занят	z ɑ n̪ʲ ʌ t
возникнет	v ʌ zʲ n̪ʲ i k n̪ʲ i t
отряд	ʌ t rʲ ɑ t
безразлично	bʲ i z r a zʲ lʲ i t̠ʃʲ n ʌ
небольших	n̪ʲ i b ʌ lʲ ʃˠ ɨ x
локальные	l ʌ k ɑ l n ɨ j ɪ
населением	n ʌ sʲ i lʲ e n i j i m
подмял	p ʌ d mʲ ɑ l
добывающую	d ʌ b ɨ v ɑ j u ʂ u j u
бесценное	bʲ i s t s ɛ n n ʌ j ɪ
сырье	s ɨ rʲ j e
отставки	ʌ t s t ɑ f kʲ ɪ
грузинского	ɡ r u zʲ i n s k ʌ v ʌ
допрогнозировались	d ʌ p r ʌ ɡ n ʌ zʲ i r o v ʌ lʲ i sʲ
рекордное	rʲ i k o r d n ʌ j ɪ
75ти	sʲ e m d̪ʲ ɛ sʲ a t pʲ j a t̪ʲ t̪ʲ i
наследники	n a s lʲ e d n i kʲ ɪ
Маркса	m ɑ r k s a
вашей	v ɑ ʃˠ ɨ j
справедливой	s p r ʌ vʲ i d lʲ i v ʌ j
пристроиться	p rʲ i s t r o i t̪ʲ sʲ ʌ
колонн	k ʌ l o n n
красными	k r ɑ s n ɨ mʲ ɪ
хоругвями	x ʌ r u ɡ vʲ ʌ mʲ ɪ
Лондона	l o n d ʌ n a
удалась	u d a l ɑ sʲ
этам	ɛ t ʌ m
состоят	s ʌ s t ʌ j a t
мотивы	m ʌ t̪ʲ i v ɨ
сходством	s x o d s t v ʌ m
отличия	ʌ t lʲ i t̠ʃʲ i j a
Очевидно	ʌ t̠ʃʲ i vʲ i d n ʌ
Якутией	j a k u t̪ʲ i j i j
предоставленных	p rʲ i d ʌ s t ɑ v lʲ i n n ɨ x
алмазнобриллиантового	a l m ʌ z n ʌ b rʲ i l l i ɑ n t ʌ v ʌ v ʌ
Вермайская	vʲ i r m ɑ j s k ʌ j a
резонанс	rʲ i z ʌ n ɑ n s
интеллектуальных	ɪ n t̪ʲ i l l i k t u ɑ l n ɨ x
франкистская	f r a n kʲ i s t s k ʌ j a
существовала	s u ʂ i s t v ʌ v ɑ l a
эС	e ɛ s
архаичной	a r x a i ʃˠ n ʌ j
широкие	ʃˠ ɨ r o kʲ i j ɪ
предполагались	p rʲ i d p ʌ l a ɡ ɑ l i sʲ
судов	s u d o f
Река	rʲ i k ɑ
перессечения	pʲ i rʲ i sʲ sʲ e t̠ʃʲ i n̪ʲ i j a
живым	ʒˠ ɨ v ɨ m
невредимым	n̪ʲ i v rʲ i d̪ʲ i m ɨ m
прад-	p r ɑ t
продолжаются	p r ʌ d ʌ l ʒˠ ɑ j u t s ʌ
заявле-	z a j a v l i
темпа	t̪ʲ e m p a
чеформ	t̠ʃʲ e f ʌ r m
проверить	p r ʌ vʲ e rʲ i t̪ʲ
обоснование	ʌ b ʌ s n ʌ v ɑ n i j ɪ
семье	sʲ i mʲ j e
местонахождении	mʲ i s t ʌ n ʌ x ʌ ʒˠ d̪ʲ e n i ɪ
задержанного	z a d̪ʲ e r ʒˠ ʌ n n ʌ v ʌ
лидерам	lʲ i d̪ʲ i r ʌ m
озаглавленное	ʌ z a ɡ l ɑ v l i n n ʌ j ɪ
возвращаться	v ʌ z v r a ʂ ɑ t̪ʲ sʲ ʌ
прошлое	p r o ʃˠ l ʌ j ɪ
странности	s t r ɑ n n ʌ sʲ t̪ʲ ɪ
напоминающее	n ʌ p ʌ mʲ i n ɑ j u ʂ i j ɪ
подзабытый	p ʌ d z a b ɨ t ɨ j
жанр	ʒˠ ɑ n r
писем	pʲ i sʲ i m
остановление	ʌ s t a n o v lʲ i n i j ɪ
мощных	m o ʂ n ɨ x
финансовопромышленных	fʲ i n ʌ n s ʌ v ʌ p r ʌ m ɨ ʃˠ lʲ i n n ɨ x
олиграхических-	ʌ lʲ i ɡ r a x i t̠ʃʲ i s kʲ i x
упрочнения	u p r ʌ t̠ʃʲ n̪ʲ e n̪ʲ i j a
взаимоотношений	v z ʌ i m ʌ ʌ t n ʌ ʃˠ ɛ n i j
менеджмента	mʲ e n̪ʲ i d ʒˠ mʲ i n t a
банкуи	b a n k u ɪ
сложившихся	s l ʌ ʒˠ ɨ f ʃˠ ɨ x sʲ ʌ
На-	n a
альянсов	a lʲ j a n s ʌ f
самостоятельных	s ʌ m ʌ s t ʌ j a t̪ʲ i lʲ n ɨ x
авантюрах	a v a n t̪ʲ u r ʌ x
коллективных	k ʌ l l i k t̪ʲ i v n ɨ x
миннных	mʲ i n n n ɨ x
акциях	ɑ k t s ɨ j a x
благословленных	b l ʌ ɡ ʌ s l ʌ v l e n n ɨ x
мандатом	m a n d ɑ t ʌ m
девя-	d̪ʲ e vʲ ʌ
испертов	ɪ s pʲ e r t ʌ f
пос-	p o s
построившей	p ʌ s t r ʌ i f ʃˠ ɨ j
иудаисты	ɪ u d a i s t ɨ
позаимствов-	p ʌ z a i m s t v ʌ f
вамшему	v a m ʃˠ ɛ m u
предшественникова	p rʲ i d ʃˠ ɨ s t vʲ e n n i k ʌ v a
неизбежная	n̪ʲ i i z bʲ e ʒˠ n ʌ j a
переходной	pʲ i rʲ i x o d n ʌ j
поры	p o r ɨ
сопровождает	s ʌ p r ʌ v ʌ ʒˠ d ɑ j i t
перебьется	pʲ i rʲ i b j e t s ʌ
исправительнотрудовой	ɪ s p r a vʲ i t̪ʲ i lʲ n ʌ t r u d ʌ v ʌ j
тринадцать	t rʲ i n ɑ d t s ʌ t̪ʲ
устройство	u s t r o j s t v ʌ
запретительные	z ʌ p rʲ i t̪ʲ i t̪ʲ i lʲ n ɨ j ɪ
ножка	n o ʃˠ k a
вырванная	v ɨ r v ʌ n n ʌ j a
стула	s t u l a
сидели	sʲ i d̪ʲ e lʲ ɪ
сбросить	z b r o sʲ i t̪ʲ
сопротивлялись	s ʌ p r ʌ t̪ʲ i v lʲ ɑ lʲ i sʲ
видимых	vʲ i d̪ʲ i m ɨ x
Рухтин	r u x t̪ʲ i n
прерываеть	p rʲ i r ɨ v ɑ j i t̪ʲ
заключает	z ʌ k lʲ u t̠ʃʲ ɑ j i t
Спинлайн	s pʲ i n l ʌ j n
распределении	r ʌ s p rʲ i d̪ʲ i lʲ e n̪ʲ i ɪ
контролируя	k ʌ n t r ʌ lʲ i r u j a
доходы	d ʌ x o d ɨ
конкурсный	k o n k u r s n ɨ j
Вашингтоне	v ʌ ʃˠ ɨ n k t o n i
техасских	t̪ʲ i x ɑ s s kʲ i x
вооруженным	v ʌ ʌ r u ʒˠ ɛ n n ɨ m
прибегают	p rʲ i bʲ i ɡ ɑ j u t
мерам	mʲ e r ʌ m
судебного	s u d̪ʲ e b n ʌ v ʌ
натолкнется	n ʌ t ʌ l k n e t s ʌ
железобетоныэ	ʒˠ ɨ lʲ i z ʌ bʲ e t ʌ n ɨ ɛ
надолбы	n ɑ d ʌ l b ɨ
пры	p r ɨ
попытке	p ʌ p ɨ t kʲ i
месячник	mʲ e sʲ ʌ t̠ʃʲ n̪ʲ i k
отлову	ʌ t l o v u
вывозят	v ɨ v ʌ zʲ ɑ t
конфликта	k ʌ n f lʲ i k t a
ставших	s t ɑ f ʃˠ ɨ x
жертвами	ʒˠ ɛ r t v ʌ mʲ ɪ
размеры	r a z mʲ e r ɨ
вкладов	f k l ɑ d ʌ f
границей	ɡ r a n̪ʲ i t s ɨ j
оценьваются	ʌ t s ɨ n̪ʲ v ɑ j u t s ʌ
наблюдать	n ʌ b lʲ u d ɑ t̪ʲ
маневрами	m a n̪ʲ e v r ʌ mʲ ɪ
участниц	u t̠ʃʲ ɑ s t̪ʲ n̪ʲ i t s
Голландии	ɡ ʌ l l ɑ n d̪ʲ i ɪ
Греции	ɡ rʲ e t s ɨ ɪ
Дании	d ɑ n̪ʲ i ɪ
Норвегии	n ʌ r vʲ e ɡʲ i ɪ
Турции	t u r t s ɨ ɪ
вспоминать	f s p ʌ mʲ i n ɑ t̪ʲ
проставленные	p r ʌ s t ɑ v lʲ i n n ɨ j ɪ
подложных	p ʌ d l o ʒˠ n ɨ x
платежных	p l a t̪ʲ e ʒˠ n ɨ x
подтверждениях	p ʌ d t vʲ i r ʒˠ d̪ʲ e n̪ʲ i j a x
увеличивались	u vʲ i lʲ i t̠ʃʲ i v ʌ lʲ i sʲ
Наталь	n ɑ t ʌ lʲ
Алянькиной	a lʲ a n̪ʲ kʲ i n ʌ j
концепции	k ʌ n t s ɛ p t s ɨ ɪ
блокового	b l ʌ k o v ʌ v ʌ
Федерацией	fʲ i d̪ʲ i r ɑ t s ɨ j i j
союзникым	s ʌ j u zʲ n i k ɨ m
дуло	d u l ʌ
уперто	u pʲ e r t ʌ
стимулируя	sʲ t̪ʲ i m u lʲ i r u j a
приходских	p rʲ i x ʌ d s kʲ i x
юрисдикции	j u rʲ i z d̪ʲ i k t s ɨ ɪ
бежит	bʲ i ʒˠ ɨ t
дествитна	d̪ʲ i s t vʲ i t n a
волевого	v ʌ lʲ i v o v ʌ
воспрынимаэтся	v ʌ s p r ɨ n̪ʲ i m ʌ ɛ t̪ʲ sʲ ʌ
благовление	b l ʌ ɡ ʌ v l e n̪ʲ i j ɪ
принципэ	p rʲ i n t s ɨ p ɛ
ицин-	i t s ɨ n
инциндент	ɪ n t s ɨ n d̪ʲ e n t
мощные	m o ʂ n ɨ j ɪ
телевыступления	t̪ʲ i lʲ i v ɨ s t u p lʲ i n̪ʲ i j a
играют	ɪ ɡ r ɑ j u t
контингенты	k ʌ n t̪ʲ i n ɡʲ e n t ɨ
Борисэ	b ʌ rʲ i s ɛ
максимальнэ	m a k sʲ i m ʌ lʲ n ɛ
сосредоточить	s ʌ s rʲ i d ʌ t o t̠ʃʲ i t̪ʲ
субъектами	s u b j e k t ʌ mʲ ɪ
терряристов	t̪ʲ i r rʲ a rʲ i s t ʌ f
психологическое	p sʲ i x ʌ l ʌ ɡʲ i t̠ʃʲ i s k ʌ j ɪ
отражением	ʌ t r a ʒˠ ɛ n̪ʲ i j i m
показателей	p ʌ k a z ɑ t̪ʲ i lʲ i j
какимто	k a kʲ i m t ʌ
клещами	k lʲ i ʂ ɑ mʲ ɪ
оторвешь	ʌ t ʌ r vʲ e ʃˠ
фрарцузский	f r a r t s u s s kʲ i j
разрешение	r ʌ z rʲ i ʃˠ ɛ n̪ʲ i j ɪ
Багдада	b a ɡ d ɑ d a
каково	k ʌ k ʌ v o
удивление	u d̪ʲ i v lʲ e n̪ʲ i j ɪ
конфетных	k ʌ n fʲ e t n ɨ x
коробок	k ʌ r ʌ b o k
замарских	z a m ɑ r s kʲ i x
ликоры-	lʲ i k o r ɨ
ликеров	lʲ i kʲ e r ʌ f
вин	vʲ i n
духов	d u x ʌ f
видеокассет	vʲ i d̪ʲ i ʌ k a sʲ sʲ e t
пыль	p ɨ lʲ
табличку	t a b lʲ i t̠ʃʲ k u
распространено	r ʌ s p r ʌ s t r ʌ n̪ʲ i n o
4ом	t̠ʃʲ ɪ t ɨ rʲ ɪ o m
перетряски	pʲ i rʲ e t rʲ ʌ s kʲ ɪ
Ассоциация	a s s ʌ t s ɨ ɑ t s ɨ j a
нелегально	n̪ʲ i lʲ i ɡ ɑ lʲ n ʌ
усыновленных	u s ɨ n o v lʲ i n n ɨ x
Афин	a fʲ i n
Салоников	s ʌ l ʌ n̪ʲ i k ʌ f
портового	p ʌ r t o v ʌ v ʌ
Патрас	p ɑ t r ʌ s
Тяжлов	t̪ʲ ɑ ʒˠ l ʌ f
прагма-	p r ɑ ɡ m a
тическим	t̪ʲ i t̠ʃʲ e s kʲ i m
обременительной	ʌ b rʲ i mʲ i n̪ʲ i t̪ʲ i lʲ n ʌ j
вялютная	vʲ a lʲ u t n ʌ j a
несбалансированности	n̪ʲ i z b ʌ l a n sʲ i r ʌ v ʌ n n ʌ sʲ t̪ʲ ɪ
компонентами	k ʌ m p ʌ n̪ʲ e n t ʌ mʲ ɪ
использовавшихся	ɪ s p o lʲ z ʌ v ʌ f ʃˠ ɨ x sʲ ʌ
вара-	v ɑ r a
оригинально	ʌ rʲ i ɡʲ i n ɑ lʲ n ʌ
валют	v a lʲ u t
доллара	d o l l ʌ r a
плавающей	p l ɑ v ʌ j u ʂ i j
процентной	p r ʌ t s ɛ n t n ʌ j
ставки	s t ɑ f kʲ ɪ
кавыч-	k a v ɨ t̠ʃʲ
зродить	z r ʌ d̪ʲ i t̪ʲ
патриотам	p ʌ t rʲ i o t ʌ m
министерские	mʲ i n̪ʲ i sʲ t̪ʲ e r s kʲ i j ɪ
инструкции	ɪ n s t r u k t s ɨ ɪ
региональному	rʲ i ɡʲ i ʌ n ɑ lʲ n ʌ m u
экзамену	ɛ ɡ z ɑ mʲ i n u
выпускных	v ɨ p u s k n ɨ x
классах	k l ɑ s s ʌ x
называлось	n ʌ z ɨ v ɑ l ʌ sʲ
Госдумой	ɡ ʌ z d u m ʌ j
НКВД	ɛ n k ɑ v ɛ d ɛ
поптребовал	p ʌ p t rʲ i b o v ʌ l
стабильное	s t a bʲ i lʲ n ʌ j ɪ
текущих	t̪ʲ i k u ʂ i x
стйореотипов	s t j ʌ rʲ i o t̪ʲ i p ʌ f
советников	s ʌ vʲ e t̪ʲ n̪ʲ i k ʌ f
небезызвестного	n̪ʲ i bʲ i z ɨ z vʲ e s t n ʌ v ʌ
Сергея	sʲ i r ɡʲ e j a
Глазьева	ɡ l ɑ zʲ j i v a
однополчанина	ʌ d n ʌ p ʌ l t̠ʃʲ ɑ n i n a
недолгой	n̪ʲ i d o l ɡ ʌ j
утверждениям	u t vʲ i r ʒˠ d̪ʲ e n̪ʲ i j a m
таможни	t a m o ʒˠ n̪ʲ ɪ
беспошлины	bʲ i s p o ʃˠ lʲ i n ɨ
практикой	p r ɑ k t̪ʲ i k ʌ j
аэропортов	a ɛ r ʌ p o r t ʌ f
пройдетс-	p r ʌ j d̪ʲ e t s
Федерация	fʲ i d̪ʲ i r ɑ t s ɨ j a
предаваться	p rʲ i d a v ɑ t̪ʲ sʲ ʌ
ликованиям	lʲ i k ʌ v ɑ n̪ʲ i j a m
продовольственных	p r ʌ d ʌ v o lʲ s t vʲ i n n ɨ x
Первая	pʲ e r v ʌ j a
приветствием	p rʲ i vʲ e t s t vʲ i j i m
ядерное	j a d̪ʲ i r n ʌ j ɪ
произвоится	p r ʌ i z v o i t s ʌ
оружейный	ʌ r u ʒˠ ɛ j n ɨ j
плутоний	p l u t o n̪ʲ i j
перерабатываются	pʲ i rʲ i r ʌ b a t ɨ v ʌ j u t s ʌ
произошедших	p r ʌ i z ʌ ʃˠ ɛ d ʃˠ ɨ x
49ом	s o r ɔ k d̪ʲ e v ɪ t̪ʲ o m
1957ом	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t pʲ ʌ d̪ʲ d̪ʲ ɪ sʲ j a t sʲ e j m o m
1967ом	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t ʃˠ ɛ z d̪ʲ d̪ʲ ɪ sʲ j a t sʲ e j m o m
заповедник	z ʌ p ʌ vʲ e d n̪ʲ i k
земледелия	zʲ i m lʲ i d̪ʲ e lʲ i j a
взрослыето	v z r ʌ s l ɨ j i t ʌ
отлично	ʌ t lʲ i t̠ʃʲ n ʌ
братьям	b r ɑ t̪ʲ j a m
диперт-	d̪ʲ i pʲ e r t
выплату	v ɨ p l ʌ t u
семьям	sʲ e mʲ j a m
обучают	ʌ b u t̠ʃʲ ɑ j u t
некаторай	n̪ʲ i k a t o r ʌ j
суммой	s u m m ʌ j
ввоза	v v o z a
Кто	k t o
ходэ	x o d ɛ
продемонстриволи	p r ʌ d̪ʲ i m o n s t rʲ i v ʌ lʲ ɪ
мэрское	m ɛ r s k o j ɪ
освободилось	ʌ s v ʌ b ʌ d̪ʲ i l ʌ sʲ
газовики	ɡ a z o vʲ i kʲ ɪ
придачу	p rʲ i d ɑ t̠ʃʲ u
огромным	ʌ ɡ r o m n ɨ m
деньгам	d̪ʲ i n̪ʲ ɡ ɑ m
возможностям	v ʌ z m o ʒˠ n ʌ sʲ t̪ʲ ʌ m
расторгнуть	r a s t o r ɡ n u t̪ʲ
приватизонные-	p rʲ i v a t̪ʲ i z ʌ n n ɨ j ɪ
сть-	ɛ s t ɛ mʲ j a kʲ ɪ j z n ɑ k
совершенные	s ʌ vʲ i r ʃˠ ɛ n n ɨ j ɪ
тес-	t̪ʲ e s
проду-	p r o d u
локальной	l ʌ k ɑ l n ʌ j
вялотекущей	vʲ ʌ l ʌ t̪ʲ i k u ʂ i j
лак	l ɑ k
альнай	ɑ lʲ n ʌ j
замороженных	z ʌ m ʌ r o ʒˠ ɨ n n ɨ x
костромской	k ʌ s t r ʌ m s k o j
состояться	s ʌ s t ʌ j a t̪ʲ sʲ ʌ
западу	z ɑ p ʌ d u
Печужкин	pʲ i t̠ʃʲ u ʃˠ kʲ i n
опуливи-	ʌ p u lʲ i vʲ ɪ
опу-	o p u
смягчение	s mʲ a k t̠ʃʲ e n̪ʲ i j ɪ
позорной	p ʌ z o r n ʌ j
направленного	n a p r ɑ v lʲ i n n ʌ v ʌ
терроризма	t̪ʲ i r r ʌ rʲ i z m a
оплот	ʌ p l o t
левые	lʲ e v ɨ j ɪ
прокурдские	p r ʌ k u r d s kʲ i j ɪ
падво-	p ɑ d v ʌ
подвергаться	p ʌ d vʲ i r ɡ ɑ t̪ʲ sʲ ʌ
непрекращающимся	n̪ʲ i p rʲ i k r a ʂ ɑ j u ʂ i m sʲ ʌ
репрессиям	rʲ i p rʲ e sʲ sʲ i j a m
Костроме	k ʌ s t r ʌ mʲ e
Ипатьевском	ɪ p ɑ t̪ʲ j i f s k ʌ m
планировалась	p l a n̪ʲ i r ʌ v ʌ l ʌ sʲ
церемония	t s ɨ rʲ i m o n̪ʲ i j a
приведения	p rʲ i vʲ i d̪ʲ e n̪ʲ i j a
присяге	p rʲ i sʲ ɑ ɡʲ i
престолонаследника	p rʲ i s t ʌ l ʌ n ɑ s l i d n i k a
шестнадцатилетнего	ʃˠ ɨ s t n ʌ d t s ʌ t̪ʲ i lʲ e t̪ʲ n i v ʌ
Георгия	ɡʲ i o r ɡʲ i j a
губернской	ɡ u bʲ e r n s k ʌ j
Георгий	ɡʲ i o r ɡʲ i j
Лиманский	l i m ɑ n s kʲ i j
экономист	ɛ k ʌ n ʌ mʲ i s t
преемником	p rʲ i j e m n i k ʌ m
Белоусов	bʲ i l ʌ u s ʌ f
проректор	p r ʌ rʲ e k t ʌ r
Самарского	s a m ɑ r s k ʌ v ʌ
аэрокосмического	a ɛ r ʌ k ʌ s mʲ i t̠ʃʲ i s k ʌ v ʌ
университета	u n̪ʲ i vʲ i r sʲ i t̪ʲ e t a
соц-	s o t s
соцкультбыту	s ʌ t s k u lʲ d b ɨ t u
проигрывающего	p r ʌ i ɡ r ɨ v ʌ j u ʂ i v ʌ
футбольного	f u d b o lʲ n ʌ v ʌ
Крылья	k r ɨ lʲ j a
Советов	s ʌ vʲ e t ʌ f
опубликован	ʌ p u b lʲ i k o v ʌ n
колоритный	k ʌ l ʌ rʲ i t n ɨ j
Швецу	ʒˠ vʲ e t s u
либеля-	lʲ i bʲ e lʲ ʌ
эпохи	ɛ p o x ɪ
всемирный	f sʲ i mʲ i r n ɨ j
готовит	ɡ ʌ t o vʲ i t
касса	k ɑ s s a
щелкает	ʂ e l k ʌ j i t
сироты	sʲ i r o t ɨ
вети	vʲ e t̪ʲ ɪ
севера	sʲ e vʲ i r a
навязывало	n a vʲ ɑ z ɨ v ʌ l ʌ
нациолизировав	n ʌ t s ɨ ʌ lʲ i zʲ i r ʌ v ʌ f
абсолютных	a p s ʌ lʲ u t n ɨ x
диктатурах	d̪ʲ i k t a t u r ʌ x
возродившаяся	v ʌ z r ʌ d̪ʲ i f ʃˠ ʌ j a sʲ ʌ
развалинах	r a z v ɑ lʲ i n ʌ x
душит	d u ʃˠ ɨ t
диссидентские	d̪ʲ i sʲ sʲ i d̪ʲ e n t s kʲ i j ɪ
тотально	t ʌ t ɑ lʲ n ʌ
приверженцев	p rʲ i vʲ e r ʒˠ ɨ n t s ɨ f
правительственным	p r a vʲ i t̪ʲ i lʲ s t vʲ i n n ɨ m
двухсо-	d v u x s ʌ
нашему	n ɑ ʃˠ ɨ m u
нижним	n̪ʲ i ʒˠ n̪ʲ i m
пределом	p rʲ i d̪ʲ e l ʌ m
ожиданий	ʌ ʒˠ ɨ d ɑ n̪ʲ i j
прежняя	p rʲ e ʒˠ n̪ʲ ʌ j a
правительственна	p r ʌ vʲ i t̪ʲ e lʲ s t vʲ i n n a
потеряла	p ʌ t̪ʲ i rʲ ɑ l a
105	s t o pʲ j a t̪ʲ
тюрьма	t̪ʲ u rʲ m ɑ
ищет	i ʂ i t
утверждали	u t vʲ i r ʒˠ d ɑ lʲ ɪ
продолжаем	p r ʌ d ʌ l ʒˠ ɑ j i m
выбирает	v ɨ bʲ i r ɑ j i t
нехватки	n̪ʲ i x v ɑ t kʲ ɪ
персонала	pʲ i r s ʌ n ɑ l a
делами	d̪ʲ i l ɑ mʲ ɪ
депортируемые	d̪ʲ i p ʌ r t̪ʲ i r u j i m ɨ j ɪ
представляющих	p rʲ i d s t a v lʲ ɑ j u ʂ i x
эмоциональных	ɛ m ʌ t s ɨ ʌ n ɑ lʲ n ɨ x
впечатлительных	f pʲ i t̠ʃʲ a t lʲ i t̪ʲ i lʲ n ɨ x
оттолкнет	ʌ t t ʌ l k n̪ʲ e t
говаривал	ɡ ʌ v ɑ rʲ i v ʌ l
Швейк	ʒˠ vʲ e j k
осмелюсь	ʌ s mʲ e lʲ u sʲ
доложить	d ʌ l ʌ ʒˠ ɨ t̪ʲ
Вольфович	v o lʲ f ʌ vʲ i t̠ʃʲ
шовиниста	ʃˠ ʌ vʲ i n̪ʲ i s t a
казус	k ɑ z u s
тюрьму	t̪ʲ u rʲ m u
намного	n a m n o v ʌ
южной	j u ʒˠ n ʌ j
турецких	t u rʲ e t s kʲ i x
тюрма-	t̪ʲ u r m a
бутылках	b u t ɨ l k ʌ x
центов	t s ɛ n t ʌ f
среднем	s rʲ e d n̪ʲ i m
немыслимым	n̪ʲ i m ɨ s lʲ i m ɨ m
альянсом	a lʲ j a n s ʌ m
противоположностей	p r ʌ t̪ʲ i v ʌ p ʌ l o ʒˠ n ʌ sʲ t̪ʲ i j
навлечет	n ʌ v lʲ i t̠ʃʲ e t
беды	bʲ e d ɨ
многовато	m n ʌ ɡ ʌ v ɑ t ʌ
пороха	p o r ʌ x a
икры	i k r ɨ
шампанского	ʃˠ a m p ɑ n s k ʌ v ʌ
количественная	k ʌ lʲ i t̠ʃʲ i s t vʲ i n n ʌ j a
оценка	ʌ t s ɛ n k a
инвестициям	ɪ n vʲ i sʲ t̪ʲ i t s ɨ j a m
полугодии	p ʌ l u ɡ o d̪ʲ i ɪ
получена	p ʌ l u t̠ʃʲ i n a
почтового	p ʌ t̠ʃʲ t o v ʌ v ʌ
анкетирования	a n kʲ i t̪ʲ i r ʌ v ʌ n i j a
430ти	t̠ʃʲ ɪ t ɨ rʲ ɛ s t a t rʲ i t t s ʌ t̪ʲ t̪ʲ i
панельной	p a n̪ʲ e lʲ n ʌ j
лабораторий	l ʌ b ʌ r a t o rʲ i j
конъюнктурных	k ʌ n j u n k t u r n ɨ x
ИЭПП	ɪ ɛ p p
статти	s t ɑ t̪ʲ t̪ʲ ɪ
вынесены	v ɨ n̪ʲ i sʲ i n ɨ
Скофильда	s k ʌ fʲ i lʲ d a
преданной	p rʲ e d ʌ n n ʌ j
расширением	r ʌ ʃˠ ʃˠ ɨ rʲ e n̪ʲ i j i m
расшифра-	r a ʃˠ ʃˠ ɨ f r a
фровыэза	f r ʌ v ɨ ɛ z a
наизусть	n ʌ i z u s t̪ʲ
разрушенных	r a z r u ʃˠ ɨ n n ɨ x
уничтоженных	u n̪ʲ i t̠ʃʲ t o ʒˠ ɨ n n ɨ x
выжженных	v ɨ ʒˠ ʒˠ ɨ n n ɨ x
козырная	k ʌ z ɨ r n ʌ j a
карнта	k ɑ r n t a
игре	ɪ ɡ rʲ e
волновать	v ʌ l n ʌ v ɑ t̪ʲ
специальности	s pʲ i t s ɨ ɑ lʲ n ʌ sʲ t̪ʲ ɪ
мерчет	mʲ i r t̠ʃʲ e t
Мерчент	mʲ i r t̠ʃʲ e n t
необходимого	n̪ʲ i ʌ p x ʌ d̪ʲ i m ʌ v ʌ
аккредитивы	a k k rʲ i d̪ʲ i t̪ʲ i v ɨ
факторинговые	f ʌ k t ʌ rʲ i n ɡ ʌ v ɨ j ɪ
бесперспективность	bʲ i s pʲ i r s pʲ i k t̪ʲ i v n ʌ s t̪ʲ
садись	s a d̪ʲ i sʲ
убивай	u bʲ i v ɑ j
возникшей	v ʌ zʲ n̪ʲ i k ʃˠ ɨ j
негласная	n̪ʲ i ɡ l ɑ s n ʌ j a
уния	u n̪ʲ i j a
клира	k lʲ i r a
коммунисами	k ʌ m m u n̪ʲ i s ʌ mʲ ɪ
оформлена	ʌ f o r m lʲ i n a
сост-	s o s t
подделать	p ʌ d̪ʲ d̪ʲ e l ʌ t̪ʲ
голограмму	ɡ ʌ l ʌ ɡ r ɑ m m u
открывании	ʌ t k r ɨ v ɑ n̪ʲ i ɪ
бутылки	b u t ɨ l kʲ ɪ
