Word	IPA transcription
Urodziwe	u r ɔ d̪ ʑ i v ɛ
buziaki	b u ʑ a k i
pojawia	p ɔ j a v j a
znajoma	z̪ n̪ a j ɔ m a
Pozwoli	p ɔ z̪ v ɔ l̪ i
kanonizację	k a n̪ ɔ ɲ i z̪ a t̪s̪ j ɛ
błogosławionego	b w ɔ ɡ ɔ s̪ w a v ɔ n̪ ɛ ɡ ɔ
Sebastiana	s̪ ɛ b a s̪ t̪ j a n̪ a
Pelczara	p ɛ l̪ t̪ ɕ a r a
przemyskiego	p ɕ ɛ m ɨ s̪ k ɛ ɡ ɔ
UJ	u j
bratnią	b r a t̪ ɲ ɔ
robiło	r ɔ b i w ɔ
Uderzeniowa	u d̪ ɛ ʐ̻ ɛ ɲ ɔ v a
dawka	d̪ a f k a
uśpił	u ɕ p i w
kosztowała	k ɔ ɕ t̪ ɔ v a w a
oszczędny	ɔ ɕ t̪ ɕ ɛ n̪ d̪ n̪ ɨ
słowach	s̪ w ɔ v a x
stawiać	s̪ t̪ a v a t̪ ɕ
prognoz	p r ɔ ɡ n̪ ɔ s̪
niewiadomą	ɲ ɛ v a d̪ ɔ m ɔ
antypatyczna	a n̪ t̪ ɨ p a t̪ ɨ t̪ ɕ n̪ a
skandaliczny	s̪ k a n̪ d̪ a l̪ i t̪ ɕ n̪ ɨ
niejasne	ɲ ɛ j a s̪ n̪ ɛ
bandytach	b a n̪ d̪ ɨ t̪ a x
szturmowej	ɕ t̪ u r m ɔ v ɛ j
starosta	s̪ t̪ a r ɔ s̪ t̪ a
wykorzystywali	v ɨ k ɔ ʐ̻ ɨ s̪ t̪ ɨ v a l̪ i
wyłudzili	v ɨ w u d̪ ʑ i l̪ i
ubezpieczeniowych	u b ɛ s̪ p ɛ t̪ ɕ ɛ ɲ ɔ v ɨ x
brali	b r a l̪ i
tuszowania	t̪ u ɕ ɔ v a ɲ a
owej	ɔ v ɛ j
przewrócenia	p ɕ ɛ v r u t̪s̪ ɛ ɲ a
zaangażowali	z̪ a a ŋ ɡ a ʐ̻ ɔ v a l̪ i
postanowiliśmy	p ɔ s̪ t̪ a n̪ ɔ v i l̪ i ɕ m ɨ
taksówkarskiej	t̪ a k s̪ u f k a r s̪ k ɛ j
trzydziestoosobowej	t̪ ɕ ɨ d̪ ʑ ɛ s̪ t̪ ɔ ɔ s̪ ɔ b ɔ v ɛ j
urzędem	u ʐ̻ ɛ n̪ d̪ ɛ m
wymagana	v ɨ m a ɡ a n̪ a
osobista	ɔ s̪ ɔ b i s̪ t̪ a
wizycie	v i z̪ ɨ t̪ ɕ ɛ
przeprowadzenia	p ɕ ɛ p r ɔ v a d̪ ʑ ɛ ɲ a
oskarżając	ɔ s̪ k a r ʐ̻ a j ɔ n̪ t̪s̪
wcielenia	f t̪ ɕ ɛ l̪ ɛ ɲ a
Polewasz	p ɔ l̪ ɛ v a ɕ
oseska	ɔ s̪ ɛ s̪ k a
wigoru	v i ɡ ɔ r u
Urbanem	u r b a n̪ ɛ m
zachowywał	z̪ a x ɔ v ɨ v a w
zrozpaczony	z̪ r ɔ s̪ p a t̪ ɕ ɔ n̪ ɨ
popełnić	p ɔ p ɛ w ɲ i t̪ ɕ
Dzieciaki	d̪ ʑ ɛ t̪ ɕ a k i
wygrały	v ɨ ɡ r a w ɨ
marzeń	m a ʐ̻ ɛ ɲ
Zrozpaczeni	z̪ r ɔ s̪ p a t̪ ɕ ɛ ɲ i
ściągali	ɕ t̪ ɕ ɔ ŋ ɡ a l̪ i
przyszedłby	p ɕ ɨ ɕ ɛ d̪ w b ɨ
padł	p a d̪
Michnik	m i x ɲ i k
partnerka	p a r t̪ n̪ ɛ r k a
Maryna	m a r ɨ n̪ a
przeczuwająca	p ɕ ɛ t̪ ɕ u v a j ɔ n̪ t̪s̪ a
usiłowała	u ɕ i w ɔ v a w a
Negocjacje	n̪ ɛ ɡ ɔ t̪s̪ j a t̪s̪ j ɛ
rozpoczniemy	r ɔ s̪ p ɔ t̪ ɕ ɲ ɛ m ɨ
ekonomistów	ɛ k ɔ n̪ ɔ m i s̪ t̪ u f
kroki	k r ɔ k i
niezbędne	ɲ ɛ z̪ b ɛ n̪ d̪ n̪ ɛ
powstrzymać	p ɔ f s̪ t̪ ɕ ɨ m a t̪ ɕ
wyciek	v ɨ t̪ ɕ ɛ k
powietrza	p ɔ v ɛ t̪ ɕ a
wszystkiemu	f ɕ ɨ s̪ t̪ k ɛ m u
tęsknią	t̪ ɛ s̪ k ɲ ɔ
naprawi	n̪ a p r a v i
krzywdy	k ɕ ɨ v d̪ ɨ
przywróci	p ɕ ɨ v r u t̪ ɕ i
porządek	p ɔ ʐ̻ ɔ n̪ d̪ ɛ k
aspekty	a s̪ p ɛ k t̪ ɨ
Beger	b ɛ ɡ ɛ r
silnej	ɕ i l̪ n̪ ɛ j
ambitnej	a m b i t̪ n̪ ɛ j
odgrywa	ɔ d̪ ɡ r ɨ v a
Antoni	a n̪ t̪ ɔ ɲ i
Macierewicz	m a t̪ ɕ ɛ r ɛ v i t̪ ɕ
zrezygnować	z̪ r ɛ z̪ ɨ ɡ n̪ ɔ v a t̪ ɕ
odezwały	ɔ d̪ ɛ z̪ v a w ɨ
syreny	s̪ ɨ r ɛ n̪ ɨ
alarmowe	a l̪ a r m ɔ v ɛ
Podkreślił	p ɔ t̪ k r ɛ ɕ l̪ i w
spierających	s̪ p ɛ r a j ɔ n̪ t̪s̪ ɨ x
Kościołów	k ɔ ɕ t̪ ɕ ɔ w u f
słuszne	s̪ w u ɕ n̪ ɛ
uznali	u z̪ n̪ a l̪ i
wyłączenie	v ɨ w ɔ n̪ t̪ ɕ ɛ ɲ ɛ
własności	v w a s̪ n̪ ɔ ɕ t̪ ɕ i
pounickiej	p ɔ u ɲ i t̪s̪ k ɛ j
odrębnego	ɔ d̪ r ɛ m b n̪ ɛ ɡ ɔ
unormowania	u n̪ ɔ r m ɔ v a ɲ a
współczesna	f s̪ p u w t̪ ɕ ɛ s̪ n̪ a
zasadza	z̪ a s̪ a d̪ ʑ a
pojednaniu	p ɔ j ɛ d̪ n̪ a ɲ u
francusko-niemieckim	f r a n̪ t̪s̪ u s̪ k ɔ ɲ ɛ m j ɛ t̪s̪ k i m
Nauczyciele	n̪ a u t̪ ɕ ɨ t̪ ɕ ɛ l̪ ɛ
zaopiekowali	z̪ a ɔ p ɛ k ɔ v a l̪ i
dziećmi	d̪ ʑ ɛ t̪ ɕ m i
Walkę	v a l̪ k ɛ
utrudnia	u t̪ r u d̪ ɲ a
wyczerpały	v ɨ t̪ ɕ ɛ r p a w ɨ
zapasy	z̪ a p a s̪ ɨ
worków	v ɔ r k u f
piaskiem	p a s̪ k ɛ m
stomatologa	s̪ t̪ ɔ m a t̪ ɔ l̪ ɔ ɡ a
skierowania	s̪ k ɛ r ɔ v a ɲ a
Zapewniam	z̪ a p ɛ v ɲ a m
doskonałe	d̪ ɔ s̪ k ɔ n̪ a w ɛ
poszukiwawczych	p ɔ ɕ u k i v a f t̪ ɕ ɨ x
Wczorajszy	f t̪ ɕ ɔ r a j ɕ ɨ
poranny	p ɔ r a n̪ n̪ ɨ
pobity	p ɔ b i t̪ ɨ
Alejach	a l̪ ɛ j a x
dopuszczalnej	d̪ ɔ p u ɕ t̪ ɕ a l̪ n̪ ɛ j
Hucie	x u t̪ ɕ ɛ
finansowym	f i n̪ a n̪ s̪ ɔ v ɨ m
produkcyjno-technicznym	p r ɔ d̪ u k t̪s̪ ɨ j n̪ ɔ t̪ ɛ x ɲ i t̪ ɕ n̪ ɨ m
niemało	ɲ ɛ m a w ɔ
Zaangażowana	z̪ a a ŋ ɡ a ʐ̻ ɔ v a n̪ a
podchodzi	p ɔ t̪ x ɔ d̪ ʑ i
stwarzając	s̪ t̪ f a ʐ̻ a j ɔ n̪ t̪s̪
dodatkowej	d̪ ɔ d̪ a t̪ k ɔ v ɛ j
pacjent	p a t̪s̪ j ɛ n̪ t̪
lepszego	l̪ ɛ p ɕ ɛ ɡ ɔ
skorzystania	s̪ k ɔ ʐ̻ ɨ s̪ t̪ a ɲ a
bezpłatych	b ɛ s̪ p w a t̪ ɨ x
zrzucenie	z̪ ʐ̻ u t̪s̪ ɛ ɲ ɛ
kasetowych	k a s̪ ɛ t̪ ɔ v ɨ x
lustrowanym	l̪ u s̪ t̪ r ɔ v a n̪ ɨ m
sądzie	s̪ ɔ ɲ d̪ ʑ ɛ
walczyliśmy	v a l̪ t̪ ɕ ɨ l̪ i ɕ m ɨ
ustalali	u s̪ t̪ a l̪ a l̪ i
Zobaczymy	z̪ ɔ b a t̪ ɕ ɨ m ɨ
wyuczonym	v ɨ u t̪ ɕ ɔ n̪ ɨ m
Dziedzice	d̪ ʑ ɛ d̪ ʑ i t̪s̪ ɛ
czerpali	t̪ ɕ ɛ r p a l̪ i
nadmiernych	n̪ a d̪ m ɛ r n̪ ɨ x
dochodów	d̪ ɔ x ɔ d̪ u f
dotkliwa	d̪ ɔ t̪ k l̪ i v a
emigracja	ɛ m i ɡ r a t̪s̪ j a
zarobkowa	z̪ a r ɔ p k ɔ v a
policzył	p ɔ l̪ i t̪ ɕ ɨ w
trzyminutowej	t̪ ɕ ɨ m i n̪ u t̪ ɔ v ɛ j
użył	u ʐ̻ ɨ w
nadzieja	n̪ a d̪ ʑ ɛ j a
podkreślał	p ɔ t̪ k r ɛ ɕ l̪ a w
siłowe	ɕ i w ɔ v ɛ
czuwał	t̪ ɕ u v a w
świadczenia	ɕ f a t̪ t̪ ɕ ɛ ɲ a
stomatologiczne	s̪ t̪ ɔ m a t̪ ɔ l̪ ɔ ɡ i t̪ ɕ n̪ ɛ
Ratujcie	r a t̪ u j t̪ ɕ ɛ
krzyczała	k ɕ ɨ t̪ ɕ a w a
napastników	n̪ a p a s̪ t̪ ɲ i k u f
umiem	u m j ɛ m
przestać	p ɕ ɛ s̪ t̪ a t̪ ɕ
Pojazdy	p ɔ j a z̪ d̪ ɨ
kierowane	k ɛ r ɔ v a n̪ ɛ
samobójców	s̪ a m ɔ b u j t̪s̪ u f
ciężarówka	t̪ ɕ ɛ ʐ̻ a r u f k a
kamaz	k a m a s̪
terenowy	t̪ ɛ r ɛ n̪ ɔ v ɨ
uaz	u a s̪
uderzyły	u d̪ ɛ ʐ̻ ɨ w ɨ
powodując	p ɔ v ɔ d̪ u j ɔ n̪ t̪s̪
potężne	p ɔ t̪ ɛ ʐ̻ n̪ ɛ
eksplozje	ɛ k s̪ p l̪ ɔ z̪ j ɛ
Omal	ɔ m a l̪
zemdlałam	z̪ ɛ m d̪ l̪ a w a m
rączkę	r ɔ n̪ t̪ ɕ k ɛ
topieli	t̪ ɔ p ɛ l̪ i
wołać	v ɔ w a t̪ ɕ
Wygląda	v ɨ ɡ l̪ ɔ n̪ d̪ a
dowodzący	d̪ ɔ v ɔ d̪ ʑ ɔ n̪ t̪s̪ ɨ
rozpocząć	r ɔ s̪ p ɔ t̪ ɕ ɔ ɲ t̪ ɕ
państwu	p a ɲ s̪ t̪ f u
Dni	d̪ ɲ i
powtarza	p ɔ f t̪ a ʐ̻ a
ciągnącej	t̪ ɕ ɔ ŋ ɡ n̪ ɔ n̪ t̪s̪ ɛ j
kilometrowym	k i l̪ ɔ m ɛ t̪ r ɔ v ɨ m
łańcuchem	w a ɲ t̪s̪ u x ɛ m
Wyżniańskiego	v ɨ ʐ̻ ɲ a ɲ s̪ k ɛ ɡ ɔ
przełęcz	p ɕ ɛ w ɛ n̪ t̪ ɕ
Berehami	b ɛ r ɛ x a m i
Zabieg	z̪ a b j ɛ k
chwilową	x f i l̪ ɔ v ɔ
zniknąć	z̪ ɲ i k n̪ ɔ ɲ t̪ ɕ
Georgim	ɡ ɛ ɔ r ɡ i m
Pyrwanowem	p ɨ r v a n̪ ɔ v ɛ m
kandydatury	k a n̪ d̪ ɨ d̪ a t̪ u r ɨ
zaawansowany	z̪ a a v a n̪ s̪ ɔ v a n̪ ɨ
Włoscy	v w ɔ s̪ t̪s̪ ɨ
związkowcy	z̪ v ɔ s̪ k ɔ f t̪s̪ ɨ
niebezpiecznego	ɲ ɛ b ɛ s̪ p ɛ t̪ ɕ n̪ ɛ ɡ ɔ
zmonopolizowania	z̪ m ɔ n̪ ɔ p ɔ l̪ i z̪ ɔ v a ɲ a
magnat	m a ɡ n̪ a t̪
medialny	m ɛ d̪ j a l̪ n̪ ɨ
Silvio	s̪ i l̪ v j ɔ
Berlusconi	b ɛ r l̪ u s̪ t̪s̪ ɔ ɲ i
Wymieniając	v ɨ m j ɛ ɲ a j ɔ n̪ t̪s̪
węgierskiej	v ɛ ŋ ɡ ɛ r s̪ k ɛ j
czeskich	t̪ ɕ ɛ s̪ k i x
wspomniano	f s̪ p ɔ m ɲ a n̪ ɔ
germanizacji	ɡ ɛ r m a ɲ i z̪ a t̪s̪ j i
przypomniano	p ɕ ɨ p ɔ m ɲ a n̪ ɔ
obroną	ɔ b r ɔ n̪ ɔ
niezależności	ɲ ɛ z̪ a l̪ ɛ ʐ̻ n̪ ɔ ɕ t̪ ɕ i
Rzeczpospolita	ʐ̻ ɛ t̪ ɕ p ɔ s̪ p ɔ l̪ i t̪ a
wyobrażam	v ɨ ɔ b r a ʐ̻ a m
obławy	ɔ b w a v ɨ
ściągnięto	ɕ t̪ ɕ ɔ ŋ ɡ ɲ ɛ n̪ t̪ ɔ
Liczni	l̪ i t̪ ɕ ɲ i
krajowi	k r a j ɔ v i
zaopatrzyli	z̪ a ɔ p a t̪ ɕ ɨ l̪ i
skomputeryzowane	s̪ k ɔ m p u t̪ ɛ r ɨ z̪ ɔ v a n̪ ɛ
linie	l̪ i ɲ ɛ
technologiczne	t̪ ɛ x n̪ ɔ l̪ ɔ ɡ i t̪ ɕ n̪ ɛ
krajalnice	k r a j a l̪ ɲ i t̪s̪ ɛ
nowinki	n̪ ɔ v i ŋ k i
dokonując	d̪ ɔ k ɔ n̪ u j ɔ n̪ t̪s̪
wczesnego	f t̪ ɕ ɛ s̪ n̪ ɛ ɡ ɔ
Bieruta	b j ɛ r u t̪ a
wprost	f p r ɔ s̪ t̪
wiek	v ɛ k
oba	ɔ b a
nurty	n̪ u r t̪ ɨ
Beethovenowski	b ɛ ɛ s̪ ɔ v ɛ n̪ ɔ f s̪ k i
Mendelssohnowski	m ɛ n̪ d̪ ɛ l̪ s̪ s̪ ɔ x n̪ ɔ f s̪ k i
żywioły	ʐ̻ ɨ v ɔ w ɨ
koegzystują	k ɔ ɛ ɡ z̪ ɨ s̪ t̪ u j ɔ
Wybiegłem	v ɨ b j ɛ ɡ w ɛ m
balkon	b a l̪ k ɔ n̪
okropnym	ɔ k r ɔ p n̪ ɨ m
wstrząsie	f s̪ t̪ ɕ ɔ ɕ ɛ
podskakiwał	p ɔ t̪ s̪ k a k i v a w
giął	ɡ ɔ w
boki	b ɔ k i
skrzypiał	s̪ k ɕ ɨ p a w
pięknie	p ɛ ŋ k ɲ ɛ
oświetlonego	ɔ ɕ f ɛ t̪ l̪ ɔ n̪ ɛ ɡ ɔ
ujrzałem	u j ʐ̻ a w ɛ m
ciemność	t̪ ɕ ɛ m n̪ ɔ ɕ t̪ ɕ
łuny	w u n̪ ɨ
pożarów	p ɔ ʐ̻ a r u f
poddało	p ɔ d̪ d̪ a w ɔ
Inna	i n̪ n̪ a
humor	x u m ɔ r
wyrazić	v ɨ r a z̪ i t̪ ɕ
zatrzymywali	z̪ a t̪ ɕ ɨ m ɨ v a l̪ i
morderców	m ɔ r d̪ ɛ r t̪s̪ u f
jakobym	j a k ɔ b ɨ m
postulował	p ɔ s̪ t̪ u l̪ ɔ v a w
Górskiego	ɡ u r s̪ k ɛ ɡ ɔ
Ochotniczego	ɔ x ɔ t̪ ɲ i t̪ ɕ ɛ ɡ ɔ
Tatrzańskiego	t̪ a t̪ ɕ a ɲ s̪ k ɛ ɡ ɔ
Czternastego	t̪ ɕ t̪ ɛ r n̪ a s̪ t̪ ɛ ɡ ɔ
Wielickiej	v ɛ l̪ i t̪s̪ k ɛ j
przypadkowo	p ɕ ɨ p a t̪ k ɔ v ɔ
rozpoznali	r ɔ s̪ p ɔ z̪ n̪ a l̪ i
wywiadowcy	v ɨ v a d̪ ɔ f t̪s̪ ɨ
cywilu	t̪s̪ ɨ v i l̪ u
ściśle	ɕ t̪ ɕ i ɕ l̪ ɛ
przenosiła	p ɕ ɛ n̪ ɔ ɕ i w a
starodrzewi	s̪ t̪ a r ɔ d̪ ʐ̻ ɛ v i
sztucznych	ɕ t̪ u t̪ ɕ n̪ ɨ x
monokultur	m ɔ n̪ ɔ k u l̪ t̪ u r
sosnowych	s̪ ɔ s̪ n̪ ɔ v ɨ x
Katarzyna	k a t̪ a ʐ̻ ɨ n̪ a
Woźniak	v ɔ ʑ ɲ a k
syntezę	s̪ ɨ n̪ t̪ ɛ z̪ ɛ
przyszłe	p ɕ ɨ ɕ w ɛ
kojenie	k ɔ j ɛ ɲ ɛ
ran	r a n̪
społeczeństwami	s̪ p ɔ w ɛ t̪ ɕ ɛ ɲ s̪ t̪ f a m i
zagwarantowanie	z̪ a ɡ v a r a n̪ t̪ ɔ v a ɲ ɛ
ostateczna	ɔ s̪ t̪ a t̪ ɛ t̪ ɕ n̪ a
ustalona	u s̪ t̪ a l̪ ɔ n̪ a
sądzić	s̪ ɔ ɲ d̪ ʑ i t̪ ɕ
zakończymy	z̪ a k ɔ ɲ t̪ ɕ ɨ m ɨ
Ziobro	ʑ ɔ b r ɔ
lekarzy	l̪ ɛ k a ʐ̻ ɨ
amerykańskie	a m ɛ r ɨ k a ɲ s̪ k ɛ
spowiedź	s̪ p ɔ v ɛ t̪ ɕ
dole	d̪ ɔ l̪ ɛ
adres	a d̪ r ɛ s̪
wysłać	v ɨ s̪ w a t̪ ɕ
Rządzą	ʐ̻ ɔ n̪ d̪ ʑ ɔ
wskaźniki	f s̪ k a ʑ ɲ i k i
grzywna	ɡ ʐ̻ ɨ v n̪ a
pozbawienia	p ɔ z̪ b a v ɛ ɲ a
tradycją	t̪ r a d̪ ɨ t̪s̪ j ɔ
pojechać	p ɔ j ɛ x a t̪ ɕ
tamtejszej	t̪ a m t̪ ɛ j ɕ ɛ j
okulistycznej	ɔ k u l̪ i s̪ t̪ ɨ t̪ ɕ n̪ ɛ j
leczony	l̪ ɛ t̪ ɕ ɔ n̪ ɨ
﻿Nazwać	n̪ a z̪ v a t̪ ɕ
grobów	ɡ r ɔ b u f
Odsyłamy	ɔ t̪ s̪ ɨ w a m ɨ
informując	i n̪ f ɔ r m u j ɔ n̪ t̪s̪
zapewniał	z̪ a p ɛ v ɲ a w
załatwię	z̪ a w a t̪ f j ɛ
budowlane	b u d̪ ɔ v l̪ a n̪ ɛ
najtaniej	n̪ a j t̪ a ɲ ɛ j
Beata	b ɛ a t̪ a
jadła	j a d̪ w a
utrzymuje	u t̪ ɕ ɨ m u j ɛ
korzystała	k ɔ ʐ̻ ɨ s̪ t̪ a w a
zadłużenie	z̪ a d̪ w u ʐ̻ ɛ ɲ ɛ
sprowadzała	s̪ p r ɔ v a d̪ ʑ a w a
podpisania	p ɔ t̪ p i s̪ a ɲ a
papierów	p a p ɛ r u f
uznane	u z̪ n̪ a n̪ ɛ
ludobójstwo	l̪ u d̪ ɔ b u j s̪ t̪ f ɔ
tańsze	t̪ a ɲ ɕ ɛ
lipcu	l̪ i p t̪s̪ u
oceniał	ɔ t̪s̪ ɛ ɲ a w
nieracjonalną	ɲ ɛ r a t̪s̪ j ɔ n̪ a l̪ n̪ ɔ
natrafiliśmy	n̪ a t̪ r a f i l̪ i ɕ m ɨ
cenie	t̪s̪ ɛ ɲ ɛ
trzych	t̪ ɕ ɨ x
wyrzutnie	v ɨ ʐ̻ u t̪ ɲ ɛ
deszczyk	d̪ ɛ ɕ t̪ ɕ ɨ k
dwudziestoma	d̪ v u d̪ ʑ ɛ s̪ t̪ ɔ m a
strzałami	s̪ t̪ ɕ a w a m i
wyrzutnię	v ɨ ʐ̻ u t̪ ɲ ɛ
Conan	t̪s̪ ɔ n̪ a n̪
Battery	b a t̪ t̪ ɛ r ɨ
moździerzową	m ɔ ʑ d̪ ʑ ɛ ʐ̻ ɔ v ɔ
ognie	ɔ ɡ ɲ ɛ
petardy	p ɛ t̪ a r d̪ ɨ
irytacją	i r ɨ t̪ a t̪s̪ j ɔ
obserwowała	ɔ p s̪ ɛ r v ɔ v a w a
kręcących	k r ɛ n̪ t̪s̪ ɔ n̪ t̪s̪ ɨ x
uliczkach	u l̪ i t̪ ɕ k a x
cywilnych	t̪s̪ ɨ v i l̪ n̪ ɨ x
ubraniach	u b r a ɲ a x
uszytych	u ɕ ɨ t̪ ɨ x
krawieckiej	k r a v ɛ t̪s̪ k ɛ j
nowymi	n̪ ɔ v ɨ m i
Czesław	t̪ ɕ ɛ s̪ w a f
utraty	u t̪ r a t̪ ɨ
słuchu	s̪ w u x u
poluje	p ɔ l̪ u j ɛ
nadziwić	n̪ a d̪ ʑ i v i t̪ ɕ
generałowi	ɡ ɛ n̪ ɛ r a w ɔ v i
Jaruzelskiemu	j a r u z̪ ɛ l̪ s̪ k ɛ m u
szło	ɕ w ɔ
Górnicki	ɡ u r ɲ i t̪s̪ k i
rejestracja	r ɛ j ɛ s̪ t̪ r a t̪s̪ j a
restytucja	r ɛ s̪ t̪ ɨ t̪ u t̪s̪ j a
wchodzić	f x ɔ d̪ ʑ i t̪ ɕ
rachubę	r a x u b ɛ
korespondenci	k ɔ r ɛ s̪ p ɔ n̪ d̪ ɛ ɲ t̪ ɕ i
wysokie	v ɨ s̪ ɔ k ɛ
posłańcem	p ɔ s̪ w a ɲ t̪s̪ ɛ m
Koreańczyk	k ɔ r ɛ a ɲ t̪ ɕ ɨ k
Północy	p u w n̪ ɔ t̪s̪ ɨ
wizytą	v i z̪ ɨ t̪ ɔ
przyszłorocznych	p ɕ ɨ ɕ w ɔ r ɔ t̪ ɕ n̪ ɨ x
stawek	s̪ t̪ a v ɛ k
opublikowane	ɔ p u b l̪ i k ɔ v a n̪ ɛ
poślizgiem	p ɔ ɕ l̪ i z̪ ɡ ɛ m
Dopłata	d̪ ɔ p w a t̪ a
przysługiwać	p ɕ ɨ s̪ w u ɡ i v a t̪ ɕ
faktycznego	f a k t̪ ɨ t̪ ɕ n̪ ɛ ɡ ɔ
Pisma	p i s̪ m a
ucieka	u t̪ ɕ ɛ k a
pacjenci	p a t̪s̪ j ɛ ɲ t̪ ɕ i
narzekają	n̪ a ʐ̻ ɛ k a j ɔ
Sapporo	s̪ a p p ɔ r ɔ
dotarł	d̪ ɔ t̪ a r
napisany	n̪ a p i s̪ a n̪ ɨ
Balcerowiczu	b a l̪ t̪s̪ ɛ r ɔ v i t̪ ɕ u
powtarzali	p ɔ f t̪ a ʐ̻ a l̪ i
must	m u s̪ t̪
komunikacie	k ɔ m u ɲ i k a t̪ ɕ ɛ
zakończyło	z̪ a k ɔ ɲ t̪ ɕ ɨ w ɔ
całkowitą	t̪s̪ a w k ɔ v i t̪ ɔ
klapą	k l̪ a p ɔ
kadrowe	k a d̪ r ɔ v ɛ
przygotowywano	p ɕ ɨ ɡ ɔ t̪ ɔ v ɨ v a n̪ ɔ
pojawiło	p ɔ j a v i w ɔ
szacunek	ɕ a t̪s̪ u n̪ ɛ k
Nieraz	ɲ ɛ r a s̪
przedostać	p ɕ ɛ d̪ ɔ s̪ t̪ a t̪ ɕ
przesunięć	p ɕ ɛ s̪ u ɲ ɛ ɲ t̪ ɕ
Chwilowe	x f i l̪ ɔ v ɛ
zrzuciłam	z̪ ʐ̻ u t̪ ɕ i w a m
karb	k a r p
Wyraźnie	v ɨ r a ʑ ɲ ɛ
podenerwowani	p ɔ d̪ ɛ n̪ ɛ r v ɔ v a ɲ i
salę	s̪ a l̪ ɛ
szczelnie	ɕ t̪ ɕ ɛ l̪ ɲ ɛ
odseparować	ɔ t̪ s̪ ɛ p a r ɔ v a t̪ ɕ
wścibskiego	f ɕ t̪ ɕ i p s̪ k ɛ ɡ ɔ
ogrodzenie	ɔ ɡ r ɔ d̪ ʑ ɛ ɲ ɛ
rozdarciu	r ɔ z̪ d̪ a r t̪ ɕ u
drogowej	d̪ r ɔ ɡ ɔ v ɛ j
kuli	k u l̪ i
bandyty	b a n̪ d̪ ɨ t̪ ɨ
szosie	ɕ ɔ ɕ ɛ
Wrocławiem	v r ɔ t̪s̪ w a v ɛ m
siedmioletni	ɕ ɛ d̪ m ɔ l̪ ɛ t̪ ɲ i
starszy	s̪ t̪ a r ɕ ɨ
posterunkowy	p ɔ s̪ t̪ ɛ r u ŋ k ɔ v ɨ
Engel	ɛ ŋ ɡ ɛ l̪
piśmie	p i ɕ m ɛ
zaznaczał	z̪ a z̪ n̪ a t̪ ɕ a w
ingeruje	i ŋ ɡ ɛ r u j ɛ
strukturę	s̪ t̪ r u k t̪ u r ɛ
obserwacji	ɔ p s̪ ɛ r v a t̪s̪ j i
Strzek	s̪ t̪ ɕ ɛ k
ZSL	z̪ ɛ t̪ ɛ s̪ ɛ l̪
Janowski	j a n̪ ɔ f s̪ k i
SD	s̪ t̪
Ozdowski	ɔ z̪ d̪ ɔ f s̪ k i
PRON	p r ɔ n̪
zatrzymany	z̪ a t̪ ɕ ɨ m a n̪ ɨ
patrol	p a t̪ r ɔ l̪
pijany	p i j a n̪ ɨ
Siedemdziesiąt	ɕ ɛ d̪ ɛ m d̪ ʑ ɛ ɕ ɔ n̪ t̪
chciało	x t̪ ɕ a w ɔ
wyprzedaży	v ɨ p ɕ ɛ d̪ a ʐ̻ ɨ
zgadzało	z̪ ɡ a d̪ ʑ a w ɔ
obowiązkowej	ɔ b ɔ v ɔ s̪ k ɔ v ɛ j
Kategorycznie	k a t̪ ɛ ɡ ɔ r ɨ t̪ ɕ ɲ ɛ
intencjach	i n̪ t̪ ɛ n̪ t̪s̪ j a x
zawiadamiam	z̪ a v a d̪ a m j a m
istotny	i s̪ t̪ ɔ t̪ n̪ ɨ
żądań	ʐ̻ ɔ n̪ d̪ a ɲ
współwyznawców	f s̪ p u w v ɨ z̪ n̪ a f t̪s̪ u f
uznanie	u z̪ n̪ a ɲ ɛ
niezawisłości	ɲ ɛ z̪ a v i s̪ w ɔ ɕ t̪ ɕ i
banalnego	b a n̪ a l̪ n̪ ɛ ɡ ɔ
Organizatorzy	ɔ r ɡ a ɲ i z̪ a t̪ ɔ ʐ̻ ɨ
zapomnieli	z̪ a p ɔ m ɲ ɛ l̪ i
powitanie	p ɔ v i t̪ a ɲ ɛ
podadzą	p ɔ d̪ a d̪ ʑ ɔ
gościom	ɡ ɔ ɕ t̪ ɕ ɔ m
piołunówkę	p ɔ w u n̪ u f k ɛ
słodki	s̪ w ɔ t̪ k i
krupnik	k r u p ɲ i k
butelkę	b u t̪ ɛ l̪ k ɛ
stóp	s̪ t̪ u p
wawelskiego	v a v ɛ l̪ s̪ k ɛ ɡ ɔ
wzgórza	v z̪ ɡ u ʐ̻ a
monumentalną	m ɔ n̪ u m ɛ n̪ t̪ a l̪ n̪ ɔ
Historię	ɕ i s̪ t̪ ɔ r j ɛ
Wit	v i t̪
Stwosz	s̪ t̪ f ɔ ɕ
rzeźbił	ʐ̻ ɛ ʑ b i w
gotycki	ɡ ɔ t̪ ɨ t̪s̪ k i
Kochanowski	k ɔ x a n̪ ɔ f s̪ k i
wykuwał	v ɨ k u v a w
kształty	k ɕ t̪ a w t̪ ɨ
literackiej	l̪ i t̪ ɛ r a t̪s̪ k ɛ j
naruszeniem	n̪ a r u ɕ ɛ ɲ ɛ m
opóźnienie	ɔ p u ʑ ɲ ɛ ɲ ɛ
wydawać	v ɨ d̪ a v a t̪ ɕ
naliczeniu	n̪ a l̪ i t̪ ɕ ɛ ɲ u
