Word	IPA transcription
odvjetništvo	o d̪ v j e t̪ n i ʃ t̪ v o
Senju	s e ɲ u
HND-a	x i n i d̪ i a
jo-	j o
Jagoda	j a ɡ o d̪ aː
Vukosić	v u k o s i t̪ ɕ
utemeljeni	u t̪ e m e ʎ e n i
forumi	f o r u m i
Članak	t̪ ʃ l a n aː k
nevladine	n e v l aː d̪ i n e
pojedinci	p o j e d̪ i n t̪ s i
zabrinuti	z a b r i n u t̪ i
kršenja	k r ʃ e ɲ aː
srbijanska	s r b i j aː n s k aː
zaplijenila	z a p l i j e n i l aː
bombi	b o m b i
uhitila	u h i t̪ i l aː
nap-	n a p
vijećnicima	v i j e t̪ ɕ n i t̪ s i m aː
Veleposlanicu	v e l e p o s l aː n i t̪ s u
stavili	s t̪ a v i l i
lupu	l u p u
posebnost	p o s e b n o s t̪
de	d̪ e
facto	f a t̪ s t̪ o
rat	r a t̪
neposredna	n e p o s r e d̪ n aː
ratna	r a t̪ n aː
opasnost	o p aː s n o s t̪
praktičkog	p r a k t̪ i t̪ ʃ k o ɡ
Svečanost	s v e t̪ ʃ aː n o s t̪
Masleničkog	m a s l e n i t̪ ʃ k o ɡ
nastavljena	n a s t̪ aː v l j e n aː
pregodnim	p r e ɡ o d̪ n i m
druženjem	d̪ r u ʒ e ɲ e m
ere	e r e
Brolich	b r o l i t̪ s h
dijelovi	d̪ i j e l o v i
korektni	k o r e k t̪ n i
Složili	s l o ʒ i l i
realne	r e aː l n e
realizacije	r e aː l i z aː t̪ s i j e
izvjesnog	i z v j e s n o ɡ
osnovu	o s n o v u
indonezijskog	i n d̪ o n e z i j s k o ɡ
Donošenjem	d̪ o n o ʃ e ɲ e m
ispunila	i s p u n i l aː
objašnjenju	o b j aː ʃ ɲ e ɲ u
odlikovanju	o d̪ l i k o v aː ɲ u
priznanjima	p r i z n aː ɲ i m aː
Red	r e d̪
trolista	t̪ r o l i s t̪ aː
svečanoj	s v e t̪ ʃ aː n o j
odori	o d̪ o r i
redarstva	r e d̪ a r s t̪ v aː
građanskom	ɡ r a d̪ ʑ aː n s k o m
večernjem	v e t̪ ʃ e r ɲ e m
odijelu	o d̪ i j e l u
lijevoj	l i j e v o j
grudi	ɡ r u d̪ i
skupi-	s k u p i
frakcija	f r a k t̪ s i j aː
Europski	e u r o p s k i
parlament	p a r l aː m e n t̪
prilike	p r i l i k e
usvojio	u s v o j i o
Usješno	u s j e ʃ n o
raščišćavanje	r a ʃ t̪ ʃ i ʃ t̪ ɕ aː v aː ɲ e
cesta	t̪ s e s t̪ aː
operacija	o p e r aː t̪ s i j aː
blokirane	b l o k i r aː n e
INFOR-a	i n f o r a
građevinska	ɡ r a d̪ ʑ e v i n s k aː
konstrukcija	k o n s t̪ r u k t̪ s i j aː
cjelo-	t̪ s j e l o
cjelovito	t̪ s j e l o v i t̪ o
djeli	d̪ j e l i
segmentu	s e ɡ m e n t̪ u
ras-	r a s
zastupnik	z a s t̪ u p n i k
zauzeti	z a u z e t̪ i
događaje	d̪ o ɡ aː d̪ ʑ a j e
sila	s i l aː
puštajući	p u ʃ t̪ a j u t̪ ɕ i
plinovodni	p l i n o v o d̪ n i
kratko	k r a t̪ k o
neprocjenjiva	n e p r o t̪ s j e ɲ i v aː
izm-	i z m
zadaći	z a d̪ aː t̪ ɕ i
jake	j a k e
zapovjedništvom	z a p o v j e d̪ n i ʃ t̪ v o m
Michaela	m i t̪ s h aː e l aː
Ryana	r j a n aː
Slijedio	s l i j e d̪ i o
dopis	d̪ o p i s
Naglasak	n a ɡ l aː s aː k
hvali	x v a l i
obala	o b aː l aː
4000	t̪ ʃ e t̪ i r i t̪ i s u t̪ ɕ e
1185	t̪ i s u t̪ ɕ u s t̪ o o s aː m d̪ e s e t̪ p e t̪
grafičke	ɡ r a f i t̪ ʃ k e
nakladničke	n a k l aː d̪ n i t̪ ʃ k e
ukidanjem	u k i d̪ aː ɲ e m
zamrzavaju	z a m r z aː v a j u
povećanjem	p o v e t̪ ɕ aː ɲ e m
neoporezvog	n e o p o r e z v o ɡ
stimulativne	s t̪ i m u l aː t̪ i v n e
nadzorne	n a d̪ ʑ o r n e
nadomak	n a d̪ o m aː k
okupirana	o k u p i r aː n aː
autobusa	a u t̪ o b u s aː
dovezla	d̪ o v e z l aː
skupinu	s k u p i n u
zarobljenih	z a r o b ʎ e n i h
oslobođeni	o s l o b o d̪ ʑ e n i
progona	p r o ɡ o n aː
vlastitoj	v l a s t̪ i t̪ o j
Srbiju	s r b i j u
osnovi	o s n o v i
članka	t̪ ʃ l a ŋ k aː
99	d̪ e v e d̪ e s e d̪ d̪ e v e t̪
2	d̪ v a
inozemnim	i n o z e m n i m
Miomira	m i o m i r aː
Žužula	ʒ u ʒ u l aː
postavlja	p o s t̪ aː v l j aː
izvanrednog	i z v aː n r e d̪ n o ɡ
opunomoćenog	o p u n o m o t̪ ɕ e n o ɡ
odbro	o d̪ b r o
Obrtni-	o b r t̪ n i
istaknuta	i s t̪ aː k n u t̪ aː
privedbi	p r i v e d̪ b i
učvršćavanju	u t̪ ʃ v r ʃ t̪ ɕ aː v aː ɲ u
bržeg	b r ʒ e ɡ
ustanovljenja	u s t̪ aː n o v l j e ɲ aː
federalnih	f e d̪ e r aː l n i h
Primjerice	p r i m j e r i t̪ s e
formalnostima	f o r m aː l n o s t̪ i m aː
mijenjanju	m i j e ɲ aː ɲ u
tragovima	t̪ r a ɡ o v i m aː
klimi	k l i m i
jezicima	j e z i t̪ s i m aː
zdravstvenim	z d̪ r a f s t̪ v e n i m
uslugama	u s l u ɡ aː m aː
brodskim	b r o t̪ s k i m
trajektnim	t̪ r a j e k t̪ n i m
linijama	l i n i j aː m aː
opis	o p i s
važnijih	v a ʒ n i j i h
telefonskih	t̪ e l e f o n s k i h
brojeva	b r o j e v aː
karta	k a r t̪ aː
ucrtanim	u t̪ s r t̪ aː n i m
pripredbi	p r i p r e d̪ b i
parkova	p a r k o v aː
Neptunu	n e p t̪ u n u
Brijunima	b r i j u n i m aː
treća	t̪ r e t̪ ɕ aː
konvencija	k o n v e n t̪ s i j aː
okupila	o k u p i l aː
brokeri	b r o k e r i
investitori	i n v e s t̪ i t̪ o r i
potražili	p o t̪ r aː ʒ i l i
osvježenje	o s v j e ʒ e ɲ e
negdje	n e ɡ d̪ j e
Jadranu	j a d̪ r aː n u
Polako	p o l aː k o
sređuju	s r e d̪ ʑ u j u
bankarstvu	b a ŋ k a r s t̪ v u
banci	b a n t̪ s i
Potprijedsjednica	p o t̪ p r i j e t̪ s j e d̪ n i t̪ s aː
završetku	z a v r ʃ e t̪ k u
Povjerenstva	p o v j e r e n s t̪ v aː
natjecanja	n a t̪ j e t̪ s aː ɲ aː
spomen-obilježja	s p o m e n o b i ʎ e ʒ j aː
masovnih	m a s o v n i h
grobnica	ɡ r o b n i t̪ s aː
Goste	ɡ o s t̪ e
Iznoseći	i z n o s e t̪ ɕ i
zaključno	z a k ʎ u t̪ ʃ n o
humanitarnom	x u m aː n i t̪ a r n o m
humanitarnu	x u m aː n i t̪ a r n u
odgovoran	o d̪ ɡ o v o r aː n
Ustvrdili	u s t̪ v r d̪ i l i
potpisani	p o t̪ p i s aː n i
načini	n a t̪ ʃ i n i
uklone	u k l o n e
konstruktivnu	k o n s t̪ r u k t̪ i v n u
provede-	p r o v e d̪ e
vasingt-	v a s i ŋ k t̪
objektivan	o b j e k t̪ i v aː n
nepristas	n e p r i s t̪ aː s
isporučio	i s p o r u t̪ ʃ i o
posmrtne	p o s m r t̪ n e
ostatke	o s t̪ aː t̪ k e
tražio	t̪ r a ʒ i o
založio	z a l o ʒ i o
društveno-političkih	d̪ r u ʃ t̪ v e n o p o l i t̪ i t̪ ʃ k i h
socijalističkog	s o t̪ s i j aː l i s t̪ i t̪ ʃ k o ɡ
komunista	k o m u n i s t̪ aː
omladine	o m l aː d̪ i n e
boraca	b o r aː t̪ s aː
kontrola	k o n t̪ r o l aː
cijela	t̪ s i j e l aː
nalikuje	n a l i k u j e
zračna	z r a t̪ ʃ n aː
jučerašnjoj	j u t̪ ʃ e r aː ʃ ɲ o j
Velikog	v e l i k o ɡ
Budiša	b u d̪ i ʃ aː
potpredsjednike	p o t̪ p r e t̪ s j e d̪ n i k e
Herman	x e r m aː n
Zenko	z e ŋ k o
Sa	s a
popisa	p o p i s aː
dostavili	d̪ o s t̪ aː v i l i
izostavljena	i z o s t̪ aː v l j e n aː
razmišlja	r a z m i ʃ ʎ aː
Wash-	v a s h
Post	p o s t̪
najutjecajniji	n a j u t̪ j e t̪ s a j n i j i
bliski	b l i s k i
diplomaciji	d̪ i p l o m aː t̪ s i j i
Praćenjem	p r a t̪ ɕ e ɲ e m
gledanosti	ɡ l e d̪ aː n o s t̪ i
građani	ɡ r a d̪ ʑ aː n i
Debeljuh	d̪ e b e ʎ u h
uočilo	u o t̪ ʃ i l o
pretisak	p r e t̪ i s aː k
dragocjenog	d̪ r a ɡ o t̪ s j e n o ɡ
trsatskog	t̪ r s a t̪ s k o ɡ
molitvenika	m o l i t̪ v e n i k aː
Raj	r a j
Duše	d̪ u ʃ e
tiskan	t̪ i s k aː n
Padovi	p a d̪ o v i
1560.-e	t̪ i s u t̪ ɕ u p e t̪ s t̪ o ʃ e z d̪ e s e t̪ e
zamjenika	z a m j e n i k aː
Arapske	a r aː p s k e
Sirija	s i r i j aː
Rasalna	r a s aː l n aː
Alus	a l u s
bečkog	b e t̪ ʃ k o ɡ
zastupljene	z a s t̪ u p ʎ e n e
let	l e t̪
zabrana	z a b r aː n aː
tivatsku	t̪ i v aː t̪ s k u
registrirane	r e ɡ i s t̪ r i r aː n e
Sjeverne	s j e v e r n e
Irske	i r s k e
Djelatnost	d̪ j e l aː t̪ n o s t̪
amaterskih	a m aː t̪ e r s k i h
kulturno-umjetničkih	k u l t̪ u r n o u m j e t̪ n i t̪ ʃ k i h
175500	s t̪ o s e d̪ aː m d̪ e s e t̪ p e t̪ t̪ i s u t̪ ɕ aː p e t̪ s t̪ o
programom	p r o ɡ r aː m o m
predviđene	p r e d̪ v i d̪ ʑ e n e
jednokratne	j e d̪ n o k r aː t̪ n e
kulturno-umjetničke	k u l t̪ u r n o u m j e t̪ n i t̪ ʃ k e
CEFTA-e	t̪ s e f t̪ aː e
poljske	p o ʎ s k e
dopukovnika	d̪ o p u k o v n i k aː
Alvareza	a l v a r e z aː
osposobljavanje	o s p o s o b ʎ aː v aː ɲ e
prihvat	p r i h v aː t̪
Divulja	d̪ i v u ʎ aː
važnih	v a ʒ n i h
tiču	t̪ i t̪ ʃ u
prostranstvo	p r o s t̪ r aː n s t̪ v o
okoliša	o k o l i ʃ aː
Zsolt	s s o l t̪
G.	ɡ i
Sazu	s a z u
dogovorili	d̪ o ɡ o v o r i l i
rarag-	r a r aː ɡ
Beču	b e t̪ ʃ u
konferencija	k o n f e r e n t̪ s i j aː
pokriteljstvom	p o k r i t̪ e ʎ s t̪ v o m
magazina	m a ɡ aː z i n aː
Euromoney	e u r o m o n e j
Pavao	p a v aː o
2.	d̪ v a
poželio	p o ʒ e l i o
temeljena	t̪ e m e ʎ e n aː
nikakva	n i k aː k v aː
dopremljene	d̪ o p r e m ʎ e n e
602	ʃ e s t̪ o d̪ v a
tone	t̪ o n e
121	s t̪ o d̪ v a d̪ e s e t̪ j e d̪ aː n
vozilo	v o z i l o
Vijenac	v i j e n aː t̪ s
Moćibob	m o t̪ ɕ i b o b
Ekspanzija	e k s p aː n z i j aː
krijumčarenja	k r i j u m t̪ ʃ a r e ɲ aː
crvenež	t̪ s r v e n e ʒ
ive	i v e
najvćeim	n a j f t̪ ɕ e i m
Rusije	r u s i j e
jednostrano	j e d̪ n o s t̪ r aː n o
okrivljavati	o k r i v l j aː v aː t̪ i
jedino	j e d̪ i n o
sporu	s p o r u
primjenu	p r i m j e n u
planirao	p l a n i r aː o
Olimpijadu	o l i m p i j aː d̪ u
Igara	i ɡ a r aː
Clintonom	t̪ s l i n t̪ o n o m
Konstatirali	k o n s t̪ aː t̪ i r aː l i
pretpostavki	p r e t̪ p o s t̪ aː f k i
otvorenog	o t̪ v o r e n o ɡ
trajnog-	t̪ r a j n o ɡ
garanta	ɡ a r aː n t̪ aː
op-	o p
opstojanosti	o p s t̪ o j aː n o s t̪ i
građanskog	ɡ r a d̪ ʑ aː n s k o ɡ
pokreta	p o k r e t̪ aː
crvena	t̪ s r v e n aː
unutrašnjosti	u n u t̪ r aː ʃ ɲ o s t̪ i
formira	f o r m i r aː
radikala	r a d̪ i k aː l aː
nestabilnih	n e s t̪ aː b i l n i h
molekula	m o l e k u l aː
bezuvjetno	b e z u v j e t̪ n o
osiguraju	o s i ɡ u r a j u
učinkovito	u t̪ ʃ i ŋ k o v i t̪ o
proglavarstava	p r o ɡ l aː v a r s t̪ aː v aː
Francuski	f r a n t̪ s u s k i
jugoistočni	j u ɡ o i s t̪ o t̪ ʃ n i
ophodnje	o p h o d̪ ɲ e
pokusnome	p o k u s n o m e
povratnicima	p o v r aː t̪ n i t̪ s i m aː
Šibensko	ʃ i b e n s k o
kli-	k l i
kninske	k n i n s k e
Asocijacija	a s o t̪ s i j aː t̪ s i j aː
UNOPS-a	u n o p s a
Denis	d̪ e n i s
Damm	d̪ a m m
Drniša	d̪ r n i ʃ aː
Skradina	s k r a d̪ i n aː
Vodica	v o d̪ i t̪ s aː
ružićke	r u ʒ i t̪ ɕ k e
prominske	p r o m i n s k e
UNOPS	u n o p s
pogodna	p o ɡ o d̪ n aː
izvedbu	i z v e d̪ b u
sukobu	s u k o b u
nastavnika	n a s t̪ aː v n i k aː
informatične	i n f o r m aː t̪ i t̪ ʃ n e
sponzor	s p o n z o r
Olimpijskih	o l i m p i j s k i h
igara	i ɡ a r aː
izvući	i z v u t̪ ɕ i
računalima	r a t̪ ʃ u n aː l i m aː
prate	p r a t̪ e
Izvršnog	i z v r ʃ n o ɡ
Anić	a n i t̪ ɕ
Brinje	b r i ɲ e
Mesić	m e s i t̪ ɕ
Granći	ɡ r a n t̪ ɕ i
konstelaciji	k o n s t̪ e l aː t̪ s i j i
pao	p a o
večeras	v e t̪ ʃ e r aː s
dvacet	d̪ v a t̪ s e t̪
nedjelje	n e d̪ j e ʎ e
Airlines	a i r l i n e s
airbus	a i r b u s
A-320	aː t̪ r i s t̪ o d̪ v a d̪ e s e t̪
letit	l e t̪ i t̪
čarter	t̪ ʃ a r t̪ e r
liniji	l i n i j i
Tel	t̪ e l
Aviv	a v i v
Brigadir	b r i ɡ aː d̪ i r
Cummings	t̪ s u m m i ŋ k s
podrš-	p o d̪ r ʃ
mne-	m n e
haaškog	x a aː ʃ k o ɡ
akcijama	a k t̪ s i j aː m aː
don-	d̪ o n
donosit	d̪ o n o s i t̪
Početne	p o t̪ ʃ e t̪ n e
Bildtova	b i l t̪ t̪ o v aː
očekivane	o t̪ ʃ e k i v aː n e
prati	p r a t̪ i
Van	v a n
den	d̪ e n
Bruk	b r u k
obrazovnog	o b r aː z o v n o ɡ
razdoblja	r a z d̪ o b ʎ aː
nastava	n a s t̪ aː v aː
Slunju	s l u ɲ u
Božica	b o ʒ i t̪ s aː
Simeša	s i m e ʃ aː
opremljene	o p r e m ʎ e n e
audi-vizuelnom	a u d̪ i v i z u e l n o m
tehnikom	t̪ e h n i k o m
Većina	v e t̪ ɕ i n aː
nametn-	n a m e t̪ n
nu-	n u
nametnuta	n a m e t̪ n u t̪ aː
istinski	i s t̪ i n s k i
legitimitet	l e ɡ i t̪ i m i t̪ e t̪
ustrojstvo	u s t̪ r o j s t̪ v o
svučilišta	s v u t̪ ʃ i l i ʃ t̪ aː
upravno	u p r aː v n o
tijelo	t̪ i j e l o
određuje	o d̪ r e d̪ ʑ u j e
neprimjeren	n e p r i m j e r e n
pozitivnim	p o z i t̪ i v n i m
praktičnom	p r a k t̪ i t̪ ʃ n o m
most-	m o s t̪
gradskoj	ɡ r a t̪ s k o j
očekivao	o t̪ ʃ e k i v aː o
propusti	p r o p u s t̪ i
Americi	a m e r i t̪ s i
domovini	d̪ o m o v i n i
računa-	r a t̪ ʃ u n aː
podređeno	p o d̪ r e d̪ ʑ e n o
Njegovi	ɲ e ɡ o v i
novinarski	n o v i n a r s k i
počeci	p o t̪ ʃ e t̪ s i
Imotskoj	i m o t̪ s k o j
krajini	k r a j i n i
reinte-	r e i n t̪ e
Spomenicu	s p o m e n i t̪ s u
odličja	o d̪ l i t̪ ʃ j aː
dodijelio	d̪ o d̪ i j e l i o
djed	d̪ j e d̪
zakonu	z a k o n u
ustrojstvu	u s t̪ r o j s t̪ v u
uklanjanju	u k l aː ɲ aː ɲ u
Karadžića	k a r aː d̠ʒ i t̪ ɕ aː
Mladića	m l a d̪ i t̪ ɕ aː
otvaraju	o t̪ v a r a j u
obnavljaju	o b n aː v l j a j u
infraksstruktura	i n f r aː k s s t̪ r u k t̪ u r aː
stvara	s t̪ v a r aː
atmosferu	a t̪ m o s f e r u
Pitanje	p i t̪ aː ɲ e
primitivizam	p r i m i t̪ i v i z aː m
naglost	n a ɡ l o s t̪
elemenata	e l e m e n aː t̪ aː
romantizam	r o m aː n t̪ i z aː m
lucidan	l u t̪ s i d̪ aː n
smislio	s m i s l i o
dijabolični	d̪ i j aː b o l i t̪ ʃ n i
detronizacije	d̪ e t̪ r o n i z aː t̪ s i j e
ključnog	k ʎ u t̪ ʃ n o ɡ
netko	n e t̪ k o
nevidljiv	n e v i d̪ ʎ i v
tramvaj	t̪ r a m v a j
poginula	p o ɡ i n u l aː
ranjena	r a ɲ e n aː
ranjeno	r a ɲ e n o
izoliranim	i z o l i r aː n i m
izgredom	i z ɡ r e d̪ o m
ugroziti	u ɡ r o z i t̪ i
značenj-	z n a t̪ ʃ e ɲ
značenje	z n a t̪ ʃ e ɲ e
stvaranju	s t̪ v a r aː ɲ u
cijelosti	t̪ s i j e l o s t̪ i
Napisao	n a p i s aː o
surađivao	s u r aː d̪ ʑ i v aː o
velikom	v e l i k o m
listova	l i s t̪ o v aː
ustaljenoj	u s t̪ aː ʎ e n o j
tradiciji	t̪ r a d̪ i t̪ s i j i
državnosti	d̪ r ʒ a v n o s t̪ i
odlikovao	o d̪ l i k o v aː o
stotina	s t̪ o t̪ i n aː
belgijske	b e l ɡ i j s k e
Visokom	v i s o k o m
iskrcano	i s k r t̪ s aː n o
58	p e d̪ e s e t̪ o s aː m
autoprikolica	a u t̪ o p r i k o l i t̪ s aː
produljenju	p r o d̪ u ʎ e ɲ u
produljenom	p r o d̪ u ʎ e n o m
mandatu	m a n d̪ aː t̪ u
mostarskim	m o s t̪ a r s k i m
tvrtkama	t̪ v r t̪ k a m aː
Aluminijski	a l u m i n i j s k i
kombinat	k o m b i n aː t̪
Soko	s o k o
Hepok	x e p o k
Apro	a p r o
Solanom	s o l aː n o m
bitne	b i t̪ n e
državno-pravni	d̪ r ʒ a v n o p r a v n i
globalno-regionalnom	ɡ l o b aː l n o r e ɡ i o n aː l n o m
europskom	e u r o p s k o m
jugoistoku	j u ɡ o i s t̪ o k u
primanju	p r i m aː ɲ u
europsko-atlantske	e u r o p s k o a t̪ l aː n t̪ s k e
intergracije	i n t̪ e r ɡ r aː t̪ s i j e
UNHCR-a	u n h t̪ s r a
prevozi	p r e v o z i
smještaja	s m j e ʃ t̪ a j aː
Matem	m a t̪ e m
sveučilište	s v e u t̪ ʃ i l i ʃ t̪ e
spore	s p o r e
djelotvornosti	d̪ j e l o t̪ v o r n o s t̪ i
funkcionalna	f u ŋ k t̪ s i o n aː l n aː
plaćama	p l a t̪ ɕ aː m aː
prosvjetnih	p r o s v j e t̪ n i h
Vouk	v o u k
porasle	p o r aː s l e
5,5	p e t̪ p e t̪
14,80	t̪ ʃ e t̪ r n a i s t̪ o s aː m d̪ e s e t̪
provodi-	p r o v o d̪ i
učvršćivanje	u t̪ ʃ v r ʃ t̪ ɕ i v aː ɲ e
važnom	v a ʒ n o m
ohrabrujućom	o h r aː b r u j u t̪ ɕ o m
projektu	p r o j e k t̪ u
jasnije	j a s n i j e
Slatini	s l a t̪ i n i
obilježena	o b i ʎ e ʒ e n aː
700.-ta	s e d̪ aː m s t̪ o t̪ a
obljetnica	o b ʎ e t̪ n i t̪ s aː
pisanog	p i s aː n o ɡ
Povelje	p o v e ʎ e
1297.-e	t̪ i s u t̪ ɕ u d̪ v j e s t̪ o d̪ e v e d̪ e s e t̪ s e d̪ aː m e
zagrebački	z a ɡ r e b aː t̪ ʃ k i
Mihalj	m i h aː ʎ
zamjenu	z a m j e n u
kanonika	k a n o n i k aː
Vaščanskih	v a ʃ t̪ ʃ aː n s k i h
Tu	t̪ u
pojedinost	p o j e d̪ i n o s t̪
analitičara	a n aː l i t̪ i t̪ ʃ a r aː
obavezno	o b aː v e z n o
kanp	k a n p
upotrijebiti	u p o t̪ r i j e b i t̪ i
ključni	k ʎ u t̪ ʃ n i
zaoštravanja	z a o ʃ t̪ r aː v aː ɲ aː
priveden	p r i v e d̪ e n
fenomen	f e n o m e n
prirode	p r i r o d̪ e
Arkanova	a r k aː n o v aː
Eliptona	e l i p t̪ o n aː
Sada	s a d̪ aː
pragu	p r a ɡ u
čiju	t̪ ʃ i j u
ugrađeni	u ɡ r aː d̪ ʑ e n i
životi	ʒ i v o t̪ i
četvorice	t̪ ʃ e t̪ v o r i t̪ s e
Francuza	f r a n t̪ s u z aː
Počinjena	p o t̪ ʃ i ɲ e n aː
šteta	ʃ t̪ e t̪ aː
procjenjuje	p r o t̪ s j e ɲ u j e
dv-	d̪ i v i
2500	d̪ v i j e t̪ i s u t̪ ɕ e p e t̪ s t̪ o
Policijska	p o l i t̪ s i j s k aː
uprava	u p r aː v aː
šibensko-kninska	ʃ i b e n s k o k n i n s k aː
kopnenih	k o p n e n i h
Jelkom	j e l k o m
Kaćinom	k a t̪ ɕ i n o m
Britanski	b r i t̪ aː n s k i
Robin	r o b i n
Cook	t̪ s o o k
Mneke-	m n e k e
suđenja	s u d̪ ʑ e ɲ aː
optuženima	o p t̪ u ʒ e n i m aː
presele	p r e s e l e
Haaga	x a aː ɡ aː
srušene	s r u ʃ e n e
administrativni	a d̪ m i n i s t̪ r aː t̪ i v n i
raspoređuju	r a s p o r e d̪ ʑ u j u
dubinu	d̪ u b i n u
uspješma-	u s p j e ʃ m aː
eksperimentalna	e k s p e r i m e n t̪ aː l n aː
eksplozija	e k s p l o z i j aː
izvedena	i z v e d̪ e n aː
Čvršće	t̪ ʃ v r ʃ t̪ ɕ e
strategijske	s t̪ r a t̪ e ɡ i j s k e
100000	s t̪ o t̪ i s u t̪ ɕ aː
namijenjeno	n a m i j e ɲ e n o
župne	ʒ u p n e
svetog	s v e t̪ o ɡ
Pavla	p a v l aː
sanaciju	s a n aː t̪ s i j u
Franjevačkog	f r a ɲ e v aː t̪ ʃ k o ɡ
Mihovila	m i h o v i l aː
sutrašnje	s u t̪ r aː ʃ ɲ e
održavanje	o d̪ r ʒ aː v aː ɲ e
aktualnoj	a k t̪ u aː l n o j
Neslužbeno	n e s l u ʒ b e n o
summita	s u m m i t̪ aː
dvojice	d̪ v o j i t̪ s e
vrhovnika	v r h o v n i k aː
22.-og	d̪ v a d̪ e s e d̪ d̪ v a o ɡ
Strana	s t̪ r a n aː
tehnološki	t̪ e h n o l o ʃ k i
zastarjela	z a s t̪ a r j e l aː
privatizacija	p r i v aː t̪ i z aː t̪ s i j aː
podmornica	p o d̪ m o r n i t̪ s aː
Velebit	v e l e b i t̪
porinuta	p o r i n u t̪ aː
more	m o r e
specijalnog	s p e t̪ s i j aː l n o ɡ
navoza	n a v o z aː
splitskog	s p l i t̪ s k o ɡ
vezani	v e z aː n i
krupne	k r u p n e
ceste	t̪ s e s t̪ e
Zagreb-Split-Dubrovnik	z a ɡ r e p s p l i d̪ d̪ u b r o v n i k
Sjevernoatlantski	s j e v e r n o aː t̪ l aː n t̪ s k i
pojačao	p o j aː t̪ ʃ aː o
bosanske	b o s aː n s k e
prekinuli	p r e k i n u l i
ometati	o m e t̪ aː t̪ i
prolazak	p r o l aː z aː k
zatočili	z a t̪ o t̪ ʃ i l i
krae-	k r a e
kretanje	k r e t̪ aː ɲ e
opasno	o p aː s n o
zaostalih	z a o s t̪ aː l i h
Odatle	o d̪ aː t̪ l e
doplivao	d̪ o p l i v aː o
uputi	u p u t̪ i
čitanje	t̪ ʃ i t̪ aː ɲ e
izrečenih	i z r e t̪ ʃ e n i h
primjedbi	p r i m j e d̪ b i
proizići	p r o i z i t̪ ɕ i
društvenoj	d̪ r u ʃ t̪ v e n o j
franjevaca	f r a ɲ e v aː t̪ s aː
poratne	p o r aː t̪ n e
problematika	p r o b l e m aː t̪ i k aː
uništenih	u n i ʃ t̪ e n i h
poticanja	p o t̪ i t̪ s aː ɲ aː
Sjeverna	s j e v e r n aː
Koreja	k o r e j aː
sama	s a m aː
izgladnjela	i z ɡ l aː d̪ ɲ e l aː
pretjeranim	p r e t̪ j e r aː n i m
mili-	m i l i
militarilizacijom	m i l i t̪ a r i l i z aː t̪ s i j o m
odbijanjem	o d̪ b i j aː ɲ e m
reformi-	r e f o r m i
reformira	r e f o r m i r aː
kolektiviziranu	k o l e k t̪ i v i z i r aː n u
poljoprivredu	p o ʎ o p r i v r e d̪ u
725	s e d̪ aː m s t̪ o d̪ v a d̪ e s e t̪ p e t̪
Dubrovački	d̪ u b r o v aː t̪ ʃ k i
Nikola	n i k o l aː
Obuljen	o b u ʎ e n
UNICEF-ove	u n i t̪ s e f o v e
Baltika	b a l t̪ i k aː
Donohuea	d̪ o n o h u e aː
Hornhues	x o r n h u e s
gostoprimstvu	ɡ o s t̪ o p r i m s t̪ v u
pružila	p r u ʒ i l aː
raspoređenim	r a s p o r e d̪ ʑ e n i m
parlamentarci	p a r l aː m e n t̪ a r t̪ s i
Trogiru	t̪ r o ɡ i r u
kroničnoj	k r o n i t̪ ʃ n o j
nestašici	n e s t̪ aː ʃ i t̪ s i
kapitala	k a p i t̪ aː l aː
klijente	k l i j e n t̪ e
57	p e d̪ e s e t̪ s e d̪ aː m
male	m a l e
osnovane	o s n o v aː n e
Rekavši	r e k aː f ʃ i
željeznički	ʒ e ʎ e z n i t̪ ʃ k i
konca	k o n t̪ s aː
telekomunikacijama	t̪ e l e k o m u n i k aː t̪ s i j aː m aː
važnoga	v a ʒ n o ɡ aː
imovinskim	i m o v i n s k i m
tabora	t̪ a b o r aː
Kuplenskog	k u p l e n s k o ɡ
Vojnića	v o j n i t̪ ɕ aː
8740	o s aː m t̪ i s u t̪ ɕ aː s e d̪ aː m s t̪ o t̪ ʃ e t̪ r d̪ e s e t̪
Bošnjaka-muslimana	b o ʃ ɲ aː k aː m u s l i m aː n aː
Cazin	t̪ s a z i n
Mateše	m a t̪ e ʃ e
hitniji	x i t̪ n i j i
termin	t̪ e r m i n
navodima	n a v o d̪ i m aː
priopćenja	p r i o p t̪ ɕ e ɲ aː
Ultranacionalistički	u l t̪ r aː n aː t̪ s i o n aː l i s t̪ i t̪ ʃ k i
inzistirali	i n z i s t̪ i r aː l i
voditeljem	v o d̪ i t̪ e ʎ e m
Robertom	r o b e r t̪ o m
Frowickom	f r o v i t̪ s k o m
odgađanju	o d̪ ɡ aː d̪ ʑ aː ɲ u
Konačno	k o n aː t̪ ʃ n o
Izdavajući	i z d̪ aː v a j u t̪ ɕ i
World	v o r l d̪
News	n e f s
opisuje	o p i s u j e
ljepote	ʎ e p o t̪ e
strateško	s t̪ r a t̪ e ʃ k o
istraživanja	i s t̪ r aː ʒ i v aː ɲ aː
jugoistočne	j u ɡ o i s t̪ o t̪ ʃ n e
kategoriji	k a t̪ e ɡ o r i j i
plakata	p l a k aː t̪ aː
inostrastva	i n o s t̪ r aː s t̪ v aː
