Word	IPA transcription
зостався	z̪ ɔ s̪ t̪ ɑ v s̪ ɑ
державою	d̪ ɛ r ʒ ɑ v ɔ u
йди	j d̪ ɪ
державу	d̪ ɛ r ʒ ɑ v u
останніх	ɔ s̪ t̪ ɑ n̪ n̪ʲ i x
відновлення	v i d̪ n̪ ɔ v l̪ ɛ n̪ n̪ʲ ɑ
поліції	p ɔ lʲ i t̪s̪ʲ i j i
діжду	d̪ʲ i ʒ d̪ u
заробітки	z̪ ɑ r ɔ b i t̪ k ɪ
твоїх	t̪ v ɔ j i x
небагато	n̪ ɛ b ɑ ɦ ɑ t̪ ɔ
діла	d̪ʲ i l̪ ɑ
вимогою	v ɪ m ɔ ɦ ɔ u
звільнити	z̪ v i lʲ n̪ ɪ t̪ ɪ
підлітків	p i d̪ lʲ i t̪ k i v
розвивати	r ɔ z̪ v ɪ v ɑ t̪ ɪ
місцях	m i s̪ t̪s̪ʲ ɑ x
наявності	n̪ ɑ ɑ v n̪ ɔ s̪ t̪ i
матчі	m ɑ t̪ t̪ ʃ i
Окунева	ɔ k u n̪ ɛ v ɑ
бюджетних	b u d̪ ʒ ɛ t̪ n̪ ɪ x
Єфремов	j ɛ f r ɛ m ɔ v
міняти	m i n̪ʲ ɑ t̪ ɪ
Колеснік	k ɔ l̪ ɛ s̪ n̪ʲ i k
жінок	ʒ i n̪ ɔ k
лікарем	lʲ i k ɑ r ɛ m
усвідомити	u s̪ v i d̪ ɔ m ɪ t̪ ɪ
терміну	t̪ ɛ r m i n̪ u
націоналізм	n̪ ɑ t̪s̪ʲ i ɔ n̪ ɑ lʲ i z̪ m
курс	k u r s̪
незалежність	n̪ ɛ z̪ ɑ l̪ ɛ ʒ n̪ʲ i s̪ t̪
Незалежності	n̪ ɛ z̪ ɑ l̪ ɛ ʒ n̪ ɔ s̪ t̪ i
національне	n̪ ɑ t̪s̪ʲ i ɔ n̪ ɑ lʲ n̪ ɛ
свято	s̪ v ɑ t̪ ɔ
повний	p ɔ v n̪ ɪ j
збитків	z̪ b ɪ t̪ k i v
автомобілів	ɑ v t̪ ɔ m ɔ b i lʲ i v
швидкої	ʃ v ɪ d̪ k ɔ j i
залишаються	z̪ ɑ l̪ ɪ ʃ ɑ u t̪ s̪ ɑ
урожай	u r ɔ ʒ ɑ j
знайду	z̪ n̪ ɑ j d̪ u
переведу	p ɛ r ɛ v ɛ d̪ u
навчального	n̪ ɑ v t̪ ʃ ɑ lʲ n̪ ɔ ɦ ɔ
Чіпку	t̪ ʃ i p k u
пройняв	p r ɔ j n̪ʲ ɑ v
наскрізь	n̪ ɑ s̪ k rʲ i z̪ʲ
навчатися	n̪ ɑ v t̪ ʃ ɑ t̪ ɪ s̪ ɑ
необхідних	n̪ ɛ ɔ b x i d̪ n̪ ɪ x
рішень	rʲ i ʃ ɛ n̪ʲ
вип'єте	v ɪ p j ɛ t̪ ɛ
холодного	x ɔ l̪ ɔ d̪ n̪ ɔ ɦ ɔ
шансів	ʃ ɑ n̪ s̪ i v
вступити	v s̪ t̪ u p ɪ t̪ ɪ
фільмів	f i lʲ m i v
зверніть	z̪ v ɛ r n̪ʲ i t̪
статтю	s̪ t̪ ɑ t̪ t̪ u
Інститут	i n̪ s̪ t̪ ɪ t̪ u t̪
стратегічних	s̪ t̪ r ɑ t̪ ɛ ɦ i t̪ ʃ n̪ ɪ x
технічних	t̪ ɛ x n̪ʲ i t̪ ʃ n̪ ɪ x
налию	n̪ ɑ l̪ ɪ u
наглядаєш	n̪ ɑ ɦ lʲ ɑ d̪ ɑ ɛ ʃ
землею	z̪ ɛ m l̪ ɛ u
маєш	m ɑ ɛ ʃ
волю	v ɔ lʲ u
суми	s̪ u m ɪ
звернулися	z̪ v ɛ r n̪ u l̪ ɪ s̪ ɑ
Інтернеті	i n̪ t̪ ɛ r n̪ ɛ t̪ i
з'явилася	z̪ j ɑ v ɪ l̪ ɑ s̪ ɑ
зірка	z̪ʲ i r k ɑ
заявою	z̪ ɑ ɑ v ɔ u
намагався	n̪ ɑ m ɑ ɦ ɑ v s̪ ɑ
буквально	b u k v ɑ lʲ n̪ ɔ
кланяючись	k l̪ ɑ n̪ʲ ɑ u t̪ ʃ ɪ s̪
Остап	ɔ s̪ t̪ ɑ p
американських	ɑ m ɛ r ɪ k ɑ n̪ s̪ k ɪ x
трапляються	t̪ r ɑ p lʲ ɑ u t̪ s̪ ɑ
цікаві	t̪s̪ʲ i k ɑ v i
стали	s̪ t̪ ɑ l̪ ɪ
комісія	k ɔ m i s̪ i ɑ
кожній	k ɔ ʒ n̪ʲ i j
найближчих	n̪ ɑ j b l̪ ɪ ʒ t̪ ʃ ɪ x
парламентських	p ɑ r l̪ ɑ m ɛ n̪ t̪ s̪ k ɪ x
запитань	z̪ ɑ p ɪ t̪ ɑ n̪ʲ
актуальні	ɑ k t̪ u ɑ lʲ n̪ʲ i
втрати	v t̪ r ɑ t̪ ɪ
дивно	d̪ ɪ v n̪ ɔ
Миколи	m ɪ k ɔ l̪ ɪ
Костьовича	k ɔ s̪ t̪ ɔ v ɪ t̪ ʃ ɑ
лаві	l̪ ɑ v i
скорчилась	s̪ k ɔ r t̪ ʃ ɪ l̪ ɑ s̪
погибелі	p ɔ ɦ ɪ b ɛ lʲ i
Київській	k ɪ j i v s̪ k i j
дефолт	d̪ ɛ f ɔ l̪ t̪
вікно	v i k n̪ ɔ
Європу	j ɛ v r ɔ p u
винятком	v ɪ n̪ʲ ɑ t̪ k ɔ m
АПК	ɑ p k
боргу	b ɔ r ɦ u
прихильників	p r ɪ x ɪ lʲ n̪ ɪ k i v
сімнадцята	s̪ i m n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ ɑ
сет	s̪ ɛ t̪
Кремль	k r ɛ m lʲ
Седнєв	s̪ ɛ d̪ n̪ʲ ɛ v
бере	b ɛ r ɛ
переслідування	p ɛ r ɛ s̪ lʲ i d̪ u v ɑ n̪ n̪ʲ ɑ
неділі	n̪ ɛ d̪ʲ i lʲ i
десятій	d̪ ɛ s̪ ɑ t̪ i j
ранку	r ɑ n̪ k u
п'ятому	p j ɑ t̪ ɔ m u
каналі	k ɑ n̪ ɑ lʲ i
сільські	s̪ i lʲ s̪ k i
комітет	k ɔ m i t̪ ɛ t̪
офіційні	ɔ f i t̪s̪ʲ i j n̪ʲ i
транш	t̪ r ɑ n̪ ʃ
виконання	v ɪ k ɔ n̪ ɑ n̪ n̪ʲ ɑ
вночі	v n̪ ɔ t̪ ʃ i
адресу	ɑ d̪ r ɛ s̪ u
пропонують	p r ɔ p ɔ n̪ u u t̪
фільми	f i lʲ m ɪ
відповідати	v i d̪ p ɔ v i d̪ ɑ t̪ ɪ
віддали	v i d̪ d̪ ɑ l̪ ɪ
Нашої	n̪ ɑ ʃ ɔ j i
зібрав	z̪ʲ i b r ɑ v
Богдан	b ɔ ɦ d̪ ɑ n̪
плечі	p l̪ ɛ t̪ ʃ i
Валентин	v ɑ l̪ ɛ n̪ t̪ ɪ n̪
Іванович	i v ɑ n̪ ɔ v ɪ t̪ ʃ
особисті	ɔ s̪ ɔ b ɪ s̪ t̪ i
контакти	k ɔ n̪ t̪ ɑ k t̪ ɪ
кивнув	k ɪ v n̪ u v
сердито	s̪ ɛ r d̪ ɪ t̪ ɔ
дивіться	d̪ ɪ v i t̪ s̪ ɑ
щопонеділка	ʃ t̪ ʃ ɔ p ɔ n̪ ɛ d̪ʲ i l̪ k ɑ
двадцятій	d̪ v ɑ d̪ t̪s̪ʲ ɑ t̪ i j
природа	p r ɪ r ɔ d̪ ɑ
чоловіче	t̪ ʃ ɔ l̪ ɔ v i t̪ ʃ ɛ
питаєш	p ɪ t̪ ɑ ɛ ʃ
ціле	t̪s̪ʲ i l̪ ɛ
необмазана	n̪ ɛ ɔ b m ɑ z̪ ɑ n̪ ɑ
невкрита	n̪ ɛ v k r ɪ t̪ ɑ
обгороджений	ɔ b ɦ ɔ r ɔ d̪ ʒ ɛ n̪ ɪ j
угода	u ɦ ɔ d̪ ɑ
тисяча	t̪ ɪ s̪ ɑ t̪ ʃ ɑ
вісімсот	v i s̪ i m s̪ ɔ t̪
шістдесят	ʃ i s̪ t̪ d̪ ɛ s̪ ɑ t̪
податкового	p ɔ d̪ ɑ t̪ k ɔ v ɔ ɦ ɔ
керівників	k ɛ rʲ i v n̪ ɪ k i v
німецька	n̪ʲ i m ɛ t̪s̪ʲ k ɑ
робочих	r ɔ b ɔ t̪ ʃ ɪ x
якась	j ɑ k ɑ s̪
масово	m ɑ s̪ ɔ v ɔ
стихають	s̪ t̪ ɪ x ɑ u t̪
негоди	n̪ ɛ ɦ ɔ d̪ ɪ
Шевченка	ʃ ɛ v t̪ ʃ ɛ n̪ k ɑ
удвічі	u d̪ v i t̪ ʃ i
податків	p ɔ d̪ ɑ t̪ k i v
Леоніда	l̪ ɛ ɔ n̪ʲ i d̪ ɑ
пропадає	p r ɔ p ɑ d̪ ɑ ɛ
тікати	t̪ i k ɑ t̪ ɪ
мерщій	m ɛ r ʃ t̪ ʃ i j
лихо	l̪ ɪ x ɔ
забрав	z̪ ɑ b r ɑ v
переживає	p ɛ r ɛ ʒ ɪ v ɑ ɛ
сучасної	s̪ u t̪ ʃ ɑ s̪ n̪ ɔ j i
уся	u s̪ ɑ
врода	v r ɔ d̪ ɑ
Тернопільської	t̪ ɛ r n̪ ɔ p i lʲ s̪ k ɔ j i
класі	k l̪ ɑ s̪ i
межах	m ɛ ʒ ɑ x
рідної	rʲ i d̪ n̪ ɔ j i
фракції	f r ɑ k t̪s̪ʲ i j i
діями	d̪ʲ i ɑ m ɪ
підготував	p i d̪ ɦ ɔ t̪ u v ɑ v
одіозний	ɔ d̪ʲ i ɔ z̪ n̪ ɪ j
правлячій	p r ɑ v lʲ ɑ t̪ ʃ i j
політичній	p ɔ lʲ i t̪ ɪ t̪ ʃ n̪ʲ i j
силі	s̪ ɪ lʲ i
незалежно	n̪ ɛ z̪ ɑ l̪ ɛ ʒ n̪ ɔ
інформацією	i n̪ f ɔ r m ɑ t̪s̪ʲ i ɛ u
уперше	u p ɛ r ʃ ɛ
виник	v ɪ n̪ ɪ k
столичної	s̪ t̪ ɔ l̪ ɪ t̪ ʃ n̪ ɔ j i
фірми	f i r m ɪ
художників	x u d̪ ɔ ʒ n̪ ɪ k i v
фото	f ɔ t̪ ɔ
офіційного	ɔ f i t̪s̪ʲ i j n̪ ɔ ɦ ɔ
підтвердження	p i d̪ t̪ v ɛ r d̪ ʒ ɛ n̪ n̪ʲ ɑ
документа	d̪ ɔ k u m ɛ n̪ t̪ ɑ
освіту	ɔ s̪ v i t̪ u
обіцяли	ɔ b i t̪s̪ʲ ɑ l̪ ɪ
ряд	rʲ ɑ d̪
зникли	z̪ n̪ ɪ k l̪ ɪ
праці	p r ɑ t̪s̪ʲ i
ефективності	ɛ f ɛ k t̪ ɪ v n̪ ɔ s̪ t̪ i
подібна	p ɔ d̪ʲ i b n̪ ɑ
Голодомор	ɦ ɔ l̪ ɔ d̪ ɔ m ɔ r
астрономи	ɑ s̪ t̪ r ɔ n̪ ɔ m ɪ
наукового	n̪ ɑ u k ɔ v ɔ ɦ ɔ
підходу	p i d̪ x ɔ d̪ u
тренером	t̪ r ɛ n̪ ɛ r ɔ m
інтерв	i n̪ t̪ ɛ r v
ю	j u
газеті	ɦ ɑ z̪ ɛ t̪ i
розпаду	r ɔ z̪ p ɑ d̪ u
Мельниченка	m ɛ lʲ n̪ ɪ t̪ ʃ ɛ n̪ k ɑ
призначено	p r ɪ z̪ n̪ ɑ t̪ ʃ ɛ n̪ ɔ
заробітчани	z̪ ɑ r ɔ b i t̪ t̪ ʃ ɑ n̪ ɪ
Лівії	lʲ i v i j i
секунд	s̪ ɛ k u n̪ d̪
завершилася	z̪ ɑ v ɛ r ʃ ɪ l̪ ɑ s̪ ɑ
дома	d̪ ɔ m ɑ
Москві	m ɔ s̪ k v i
доля	d̪ ɔ lʲ ɑ
винятково	v ɪ n̪ʲ ɑ t̪ k ɔ v ɔ
правовому	p r ɑ v ɔ v ɔ m u
полі	p ɔ lʲ i
приватні	p r ɪ v ɑ t̪ n̪ʲ i
Пороха	p ɔ r ɔ x ɑ
цією	t̪s̪ʲ i ɛ u
справою	s̪ p r ɑ v ɔ u
ціною	t̪s̪ʲ i n̪ ɔ u
казати	k ɑ z̪ ɑ t̪ ɪ
переговори	p ɛ r ɛ ɦ ɔ v ɔ r ɪ
люблять	lʲ u b lʲ ɑ t̪
служби	s̪ l̪ u ʒ b ɪ
запросив	z̪ ɑ p r ɔ s̪ ɪ v
Кабінету	k ɑ b i n̪ ɛ t̪ u
Міністрів	m i n̪ʲ i s̪ t̪ rʲ i v
хотіла	x ɔ t̪ i l̪ ɑ
проводити	p r ɔ v ɔ d̪ ɪ t̪ ɪ
пенсійну	p ɛ n̪ s̪ i j n̪ u
виграв	v ɪ ɦ r ɑ v
зміна	z̪ m i n̪ ɑ
політичного	p ɔ lʲ i t̪ ɪ t̪ ʃ n̪ ɔ ɦ ɔ
побачу	p ɔ b ɑ t̪ ʃ u
чайку	t̪ ʃ ɑ j k u
польоті	p ɔ lʲ ɔ t̪ i
болоті	b ɔ l̪ ɔ t̪ i
працювала	p r ɑ t̪s̪ʲ u v ɑ l̪ ɑ
Сирії	s̪ ɪ rʲ i j i
інтелектуалів	i n̪ t̪ ɛ l̪ ɛ k t̪ u ɑ lʲ i v
порозуміння	p ɔ r ɔ z̪ u m i n̪ n̪ʲ ɑ
пальців	p ɑ lʲ t̪s̪ʲ i v
прихильники	p r ɪ x ɪ lʲ n̪ ɪ k ɪ
площі	p l̪ ɔ ʃ t̪ ʃ i
Леніна	l̪ ɛ n̪ʲ i n̪ ɑ
квартирі	k v ɑ r t̪ ɪ rʲ i
старих	s̪ t̪ ɑ r ɪ x
тенісу	t̪ ɛ n̪ʲ i s̪ u
врізався	v rʲ i z̪ ɑ v s̪ ɑ
автобус	ɑ v t̪ ɔ b u s̪
Масса	m ɑ s̪ s̪ ɑ
Алонсо	ɑ l̪ ɔ n̪ s̪ ɔ
прем'єр	p r ɛ m j ɛ r
Тігіпко	t̪ i ɦ i p k ɔ
несподівано	n̪ ɛ s̪ p ɔ d̪ʲ i v ɑ n̪ ɔ
речей	r ɛ t̪ ʃ ɛ j
виборців	v ɪ b ɔ r t̪s̪ʲ i v
медики	m ɛ d̪ ɪ k ɪ
опинився	ɔ p ɪ n̪ ɪ v s̪ ɑ
вигравати	v ɪ ɦ r ɑ v ɑ t̪ ɪ
матчах	m ɑ t̪ t̪ ʃ ɑ x
комплексів	k ɔ m p l̪ ɛ k s̪ i v
стосунки	s̪ t̪ ɔ s̪ u n̪ k ɪ
знадобитися	z̪ n̪ ɑ d̪ ɔ b ɪ t̪ ɪ s̪ ɑ
прийняття	p r ɪ j n̪ʲ ɑ t̪ t̪ ɑ
масових	m ɑ s̪ ɔ v ɪ x
церкві	t̪s̪ ɛ r k v i
держбюджету	d̪ ɛ r ʒ b u d̪ ʒ ɛ t̪ u
спрямовані	s̪ p rʲ ɑ m ɔ v ɑ n̪ʲ i
гарантії	ɦ ɑ r ɑ n̪ t̪ i j i
Адміністрації	ɑ d̪ m i n̪ʲ i s̪ t̪ r ɑ t̪s̪ʲ i j i
пояснення	p ɔ ɑ s̪ n̪ ɛ n̪ n̪ʲ ɑ
Івано–Франківську	i v ɑ n̪ ɔ f r ɑ n̪ k i v s̪ k u
п'яти	p j ɑ t̪ ɪ
збільшувати	z̪ b i lʲ ʃ u v ɑ t̪ ɪ
нафти	n̪ ɑ f t̪ ɪ
очевидно	ɔ t̪ ʃ ɛ v ɪ d̪ n̪ ɔ
територія	t̪ ɛ r ɪ t̪ ɔ rʲ i ɑ
Київської	k ɪ j i v s̪ k ɔ j i
відправили	v i d̪ p r ɑ v ɪ l̪ ɪ
обрав	ɔ b r ɑ v
формат	f ɔ r m ɑ t̪
чудовий	t̪ ʃ u d̪ ɔ v ɪ j
наступ	n̪ ɑ s̪ t̪ u p
підписано	p i d̪ p ɪ s̪ ɑ n̪ ɔ
переговорів	p ɛ r ɛ ɦ ɔ v ɔ rʲ i v
зіграв	z̪ʲ i ɦ r ɑ v
внічию	v n̪ʲ i t̪ ʃ ɪ u
побіг	p ɔ b i ɦ
волость	v ɔ l̪ ɔ s̪ t̪
впав	v p ɑ v
ключових	k lʲ u t̪ ʃ ɔ v ɪ x
виробляти	v ɪ r ɔ b lʲ ɑ t̪ ɪ
контракт	k ɔ n̪ t̪ r ɑ k t̪
клубом	k l̪ u b ɔ m
кінці	k i n̪ t̪s̪ʲ i
добу	d̪ ɔ b u
механізмів	m ɛ x ɑ n̪ʲ i z̪ m i v
глобалізації	ɦ l̪ ɔ b ɑ lʲ i z̪ ɑ t̪s̪ʲ i j i
купив	k u p ɪ v
гарне	ɦ ɑ r n̪ ɛ
намисто	n̪ ɑ m ɪ s̪ t̪ ɔ
бачишь	b ɑ t̪ ʃ ɪ ʃʲ
програє	p r ɔ ɦ r ɑ ɛ
рахунком	r ɑ x u n̪ k ɔ m
сімнадцять	s̪ i m n̪ ɑ d̪ t̪s̪ʲ ɑ t̪
нуль	n̪ u lʲ
Укрексімбанк	u k r ɛ k s̪ i m b ɑ n̪ k
Ощадбанк	ɔ ʃ t̪ ʃ ɑ d̪ b ɑ n̪ k
брифінгу	b r ɪ f i n̪ ɦ u
малих	m ɑ l̪ ɪ x
шинок	ʃ ɪ n̪ ɔ k
чемпіоном	t̪ ʃ ɛ m p i ɔ n̪ ɔ m
спробував	s̪ p r ɔ b u v ɑ v
банки	b ɑ n̪ k ɪ
процесі	p r ɔ t̪s̪ ɛ s̪ i
наприклад	n̪ ɑ p r ɪ k l̪ ɑ d̪
процесів	p r ɔ t̪s̪ ɛ s̪ i v
концерт	k ɔ n̪ t̪s̪ ɛ r t̪
відвідувачів	v i d̪ v i d̪ u v ɑ t̪ ʃ i v
УПА	u p ɑ
народним	n̪ ɑ r ɔ d̪ n̪ ɪ m
депутатом	d̪ ɛ p u t̪ ɑ t̪ ɔ m
дружину	d̪ r u ʒ ɪ n̪ u
мерії	m ɛ rʲ i j i
рукою	r u k ɔ u
кроком	k r ɔ k ɔ m
організаторів	ɔ r ɦ ɑ n̪ʲ i z̪ ɑ t̪ ɔ rʲ i v
порушень	p ɔ r u ʃ ɛ n̪ʲ
філармонії	f i l̪ ɑ r m ɔ n̪ʲ i j i
справжнє	s̪ p r ɑ v ʒ n̪ʲ ɛ
Червоної	t̪ ʃ ɛ r v ɔ n̪ ɔ j i
громадянської	ɦ r ɔ m ɑ d̪ʲ ɑ n̪ s̪ k ɔ j i
надія	n̪ ɑ d̪ʲ i ɑ
обгортає	ɔ b ɦ ɔ r t̪ ɑ ɛ
добрими	d̪ ɔ b r ɪ m ɪ
думками	d̪ u m k ɑ m ɪ
бажаннями	b ɑ ʒ ɑ n̪ n̪ʲ ɑ m ɪ
неабияке	n̪ ɛ ɑ b ɪ ɑ k ɛ
пенсіонерів	p ɛ n̪ s̪ i ɔ n̪ ɛ rʲ i v
державних	d̪ ɛ r ʒ ɑ v n̪ ɪ x
інституцій	i n̪ s̪ t̪ ɪ t̪ u t̪s̪ʲ i j
переважно	p ɛ r ɛ v ɑ ʒ n̪ ɔ
бачте	b ɑ t̪ ʃ t̪ ɛ
сидітиме	s̪ ɪ d̪ʲ i t̪ ɪ m ɛ
сумна	s̪ u m n̪ ɑ
подорожчання	p ɔ d̪ ɔ r ɔ ʒ t̪ ʃ ɑ n̪ n̪ʲ ɑ
банк	b ɑ n̪ k
здійснювати	z̪ d̪ʲ i j s̪ n̪ʲ u v ɑ t̪ ɪ
валютні	v ɑ lʲ u t̪ n̪ʲ i
народився	n̪ ɑ r ɔ d̪ ɪ v s̪ ɑ
дев'ятсот	d̪ ɛ v j ɑ t̪ s̪ ɔ t̪
вісімдесят	v i s̪ i m d̪ ɛ s̪ ɑ t̪
сьомого	s̪ ɔ m ɔ ɦ ɔ
знала	z̪ n̪ ɑ l̪ ɑ
головною	ɦ ɔ l̪ ɔ v n̪ ɔ u
брак	b r ɑ k
шосту	ʃ ɔ s̪ t̪ u
родом	r ɔ d̪ ɔ m
друку	d̪ r u k u
добрих	d̪ ɔ b r ɪ x
випадково	v ɪ p ɑ d̪ k ɔ v ɔ
фальсифікації	f ɑ lʲ s̪ ɪ f i k ɑ t̪s̪ʲ i j i
Житомирської	ʒ ɪ t̪ ɔ m ɪ r s̪ k ɔ j i
Кабмін	k ɑ b m i n̪
доручення	d̪ ɔ r u t̪ ʃ ɛ n̪ n̪ʲ ɑ
трава	t̪ r ɑ v ɑ
Євгеном	j ɛ v ɦ ɛ n̪ ɔ m
Кісильовим	k i s̪ ɪ lʲ ɔ v ɪ m
показує	p ɔ k ɑ z̪ u ɛ
Інтер	i n̪ t̪ ɛ r
п'ятниці	p j ɑ t̪ n̪ ɪ t̪s̪ʲ i
годині	ɦ ɔ d̪ ɪ n̪ʲ i
кола	k ɔ l̪ ɑ
програмі	p r ɔ ɦ r ɑ m i
задоволений	z̪ ɑ d̪ ɔ v ɔ l̪ ɛ n̪ ɪ j
результатом	r ɛ z̪ u lʲ t̪ ɑ t̪ ɔ m
шістнадцяте	ʃ i s̪ t̪ n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ ɛ
четверта	t̪ ʃ ɛ t̪ v ɛ r t̪ ɑ
представлені	p r ɛ d̪ s̪ t̪ ɑ v l̪ ɛ n̪ʲ i
картин	k ɑ r t̪ ɪ n̪
Ван	v ɑ n̪
Гога	ɦ ɔ ɦ ɑ
маленьких	m ɑ l̪ ɛ n̪ʲ k ɪ x
продовжити	p r ɔ d̪ ɔ v ʒ ɪ t̪ ɪ
Манчестер	m ɑ n̪ t̪ ʃ ɛ s̪ t̪ ɛ r
Юнайтед	j u n̪ ɑ j t̪ ɛ d̪
будівлі	b u d̪ʲ i v lʲ i
моменти	m ɔ m ɛ n̪ t̪ ɪ
розширення	r ɔ z̪ ʃ ɪ r ɛ n̪ n̪ʲ ɑ
видатків	v ɪ d̪ ɑ t̪ k i v
Батьківщина	b ɑ t̪ k i v ʃ t̪ ʃ ɪ n̪ ɑ
прокурор	p r ɔ k u r ɔ r
півріччя	p i v rʲ i t̪ ʃ t̪ ʃ ɑ
учасниками	u t̪ ʃ ɑ s̪ n̪ ɪ k ɑ m ɪ
охорони	ɔ x ɔ r ɔ n̪ ɪ
навколишнього	n̪ ɑ v k ɔ l̪ ɪ ʃ n̪ʲ ɔ ɦ ɔ
вуха	v u x ɑ
почує	p ɔ t̪ ʃ u ɛ
діалогу	d̪ʲ i ɑ l̪ ɔ ɦ u
найбільш	n̪ ɑ j b i lʲ ʃ
пройде	p r ɔ j d̪ ɛ
помаранчевої	p ɔ m ɑ r ɑ n̪ t̪ ʃ ɛ v ɔ j i
використання	v ɪ k ɔ r ɪ s̪ t̪ ɑ n̪ n̪ʲ ɑ
регіональної	r ɛ ɦ i ɔ n̪ ɑ lʲ n̪ ɔ j i
центр	t̪s̪ ɛ n̪ t̪ r
очикують	ɔ t̪ ʃ ɪ k u u t̪
гравці	ɦ r ɑ v t̪s̪ʲ i
виступати	v ɪ s̪ t̪ u p ɑ t̪ ɪ
збірну	z̪ b i r n̪ u
проходять	p r ɔ x ɔ d̪ʲ ɑ t̪
півзахисника	p i v z̪ ɑ x ɪ s̪ n̪ ɪ k ɑ
Укртатнафта	u k r t̪ ɑ t̪ n̪ ɑ f t̪ ɑ
терміново	t̪ ɛ r m i n̪ ɔ v ɔ
розпочати	r ɔ z̪ p ɔ t̪ ʃ ɑ t̪ ɪ
виробництва	v ɪ r ɔ b n̪ ɪ t̪s̪ t̪ v ɑ
надані	n̪ ɑ d̪ ɑ n̪ʲ i
відвідин	v i d̪ v i d̪ ɪ n̪
щоразу	ʃ t̪ ʃ ɔ r ɑ z̪ u
квіти	k v i t̪ ɪ
визнали	v ɪ z̪ n̪ ɑ l̪ ɪ
винним	v ɪ n̪ n̪ ɪ m
вбивстві	v b ɪ v s̪ t̪ v i
словах	s̪ l̪ ɔ v ɑ x
місія	m i s̪ i ɑ
проголосував	p r ɔ ɦ ɔ l̪ ɔ s̪ u v ɑ v
депутат	d̪ ɛ p u t̪ ɑ t̪
затримані	z̪ ɑ t̪ r ɪ m ɑ n̪ʲ i
фінальному	f i n̪ ɑ lʲ n̪ ɔ m u
Мазепи	m ɑ z̪ ɛ p ɪ
остання	ɔ s̪ t̪ ɑ n̪ n̪ʲ ɑ
старшого	s̪ t̪ ɑ r ʃ ɔ ɦ ɔ
тліє	t̪ lʲ i ɛ
безневинних	b ɛ z̪ n̪ ɛ v ɪ n̪ n̪ ɪ x
вочевидь	v ɔ t̪ ʃ ɛ v ɪ d̪ʲ
пенсії	p ɛ n̪ s̪ i j i
Миколі	m ɪ k ɔ lʲ i
регіоні	r ɛ ɦ i ɔ n̪ʲ i
Незважаючи	n̪ ɛ z̪ v ɑ ʒ ɑ u t̪ ʃ ɪ
прогнозують	p r ɔ ɦ n̪ ɔ z̪ u u t̪
фінансових	f i n̪ ɑ n̪ s̪ ɔ v ɪ x
оцінили	ɔ t̪s̪ʲ i n̪ ɪ l̪ ɪ
польський	p ɔ lʲ s̪ k ɪ j
виборчої	v ɪ b ɔ r t̪ ʃ ɔ j i
вода	v ɔ d̪ ɑ
компенсувати	k ɔ m p ɛ n̪ s̪ u v ɑ t̪ ɪ
американський	ɑ m ɛ r ɪ k ɑ n̪ s̪ k ɪ j
солдат	s̪ ɔ l̪ d̪ ɑ t̪
Іраку	i r ɑ k u
кримінальної	k r ɪ m i n̪ ɑ lʲ n̪ ɔ j i
надійшло	n̪ ɑ d̪ʲ i j ʃ l̪ ɔ
кімнати	k i m n̪ ɑ t̪ ɪ
сидять	s̪ ɪ d̪ʲ ɑ t̪
пройшло	p r ɔ j ʃ l̪ ɔ
Богдана	b ɔ ɦ d̪ ɑ n̪ ɑ
гетьмана	ɦ ɛ t̪ m ɑ n̪ ɑ
читачі	t̪ ʃ ɪ t̪ ɑ t̪ ʃ i
автори	ɑ v t̪ ɔ r ɪ
герої	ɦ ɛ r ɔ j i
Партії	p ɑ r t̪ i j i
призвело	p r ɪ z̪ v ɛ l̪ ɔ
падіння	p ɑ d̪ʲ i n̪ n̪ʲ ɑ
підручники	p i d̪ r u t̪ ʃ n̪ ɪ k ɪ
Портнова	p ɔ r t̪ n̪ ɔ v ɑ
виділить	v ɪ d̪ʲ i l̪ ɪ t̪
називають	n̪ ɑ z̪ ɪ v ɑ u t̪
десятків	d̪ ɛ s̪ ɑ t̪ k i v
помилками	p ɔ m ɪ l̪ k ɑ m ɪ
доби	d̪ ɔ b ɪ
нечистого	n̪ ɛ t̪ ʃ ɪ s̪ t̪ ɔ ɦ ɔ
городу	ɦ ɔ r ɔ d̪ u
влізла	v lʲ i z̪ l̪ ɑ
старенька	s̪ t̪ ɑ r ɛ n̪ʲ k ɑ
маленький	m ɑ l̪ ɛ n̪ʲ k ɪ j
внутрішній	v n̪ u t̪ rʲ i ʃ n̪ʲ i j
зобов'язання	z̪ ɔ b ɔ v j ɑ z̪ ɑ n̪ n̪ʲ ɑ
бензин	b ɛ n̪ z̪ ɪ n̪
почати	p ɔ t̪ ʃ ɑ t̪ ɪ
ректора	r ɛ k t̪ ɔ r ɑ
котра	k ɔ t̪ r ɑ
громадянам	ɦ r ɔ m ɑ d̪ʲ ɑ n̪ ɑ m
мусимо	m u s̪ ɪ m ɔ
Дмитренко	d̪ m ɪ t̪ r ɛ n̪ k ɔ
скинув	s̪ k ɪ n̪ u v
Галю	ɦ ɑ lʲ u
Комітет	k ɔ m i t̪ ɛ t̪
рублів	r u b lʲ i v
долар	d̪ ɔ l̪ ɑ r
