Word	IPA transcription
vedeno	v ɛ d ɛ n o
svobodě	s v o b o ɟ ɛ
zavedeno	z a v ɛ d ɛ n o
snížil	s ɲ iː ʒ i l
vysvětleno	v i s v j ɛ t l ɛ n o
vyrovnáme	v i r o v n aː m ɛ
Negativní	n ɛ ɡ a t i v ɲ iː
turistice	t u r i s c i t s ɛ
výška	v iː ʃ k a
nevyhovující	n ɛ v i ɦ o v u j iː t s iː
institucionální	i n s t i t u t s i o n aː l ɲ iː
členění	t ʃ l ɛ ɲ ɛ ɲ iː
regionální	r ɛ ɡ i o n aː l ɲ iː
ozdravění	o z d r a v j ɛ ɲ iː
severočeského	s ɛ v ɛ r o t ʃ ɛ s k ɛː ɦ o
podepsáním	p o d ɛ p s aː ɲ iː m
tušimice	t u ʃ i m i t s ɛ
zachovány	z a x o v aː n i
zdravotního	z d r a v o t ɲ iː ɦ o
pravděpodobné	p r a v ɟ ɛ p o d o b n ɛː
několikanásobek	ɲ ɛ k o l i k a n aː s o b ɛ k
dvojnásobná	d v o j n aː s o b n aː
DÍTĚ	ɟ iː c ɛ
JEHO	j ɛ ɦ o
SVĚT-	s v j ɛ t
požadavku	p o ʒ a d a f k u
odbornost	o d b o r n o s t
profesionalitu	p r o f ɛ s i o n a l i t u
radí	r a ɟ iː
dbáme	d b aː m ɛ
pohyboval	p o ɦ i b o v a l
spoluzakladatel	s p o l u z a k l a d a t ɛ l
seifert	s ɛ i f ɛ r t
nastartovat	n a s t a r t o v a t
budoucna	b u d o u t s n a
podporován	p o t p o r o v aː n
dovážených	d o v aː ʒ ɛ n iː x
dovozních	d o v o z ɲ iː x
cel	t s ɛ l
starožitníka	s t a r o ʒ i t ɲ iː k a
zapomenutý	z a p o m ɛ n u t iː
přibyly	p r̝ i b i l i
komercializací	k o m ɛ r t s i a l i z a t s iː
podnikových	p o d ɲ i k o v iː x
Pravidlo	p r a v i d l o
stíhaní	s c iː ɦ a ɲ iː
sloužili	s l o u ʒ i l i
bankám	b a ŋ k aː m
obklíčení	o p k l iː t ʃ ɛ ɲ iː
sobotním	s o b o t ɲ iː m
leteckém	l ɛ t ɛ t s k ɛː m
pozemním	p o z ɛ m ɲ iː m
útoku	uː t o k u
nejtvrdších	n ɛ ɪ t v r̩ t ʃ iː x
intervence	i n t ɛ r v ɛ n t s ɛ
zastávané	z a s t aː v a n ɛː
databance	d a t a b a n t s ɛ
ředitelů	r̝ ɛ ɟ i t ɛ l uː
roveň	r o v ɛ ɲ
postavených	p o s t a v ɛ n iː x
užitku	u ʒ i t k u
firmu-	f i r m u
strávený	s t r aː v ɛ n iː
děláním	ɟ ɛ l aː ɲ iː m
čaje	t ʃ a j ɛ
povídáním	p o v iː d aː ɲ iː m
kolegy	k o l ɛ ɡ i
čtením	t ʃ t ɛ ɲ iː m
Chvaleticích	x v a l ɛ t i t s iː x
Počeradech	p o t ʃ ɛ r a d ɛ x
Mělníku	m ɲ ɛ l ɲ iː k u
Chemopetrolu	x ɛ m o p ɛ t r o l u
Litvínov	l i t v iː n o v
přiznala	p r̝ i z n a l a
valtr	v a l t r̩
komárek	k o m aː r ɛ k
vrcholové	v r̩ x o l o v ɛː
stáhla	s t aː ɦ l a
Mohu	m o ɦ u
prostudovat	p r o s t u d o v a t
spisy	s p i s i
napsat	n a p s a t
lektorskou	l ɛ k t o r s k o u
stávali	s t aː v a l i
civilisté	t s i v i l i s t ɛː
publicistický	p u b l i t s i s t i t s k iː
pořad	p o r̝ a t
aréna	a r ɛː n a
pocit	p o t s i t
nepociťuje	n ɛ p o t s i c u j ɛ
potvrzovat	p o t v r̩ z o v a t
vykládat	v i k l aː d a t
nespokojenost	n ɛ s p o k o j ɛ n o s t
převratného	p r̝ ɛ v r a t n ɛː ɦ o
převládne	p r̝ ɛ v l aː d n ɛ
spokojenost	s p o k o j ɛ n o s t
požaduji	p o ʒ a d u j i
sester	s ɛ s t ɛ r
sdělili	z ɟ ɛ l i l i
ošetřen	o ʃ ɛ t r̝ ɛ n
soused	s o u s ɛ t
rodiném	r o ɟ i n ɛː m
domku	d o m k u
dovozem	d o v o z ɛ m
čerstvého	t ʃ ɛ r s t v ɛː ɦ o
osmou	o s m o u
hodinou	ɦ o ɟ i n o u
nákladním	n aː k l a d ɲ iː m
vozům	v o z uː m
jerrieho	j ɛ r i ɛ ɦ o
hulma	ɦ u l m a
frontovou	f r o n t o v o u
prognóza	p r o ɡ n oː z a
Hmotnost	ɦ m o t n o s t
přesností	p r̝ ɛ s n o s c iː
setinu	s ɛ c i n u
karátu	k a r aː t u
ukázaly	u k aː z a l i
složek	s l o ʒ ɛ k
neproduktivním	n ɛ p r o d u k t i v ɲ iː m
Špatné	ʃ p a t n ɛː
nadřízeným	n a d r̝ iː z ɛ n iː m
chybějící	x i b j ɛ j iː t s iː
kvalifikace	k v a l i f i k a t s ɛ
konstruktéři	k o n s t r u k t ɛː r̝ i
počítali	p o t ʃ iː t a l i
testují	t ɛ s t u j iː
databáze	d a t a b aː z ɛ
složena	s l o ʒ ɛ n a
šíři	ʃ iː r̝ i
produktivního	p r o d u k t i v ɲ iː ɦ o
věkového	v j ɛ k o v ɛː ɦ o
spektra	s p ɛ k t r a
ospravedlnit	o s p r a v ɛ d l̩ ɲ i t
vraždění	v r a ʒ ɟ ɛ ɲ iː
Vývojáři	v iː v o j aː r̝ i
jungk	j u ŋ k k
mentální	m ɛ n t aː l ɲ iː
predispozice	p r ɛ d i s p o z i t s ɛ
tvora	t v o r a
homo	ɦ o m o
atomicus	a t o m i k u s
reagovat	r ɛ a ɡ o v a t
kontrolovatelně	k o n t r o l o v a t ɛ l ɲ ɛ
supraphon	s u p r a p ɦ o n
bodoval	b o d o v a l
staršími	s t a r ʃ iː m i
nahrávkami	n a ɦ r aː f k a m i
jmenovitě	j m ɛ n o v i c ɛ
talichovými	t a l i x o v iː m i
ančerlovými	a n t ʃ ɛ r l o v iː m i
karát	k a r aː t
restriktivních	r ɛ s t r i k t i v ɲ iː x
nedorazí	n ɛ d o r a z iː
adresátovi	a d r ɛ s aː t o v i
dělník	ɟ ɛ l ɲ iː k
frederick	f r ɛ d ɛ r i t s k
west	v ɛ s t
obviněný	o b v i ɲ ɛ n iː
vraždy	v r a ʒ d i
hrůzy	ɦ r uː z i
gloucesteru	ɡ l o u t s ɛ s t ɛ r u
cele	t s ɛ l ɛ
birmingham	b i r m i ŋ k ɦ a m
oběšený	o b j ɛ ʃ ɛ n iː
sedmé	s ɛ d m ɛː
originálem	o r i ɡ i n aː l ɛ m
ověřenou	o v j ɛ r̝ ɛ n o u
rozpačité	r o s p a t ʃ i t ɛː
zrakově	z r a k o v j ɛ
zora	z o r a
následkem	n aː s l ɛ t k ɛ m
provinění	p r o v i ɲ ɛ ɲ iː
uvedeny	u v ɛ d ɛ n i
pozastavit	p o z a s t a v i t
třímilionovou	t r̝ iː m i l i o n o v o u
pohledávku	p o ɦ l ɛ d aː f k u
uhradil	u ɦ r a ɟ i l
nekrytými	n ɛ k r i t iː m i
směnkami	s m ɲ ɛ ŋ k a m i
zmizel	z m i z ɛ l
mořem	m o r̝ ɛ m
masné	m a s n ɛː
Doklady	d o k l a d i
odpočtu	o t p o t ʃ t u
nepřikládají	n ɛ p r̝ i k l aː d a j iː
bolest	b o l ɛ s t
vydržet	v i d r̩ ʒ ɛ t
zásilky	z aː s i l k i
docházely	d o x aː z ɛ l i
určení	u r t ʃ ɛ ɲ iː
ztrácely	s t r aː t s ɛ l i
poštovních	p o ʃ t o v ɲ iː x
neefektivní	n ɛ ɛ f ɛ k t i v ɲ iː
ovlivňovány	o v l i v ɲ o v aː n i
spory	s p o r i
Kámen	k aː m ɛ n
odkoupí	o t k o u p iː
Soluna	s o l u n a
prodlev	p r o d l ɛ v
Půjčí	p uː j t ʃ iː
vydavatelské	v i d a v a t ɛ l s k ɛː
trojhvězdí	t r o j ɦ v j ɛ z ɟ iː
edičními	ɛ d i t ʃ ɲ iː m i
útvary	uː t v a r i
panther	p a n t ɦ ɛ r
soudržnosti	s o u d r̩ ʒ n o s c i
vypili	v i p i l i
láhev	l aː ɦ ɛ v
martellu	m a r t ɛ l u
bolavý	b o l a v iː
unavil	u n a v i l
unikát	u ɲ i k aː t
statisíce	s t a c i s iː t s ɛ
dozvěděli	d o z v j ɛ ɟ ɛ l i
odvysílala	o d v i s iː l a l a
nejlepšího	n ɛ ɪ l ɛ p ʃ iː ɦ o
kabaretu	k a b a r ɛ t u
obliby	o b l i b i
vzduchem	v z d u x ɛ m
rozhlasový	r o s ɦ l a s o v iː
signál	s i ɡ n aː l
zajišŤují	z a j i ʃ c u j iː
pětasedmdesáti	p j ɛ t a s ɛ d m d ɛ s aː c i
desítce	d ɛ s iː t t s ɛ
ukazatele	u k a z a t ɛ l ɛ
zmíněnými	z m iː ɲ ɛ n iː m i
zeměmi	z ɛ m ɲ ɛ m i
umístily	u m iː s c i l i
arabské	a r a p s k ɛː
emiráty	ɛ m i r aː t i
katar	k a t a r
hongkong	ɦ o ŋ k k o ŋ k
japonsko	j a p o n s k o
singapur	s i ŋ ɡ a p u r
kanada	k a n a d a
vyčleníte	v i t ʃ l ɛ ɲ iː t ɛ
dohodnuta	d o ɦ o d n u t a
penze	p ɛ n z ɛ
přesáhnout	p r̝ ɛ s aː ɦ n o u t
počkal	p o t ʃ k a l
Sen	s ɛ n
Švýcarsku	ʃ v iː t s a r s k u
rozplývá	r o s p l iː v aː
chytil	x i c i l
čelist	t ʃ ɛ l i s t
bankách	b a ŋ k aː x
odvahy	o d v a ɦ i
různým	r uː z n iː m
oslazovat	o s l a z o v a t
madridu	m a d r i d u
turistická	t u r i s t i t s k aː
naxosu	n a k s o s u
marco	m a r t s o
polu	p o l u
nimbu	ɲ i m b u
série	s ɛː r i j ɛ
prima	p r i m a
voce	v o t s ɛ
historickými	ɦ i s t o r i t s k iː m i
slavných	s l a v n iː x
pěvců	p j ɛ f t s uː
hyperionu	ɦ i p ɛ r i o n u
francouzské	f r a n t s o u s s k ɛː
pierre	p i ɛ r ɛ
verany	v ɛ r a n i
Považte	p o v a ʃ t ɛ
PĚT	p j ɛ t
TISÍC	c i s iː t s
ZA	z a
SYNA	s i n a
!	
kupují	k u p u j iː
financial	f i n a n t s i a l
mexika	m ɛ k s i k a
devalvovat	d ɛ v a l v o v a t
měnu	m ɲ ɛ n u
národnímu	n aː r o d ɲ iː m u
kontrolnímu	k o n t r o l ɲ iː m u
vévodí	v ɛː v o ɟ iː
stěna	s c ɛ n a
pokrytá	p o k r i t aː
tuctem	t u t s t ɛ m
velkoplošných	v ɛ l k o p l o ʃ n iː x
displejů	d i s p l ɛ j uː
srbská	s r̩ p s k aː
varianta	v a r i a n t a
vynechává	v i n ɛ x aː v aː
normalizovat	n o r m a l i z o v a t
závadu	z aː v a d u
neodstraní	n ɛ o t s t r a ɲ iː
pronajímatel	p r o n a j iː m a t ɛ l
neučíní-	n ɛ u t ʃ iː ɲ iː
nájemce	n aː j ɛ m t s ɛ
tiskárna	c i s k aː r n a
nevidomé	n ɛ v i d o m ɛː
braillo	b r a i l o
zříci	z r̝ iː t s i
kotvě	k o t v j ɛ
nosislav	n o s i s l a v
usnesení	u s n ɛ s ɛ ɲ iː
Jednání	j ɛ d n aː ɲ iː
účastnila	uː t ʃ a s t ɲ i l a
restituenta	r ɛ s t i t u ɛ n t a
plnou	p l̩ n o u
narážely	n a r aː ʒ ɛ l i
zařídí	z a r̝ iː ɟ iː
předané	p r̝ ɛ d a n ɛː
poště	p o ʃ c ɛ
označeny	o z n a t ʃ ɛ n i
barevným	b a r ɛ v n iː m
terčíkem	t ɛ r t ʃ iː k ɛ m
barvu	b a r v u
bod	b o t
certifikátem	t s ɛ r t i f i k aː t ɛ m
HRD	ɦ r̩ t
dolarům	d o l a r uː m
úřadovat	uː r̝ a d o v a t
bezouška	b ɛ z o u ʃ k a
předcházejícími	p r̝ ɛ t x aː z ɛ j iː t s iː m i
zpracované	s p r a t s o v a n ɛː
cukernatosti	t s u k ɛ r n a t o s c i
renomé	r ɛ n o m ɛː
knihami	k ɲ i ɦ a m i
jasnější	j a s ɲ ɛ j ʃ iː
sluncí	s l u n t s iː
klade	k l a d ɛ
postavená	p o s t a v ɛ n aː
slučitelná	s l u t ʃ i t ɛ l n aː
ústředními	uː s t r̝ ɛ d ɲ iː m i
hodnotami	ɦ o d n o t a m i
liberalismu	l i b ɛ r a l i s m u
soukromí	s o u k r o m iː
vývojářů	v iː v o j aː r̝ uː
vyzvednout	v i z v ɛ d n o u t
koloběh	k o l o b j ɛ x
správou	s p r aː v o u
násilně	n aː s i l ɲ ɛ
přerušen	p r̝ ɛ r u ʃ ɛ n
víš	v iː ʃ
mučili	m u t ʃ i l i
zajatce	z a j a t t s ɛ
vrtali	v r̩ t a l i
umrtvení	u m r̩ t v ɛ ɲ iː
rozčílil	r o s t ʃ iː l i l
horečnatý	ɦ o r ɛ t ʃ n a t iː
fiktivní	f i k t i v ɲ iː
zpovědi	s p o v j ɛ ɟ i
zpracován	s p r a t s o v aː n
detailů	d ɛ t a i l uː
nechybí	n ɛ x i b iː
vytržené	v i t r̩ ʒ ɛ n ɛː
lauřinou	l a u r̝ i n o u
smrtí	s m r̩ c iː
výňatky	v iː ɲ a t k i
protičapkovských	p r o c i t ʃ a p k o f s k iː x
polemik	p o l ɛ m i k
vedených	v ɛ d ɛ n iː x
ortodoxními	o r t o d o k s ɲ iː m i
komunisty	k o m u n i s t i
katolíky	k a t o l iː k i
dokazují	d o k a z u j iː
národ	n aː r o t
ztratil	s t r a c i l
onom	o n o m
ponurém	p o n u r ɛː m
osmatřicátého	o s m a t r̝ i t s aː t ɛː ɦ o
liktorských	l i k t o r s k iː x
sekyr	s ɛ k i r
lomených	l o m ɛ n iː x
křížů	k r̝ iː ʒ uː
gulagů	ɡ u l a ɡ uː
obsahem	o p s a ɦ ɛ m
doživotního	d o ʒ i v o t ɲ iː ɦ o
vlastníkem	v l a s t ɲ iː k ɛ m
Jindřich	j i n d r̝ i x
Chramosta	x r a m o s t a
Jičín	j i t ʃ iː n
rohlíku	r o ɦ l iː k u
haléře	ɦ a l ɛː r̝ ɛ
Chybí	x i b iː
sprcha	s p r̩ x a
nejbohatší	n ɛ ɪ b o ɦ a t ʃ iː
zánik	z aː ɲ i k
nedostává	n ɛ d o s t aː v aː
louce	l o u t s ɛ
přesaďme	p r̝ ɛ s a ɟ m ɛ
pražany	p r a ʒ a n i
stěhovat	s c ɛ ɦ o v a t
venkov	v ɛ ŋ k o v
slavná	s l a v n aː
zhoršila	s ɦ o r ʃ i l a
zaznamenaly	z a z n a m ɛ n a l i
konjunktuře	k o n j u ŋ k t u r̝ ɛ
nejúspěšnější	n ɛ j uː s p j ɛ ʃ ɲ ɛ j ʃ iː
buďte	b u c t ɛ
napíšem	n a p iː ʃ ɛ m
pečlivém	p ɛ t ʃ l i v ɛː m
uložení	u l o ʒ ɛ ɲ iː
pokojové	p o k o j o v ɛː
teplotě	t ɛ p l o c ɛ
čitelnost	t ʃ i t ɛ l n o s t
opouští	o p o u ʃ c iː
hromosvodu	ɦ r o m o s v o d u
sousedi	s o u s ɛ ɟ i
Témeř	t ɛː m ɛ r̝
kupujete	k u p u j ɛ t ɛ
zatavený	z a t a v ɛ n iː
mikrofišem	m i k r o f i ʃ ɛ m
certifikát	t s ɛ r t i f i k aː t
světově	s v j ɛ t o v j ɛ
oceňujících	o t s ɛ ɲ u j iː t s iː x
přespí	p r̝ ɛ s p iː
připomeňme	p r̝ i p o m ɛ ɲ m ɛ
výukové	v iː u k o v ɛː
videofilmy	v i d ɛ o f i l m i
lektory	l ɛ k t o r i
nabízíme	n a b iː z iː m ɛ
vyškolení	v i ʃ k o l ɛ ɲ iː
lektorů	l ɛ k t o r uː
pilotních	p i l o t ɲ iː x
zakoupeným	z a k o u p ɛ n iː m
filmům	f i l m uː m
gigantický	ɡ i ɡ a n t i t s k iː
koláč	k o l aː t ʃ
nepovedl	n ɛ p o v ɛ d l̩
vysypat	v i s i p a t
doklady	d o k l a d i
perilliho	p ɛ r i l i ɦ o
literatuře	l i t ɛ r a t u r̝ ɛ
výtvarnému	v iː t v a r n ɛː m u
Bodejť	b o d ɛ ɪ c
vypršení	v i p r̩ ʃ ɛ ɲ iː
příklady	p r̝ iː k l a d i
inspirovat	i n s p i r o v a t
pilip	p i l i p
vstupujeme	f s t u p u j ɛ m ɛ
obnovených	o b n o v ɛ n iː x
současný	s o u t ʃ a s n iː
podoboru	p o d o b o r u
obchodovaných	o p x o d o v a n iː x
RM	r̩ m
elektrárenskými	ɛ l ɛ k t r aː r ɛ n s k iː m i
společnostmi	s p o l ɛ t ʃ n o s t m i
počtem	p o t ʃ t ɛ m
emitovaných	ɛ m i t o v a n iː x
neodlišuje	n ɛ o d l i ʃ u j ɛ
elektrárenství	ɛ l ɛ k t r aː r ɛ n s t v iː
těžba	c ɛ ʒ b a
severočeské	s ɛ v ɛ r o t ʃ ɛ s k ɛː
uhelné	u ɦ ɛ l n ɛː
pánvi	p aː n v i
poklesnout	p o k l ɛ s n o u t
objemů	o b j ɛ m uː
sledována	s l ɛ d o v aː n a
zapsáni	z a p s aː ɲ i
registru	r ɛ ɡ i s t r u
neprojeví	n ɛ p r o j ɛ v iː
lednové	l ɛ d n o v ɛː
výhodě	v iː ɦ o ɟ ɛ
Vklady	f k l a d i
jistí	j i s c iː
pašovali	p a ʃ o v a l i
nájemném	n aː j ɛ m n ɛː m
umožní	u m o ʒ ɲ iː
sjednávat	s j ɛ d n aː v a t
Ačkoliv	a t ʃ k o l i v
cítila	t s iː c i l a
podvedená	p o d v ɛ d ɛ n aː
šikovným	ʃ i k o v n iː m
zlatník	z l a t ɲ iː k
obávat	o b aː v a t
vyšetřovatele	v i ʃ ɛ t r̝ o v a t ɛ l ɛ
semilské	s ɛ m i l s k ɛː
wonka	v o ŋ k a
činitele	t ʃ i ɲ i t ɛ l ɛ
zajímavého	z a j iː m a v ɛː ɦ o
venkově	v ɛ ŋ k o v j ɛ
objíždí	o b j iː ʒ ɟ iː
překupníků	p r̝ ɛ k u p ɲ iː k uː
vybavené	v i b a v ɛ n ɛː
člení	t ʃ l ɛ ɲ iː
řádky	r̝ aː t k i
opakují	o p a k u j iː
porušených	p o r u ʃ ɛ n iː x
předána	p r̝ ɛ d aː n a
působnosti	p uː s o b n o s c i
úctyhodný	uː t s t i ɦ o d n iː
znepřátelené	z n ɛ p r̝ aː t ɛ l ɛ n ɛː
odmítaly	o d m iː t a l i
obědy	o b j ɛ d i
koktejl	k o k t ɛ ɪ l̩
upravujících	u p r a v u j iː t s iː x
soustátí	s o u s t aː c iː
vypověditelné	v i p o v j ɛ ɟ i t ɛ l n ɛː
dredátů	d r ɛ d aː t uː
zaplňovat	z a p l̩ ɲ o v a t
nevěřím	n ɛ v j ɛ r̝ iː m
vědomě	v j ɛ d o m ɲ ɛ
porušit	p o r u ʃ i t
vzácnou	v z aː t s n o u
rovnováhu	r o v n o v aː ɦ u
zneužívat	z n ɛ u ʒ iː v a t
původce	p uː v o t t s ɛ
můra	m uː r a
vysává	v i s aː v aː
navlhčuje	n a v l̩ ɦ t ʃ u j ɛ
slepí	s l ɛ p iː
jedovatými	j ɛ d o v a t iː m i
slinami	s l i n a m i
nekřtěňátka	n ɛ k r̝ c ɛ ɲ aː t k a
wichtelein	v i x t ɛ l ɛ i n
čistých	t ʃ i s t iː x
obdobného	o b d o b n ɛː ɦ o
agip	a ɡ i p
conoco	t s o n o t s o
shell	s ɦ ɛ l
total	t o t a l
vstoupí	f s t o u p iː
rafinerií	r a f i n ɛ r i iː
prezentaci	p r ɛ z ɛ n t a t s i
pronikání	p r o ɲ i k aː ɲ iː
výzkumných	v iː s k u m n iː x
vývojových	v iː v o j o v iː x
aktivit	a k t i v i t
válčící	v aː l t ʃ iː t s iː
muslimští	m u s l i m ʃ c iː
separatisté	s ɛ p a r a t i s t ɛː
fikreta	f i k r ɛ t a
abdi	a b ɟ i
krajinských	k r a j i n s k iː x
vánoci	v aː n o t s i
dočasné	d o t ʃ a s n ɛː
dojednané	d o j ɛ d n a n ɛː
bývalým	b iː v a l iː m
americkým	a m ɛ r i t s k iː m
jamesem	j a m ɛ s ɛ m
carterem	t s a r t ɛ r ɛ m
značná	z n a t ʃ n aː
příznivců	p r̝ iː z ɲ i f t s uː
nespokojena	n ɛ s p o k o j ɛ n a
dílčími	ɟ iː l t ʃ iː m i
celým	t s ɛ l iː m
polistopadovým	p o l i s t o p a d o v iː m
týdnu	t iː d n u
kvalifikované	k v a l i f i k o v a n ɛː
Lubomír	l u b o m iː r
Zbývajících	z b iː v a j iː t s iː x
strávená	s t r aː v ɛ n aː
chodbách	x o d b aː x
obědě	o b j ɛ ɟ ɛ
Nebudu	n ɛ b u d u
popisovat	p o p i s o v a t
zdlouhavé	z d l o u ɦ a v ɛː
matematicky	m a t ɛ m a t i t s k i
náročné	n aː r o t ʃ n ɛː
nezabývá	n ɛ z a b iː v aː
oceňováním	o t s ɛ ɲ o v aː ɲ iː m
nepotřebné	n ɛ p o t r̝ ɛ b n ɛː
doporučujeme	d o p o r u t ʃ u j ɛ m ɛ
případnou	p r̝ iː p a d n o u
rekvalifikaci	r ɛ k v a l i f i k a t s i
potřebnou	p o t r̝ ɛ b n o u
profesnímu	p r o f ɛ s ɲ iː m u
obklíčili	o p k l iː t ʃ i l i
hrůzu	ɦ r uː z u
pouštějí	p o u ʃ c ɛ j iː
ptají	p t a j iː
švejcar	ʃ v ɛ ɪ t s a r
žákem	ʒ aː k ɛ m
Odstraňuje	o t s t r a ɲ u j ɛ
dokládání	d o k l aː d aː ɲ iː
nepozření	n ɛ p o z r̝ ɛ ɲ iː
přirozenou	p r̝ i r o z ɛ n o u
ohromnou	o ɦ r o m n o u
asijskou	a s i j s k o u
mocností	m o t s n o s c iː
prožívající	p r o ʒ iː v a j iː t s iː
dramatickou	d r a m a t i t s k o u
proměnu	p r o m ɲ ɛ n u
svébytným	s v ɛː b i t n iː m
civilizačním	t s i v i l i z a t ʃ ɲ iː m
tradicím	t r a d i t s iː m
paradoxnímu	p a r a d o k s ɲ iː m u
jevu	j ɛ v u
Ochotněji	o x o t ɲ ɛ j i
vyhoví	v i ɦ o v iː
individuálním	i n d i v i d u aː l ɲ iː m
objednávkám	o b j ɛ d n aː f k aː m
nepočítali	n ɛ p o t ʃ iː t a l i
q	k v ɛː
zůstalo	z uː s t a l o
Kordonu	k o r d o n u
samostatní	s a m o s t a t ɲ iː
afghánská	a f k ɦ aː n s k aː
smutkem	s m u t k ɛ m
zapálili	z a p aː l i l i
atmosféra	a t m o s f ɛː r a
posvátná	p o s v aː t n aː
důstojná	d uː s t o j n aː
psychiku	p s i x i k u
dosáhlo	d o s aː ɦ l o
JIPO	j i p o
Krumlov	k r u m l o v
schvalovala	s x v a l o v a l a
klausova	k l a u s o v a
federálními	f ɛ d ɛ r aː l ɲ iː m i
federálních	f ɛ d ɛ r aː l ɲ iː x
GO	ɡ o
výstavní	v iː s t a v ɲ iː
Úleva	uː l ɛ v a
region	r ɛ ɡ i o n
přestat	p r̝ ɛ s t a t
uznána	u z n aː n a
vyjadřování	v i j a d r̝ o v aː ɲ iː
rovnocenný	r o v n o t s ɛ n iː
malbě	m a l b j ɛ
zateplování	z a t ɛ p l o v aː ɲ iː
rozvodů	r o z v o d uː
teplé	t ɛ p l ɛː
účinnějších	uː t ʃ i ɲ ɛ j ʃ iː x
konkursů	k o ŋ k u r s uː
vyhlásily	v i ɦ l aː s i l i
přechodů	p r̝ ɛ x o d uː
ocitá	o t s i t aː
divokého	ɟ i v o k ɛː ɦ o
pohraničníka	p o ɦ r a ɲ i t ʃ ɲ iː k a
ozbrojeného	o z b r o j ɛ n ɛː ɦ o
kalašnikovem	k a l a ʃ ɲ i k o v ɛ m
kdykoli	k d i k o l i
zachce	z a x t s ɛ
překročení	p r̝ ɛ k r o t ʃ ɛ ɲ iː
doktor	d o k t o r
michel	m i x ɛ l
hooghe	ɦ o o k ɦ ɛ
pozřít	p o z r̝ iː t
úplný	uː p l̩ n iː
drogový	d r o ɡ o v iː
nalezeno	n a l ɛ z ɛ n o
památku	p a m aː t k u
přát	p r̝ aː t
klášteře	k l aː ʃ t ɛ r̝ ɛ
zdevastovaných	z d ɛ v a s t o v a n iː x
spadá	s p a d aː
potrestání	p o t r ɛ s t aː ɲ iː
edoarda	ɛ d o a r d a
bortolottiho	b o r t o l o t c i ɦ o
obránce	o b r aː n t s ɛ
druholigové	d r u ɦ o l i ɡ o v ɛː
brescie	b r ɛ s t s i j ɛ
týmu	t iː m u
ludvíka	l u d v iː k a
xiv	t ʃ t r̩ n aː t s t
Špionáž	ʃ p i o n aː ʃ
nekalá	n ɛ k a l aː
dodaným	d o d a n iː m
vzrostou	v z r o s t o u
nutným	n u t n iː m
investicím	i n v ɛ s t i t s iː m
profil	p r o f i l
mašiny	m a ʃ i n i
medituje	m ɛ d i t u j ɛ
vakuum	v a k u u m
ideálním	i d ɛ aː l ɲ iː m
Závěrem	z aː v j ɛ r ɛ m
Parlament	p a r l a m ɛ n t
exkluzivní	ɛ k s k l u z i v ɲ iː
upozorňuji	u p o z o r ɲ u j i
růžek	r uː ʒ ɛ k
vraťme	v r a c m ɛ
rozpor	r o s p o r
IPS	i p s
ŽDAS	ʒ d a s
tabák	t a b aː k
jednoduchá	j ɛ d n o d u x aː
rovnice	r o v ɲ i t s ɛ
klienti	k l i ɛ n c i
netýká	n ɛ t iː k aː
zemědělců	z ɛ m ɲ ɛ ɟ ɛ l t s uː
vyvolanými	v i v o l a n iː m i
věřitel	v j ɛ r̝ i t ɛ l
potýkat	p o t iː k a t
obtížné	o p c iː ʒ n ɛː
přesvědčen	p r̝ ɛ s v j ɛ t t ʃ ɛ n
letectva	l ɛ t ɛ t s t v a
uzavřena	u z a v r̝ ɛ n a
neplatná	n ɛ p l a t n aː
schodek	s x o d ɛ k
zaměstnavateli	z a m ɲ ɛ s t n a v a t ɛ l i
odpovědnostní	o t p o v j ɛ d n o s t ɲ iː
zákoníku-	z aː k o ɲ iː k u
tvořen	t v o r̝ ɛ n
množstvím	m n o ʃ s t v iː m
památka	p a m aː t k a
splňovat	s p l̩ ɲ o v a t
závazná	z aː v a z n aː
týdeníkem	t iː d ɛ ɲ iː k ɛ m
zmena	z m ɛ n a
uveřejnil	u v ɛ r̝ ɛ ɪ ɲ i l
urážlivé	u r aː ʒ l i v ɛː
antisemitské	a n t i s ɛ m i t s k ɛː
povzbudivé	p o v z b u ɟ i v ɛː
nadcházející	n a t x aː z ɛ j iː t s iː
staronového	s t a r o n o v ɛː ɦ o
tiskové	c i s k o v ɛː
nadstranického	n a t s t r a ɲ i t s k ɛː ɦ o
dušana	d u ʃ a n a
kleimana	k l ɛ i m a n a
přívlastkům	p r̝ iː v l a s t k uː m
propracoval	p r o p r a t s o v a l
postu	p o s t u
informačního	i n f o r m a t ʃ ɲ iː ɦ o
velkokapacitní	v ɛ l k o k a p a t s i t ɲ iː
podzemní	p o d ʒ ɛ m ɲ iː
ulicí	u l i t s iː
zatažena	z a t a ʒ ɛ n a
peruzziho	p ɛ r u z z i ɦ o
synovi	s i n o v i
nevhodné	n ɛ f ɦ o d n ɛː
tablety	t a b l ɛ t i
bombami	b o m b a m i
startu	s t a r t u
smírné	s m iː r n ɛː
vyřešení	v i r̝ ɛ ʃ ɛ ɲ iː
Pod	p o t
titulkem	t i t u l k ɛ m
chystaném	x i s t a n ɛː m
zařazovány	z a r̝ a z o v aː n i
dělali	ɟ ɛ l a l i
začínám	z a t ʃ iː n aː m
oslabení	o s l a b ɛ ɲ iː
neutralizovat	n ɛ u t r a l i z o v a t
levorukých	l ɛ v o r u k iː x
