Word	IPA transcription
Arbeitsbeschaffung	a ʀ b a ɪ t s b ɛ ʃ a f ʊ ŋ
Kurzarbeit	k ʊ ɐ t s a ʀ b a ɪ t
Vorruhestand	f oː ʀ r uː ɛ s t a n t
Oberstaatsanwalt	oː b ɛ ʃ t aː t z a n v a l t
Beschuldigten	b ə ʃ ʊ l d ɪ ç t ə n
Zusammenhalt	t s uː z a m ə n h a l t
DA	d aː
aufrechtzuerhalten	a ʊ f r ɛ ç t s uː ɛ h a l t ə n
Kim	k iː m
Vereidigung	f ɛ ʀ a ɪ d ɪ ɡ ʊ ŋ
Prognose	p r oː ɡ n oː z ə
Nord-	n ɔ ʀ t
wiedervereint	v iː d ɛ f ɛ ʀ a ɪ n t
Belagerer	b ə l aː ɡ ə r ɛ
Straßensperren	ʃ t ʀ a s ə n ʃ p ɛ r ə n
aufgehalten	a ʊ f ɡ ə h a l t ə n
Ausweg	a ʊ s v eː k
Dilemma	d iː l ɛ m aː
Hoechst	h œ k s t
Vergabe	f ɛ ʀ ɡ aː b ə
Lizenzen	l iː t s ɛ n t s ə n
Formen	f ɔ ʀ m ə n
zusammengefaßt	t s uː z a m ə n ɡ ə f a s t
Kläger	k l ɛː ɡ ɛ
Asylberechtigte	a z ʏ l b eː r ɛ ç t ɪ ç t ə
Lieferung	l iː f ə r ʊ ŋ
genehmigt	ɡ ə n eː m ɪ ç t
sozialistische	z oː t s iː a l ɪ s t ɪ ʃ ə
behielten	b ə h iː l t ə n
deutliche	d ɔ ɪ t l ɪ ç ə
Warnungen	v a ʀ n ʊ ŋ ə n
Awacs-Einsätzen	a v aː k s a ɪ n z ɛ t s ə n
beziehe	b ə t s iː ə
somalischer	z oː m a l ɪ ʃ ɛ
Milizionäre	m iː l iː t s ɪ oː n ɛː r ə
zunehmende	t s uː n eː m ə n d ə
Ausbreitung	a ʊ s b r a ɪ t ʊ ŋ
folge	f ɔ l ɡ ə
Sprangers	ʃ p r a ŋ ɛ s
Wanderungsbewegungen	v a n d eː r ʊ ŋ s b ə v eː ɡ ʊ ŋ ə n
gegenwärtigen	ɡ eː ɡ ə n v ɛ ʀ t ɪ ɡ ə n
Schlüsselrollen	ʃ l ʏ s ə l r ɔ l ə n
Hoch	h oː x
zurückweichen	t s uː r ʏ k v a ɪ ç ə n
Flanke	f l a ŋ k ə
südöstlicher	z yː t œ s t l ɪ ç ɛ
mächtigere	m ɛ ç t ɪ ɡ ə r ə
herandriften	h ɛ r a n d r ɪ f t ə n
studierte	ʃ t uː d iː ʀ t ə
Wissenschaften	v ɪ s ə n ʃ a f t ə n
Schafkälte	ʃ a f k ɛ l t ə
gelassen	ɡ ə l a s ə n
erhobenen	ɛ ʀ h oː b ə n ə n
finanzieller	f iː n a n t s j ɛ l ɛ
Mißwirtschaft	m ɪ s v ɪ ʀ t ʃ a f t
Finanzverwaltung	f iː n a n t s f ɛ v a l t ʊ ŋ
autokratischen	a ʊ t ɔ k r aː t ɪ ʃ ə n
entspreche	ɛ n t ʃ p r ɛ ç ə
Beispiele	b a ɪ ʃ p iː l ə
unmittelbaren	ʊ n m ɪ t ə l b aː r ə n
Eriwan	ɛ ʀ iː v aː n
zusammenkommen	t s uː z a m ə n k ɔ m ə n
jammert	j a m ɛ t
Platon	p l a t oː n
Wählerin	v ɛː l ə r ɪ n
Franco	f r a n k oː
Ministers	m iː n ɪ s t ɛ s
Amazonasgebiet	a m a t s oː n a s ɡ eː b iː t
Stundendeputat	ʃ t ʊ n d ə n d eː p uː t aː t
kollektiven	k ɔ l ɛ k t iː v ə n
Führungsgremium	f yː r ʊ ŋ s ɡ r eː m iː ʊ m
Staatspräsidium	ʃ t aː t ʃ p r ɛː z iː d iː ʊ m
Rechnungshof	r ɛ ç n ʊ ŋ s h oː f
Jahresbericht	j aː r ɛ s b eː r ɪ ç t
Standpunkt	ʃ t a n t p ʊ ŋ k t
Relativierung	r eː l a t iː v iː r ʊ ŋ
vereinigte	f ɛ ʀ a ɪ n ɪ ɡ t ə
Waffenexport	v a f ə n ɛ k s p ɔ ʀ t
Ungleichmäßigkeit	ʊ n ɡ l a ɪ ç m ɛː s ɪ ç k a ɪ t
Bewertungsregeln	b ə v ɛ ʀ t ʊ ŋ s r eː ɡ ə l n
verzerrter	f ɛ ʀ t s ɛ ʀ t ɛ
Betriebsvermögen	b ə t ʀ iː p s f ɛ m øː ɡ ə n
bewertungsmäßigen	b ə v ɛ ʀ t ʊ ŋ s m ɛː s ɪ ɡ ə n
ausgeschaltet	a ʊ s ɡ ə ʃ a l t ə t
angenehmen	a n ɡ ə n eː m ə n
Naturell	n a t uː r ɛ l
enttäuscht	ɛ n t t ɔ ɪ ʃ t
geistliche	ɡ a ɪ s t l ɪ ç ə
Assoziationen	a s oː t s iː a t s ɪ oː n ə n
zunehmen	t s uː n eː m ə n
handlungsfähig	h a n d l ʊ ŋ s f ɛː ɪ ç
interkonfessionellen	ɪ n t ɛ k ɔ n f ɛ s ɪ oː n ɛ l ə n
Dialoge	d iː a l oː ɡ ə
Beratungspause	b ə r a t ʊ ŋ s p a ʊ z ə
Verfahrensbevollmächtigten	f ɛ ʀ f aː r ə n s b eː f ɔ l m ɛ ç t ɪ ç t ə n
Nebenkläger	n eː b ə n k l ɛː ɡ ɛ
Peters	p eː t ɛ s
Vorhaltungen	f oː ʀ h a l t ʊ ŋ ə n
nigerianische	n iː ɡ eː r iː a n ɪ ʃ ə
Büroschluß	b yː r ɔ ʃ l uː s
Stockwerk	ʃ t ɔ k v ɛ ʀ k
Kolumnisten	k oː l ʊ m n ɪ s t ə n
liefern	l iː f ɛ n
philippinische	f iː l ɪ p iː n ɪ ʃ ə
Mayon	m a ɪ oː n
beschworen	b ə ʃ v oː r ə n
Völkern	f œ l k ɛ n
Abberufung	a p b ə r uː f ʊ ŋ
Kommandeurs	k ɔ m a n d øː ʀ s
Loi	l oː iː
Londoner	l ɔ n d oː n ɛ
Nationalkongreß	n a t s ɪ oː n a l k ɔ ŋ ɡ r eː s
nennenden	n ɛ n ə n d ə n
Zusammenschlusses	t s uː z a m ə n ʃ l ʊ s ə s
Inder	ɪ n d ɛ
Ghana	ɡ a n aː
Schiffe	ʃ ɪ f ə
Hafen	h aː f ə n
anzulegen	a n t s uː l eː ɡ ə n
versucht	f ɛ ʀ z uː x t
nachfolgenden	n a x f ɔ l ɡ ə n d ə n
irischen	iː r ɪ ʃ ə n
Reynolds	r a ɪ n ɔ l t s
Sonderbeauftragten	z ɔ n d ɛ b eː a ʊ f t ʀ aː k t ə n
deutlicher	d ɔ ɪ t l ɪ ç ɛ
These	t eː z ə
Kriegsvorbereitung	k r iː k s f oː ʀ b eː r a ɪ t ʊ ŋ
Flugzeugen	f l uː ɡ t s ɔ ɪ ɡ ə n
abgeworfen	a p ɡ ə v ɔ ʀ f ə n
scharfsichtiger	ʃ a ʀ f z ɪ ç t ɪ ɡ ɛ
anfangen	a n f a ŋ ə n
munkelt	m ʊ n k ə l t
Ladengeschäft	l a d ə n ɡ ɛ ʃ ɛ f t
einziehen	a ɪ n t s iː ə n
Regierungsbezirk	r eː ɡ iː r ʊ ŋ s b ə t s ɪ ʀ k
profitiert	p r oː f iː t iː ʀ t
Anziehungskraft	a n t s iː ʊ ŋ s k r a f t
Frankfurts	f r a ŋ k f ʊ ɐ t s
überzähligen	yː b ɛ t s ɛː l ɪ ɡ ə n
pendeln	p ɛ n d ə l n
heftiges	h ɛ f t ɪ ɡ ə s
Eiferertum	a ɪ f eː r ɛ t uː m
Letten	l ɛ t ə n
Schattenseite	ʃ a t ə n z a ɪ t ə
gekostet	ɡ ə k ɔ s t ə t
Gleichsetzung	ɡ l a ɪ k s ɛ t s ʊ ŋ
ärgste	ɛ ʀ ɡ s t ə
Ausdruckskraft	a ʊ s d r ʊ k s k r a f t
Unterbrecherwerbung	ʊ n t ɛ b r ɛ ç ɛ v ɛ b ʊ ŋ
Spielfilmen	ʃ p iː l f ɪ l m ə n
Empfängerländern	ɛ m p f ɛ ŋ ɛ l ɛ n d ɛ n
überstimmen	yː b ɛ ʃ t ɪ m ə n
mitnichten	m ɪ t n ɪ ç t ə n
Mosaikstein	m oː z a ɪ k s t a ɪ n
Beweismitteln	b ə v a ɪ s m ɪ t ə l n
Haushaltsberatungen	h a ʊ s h a l t s b eː r a t ʊ ŋ ə n
knappe	k n a p ə
Fortführung	f ɔ ʀ t f yː r ʊ ŋ
Projektes	p r oː j ɛ k t ə s
Fernsehzeitschriften	f ɛ ʀ n z eː t s a ɪ t ʃ r ɪ f t ə n
aufschlagen	a ʊ f ʃ l aː ɡ ə n
tropft	t ʀ ɔ p f t
springt	ʃ p r ɪ ŋ t
islamischen	ɪ s l a m ɪ ʃ ə n
Geistlichen	ɡ a ɪ s t l ɪ ç ə n
Naber	n aː b ɛ
bedenken	b ə d ɛ ŋ k ə n
hierzulande	h iː ʀ t s uː l a n d ə
einwandfreies	a ɪ n v a n t f r a ɪ ə s
Leitungen	l a ɪ t ʊ ŋ ə n
Erfolgsversprechen	ɛ ʀ f ɔ l k s f ɛ ʃ p r ɛ ç ə n
nennenswertes	n ɛ n ə n s v eː ʀ t ə s
sympathisierendes	z ʏ m p a t h iː z iː r ə n d ə s
Autobahngebühr	a ʊ t oː b aː ŋ eː b yː ʀ
Bundeswehrstruktur	b ʊ n d ə s v eː ʀ s t ʀ ʊ k t uː ʀ
beugen	b ɔ ɪ ɡ ə n
Sparkurs	ʃ p a ʀ k uː ʀ s
Gesundheitsministeriums	ɡ ə z ʊ n t h a ɪ t s m iː n ɪ s t eː r iː ʊ m s
Automobilklub	a ʊ t oː m oː b ɪ l k l uː p
Systems	z ʏ s t eː m s
Münch	m ʏ n ç
hinderte	h ɪ n d ɛ t ə
parlamentarische	p a ʀ l a m ə n t a r ɪ ʃ ə
beantragt	b ə a n t ʀ aː k t
Kopfzerbrechen	k ɔ p f t s ɛ b r ɛ ç ə n
Provinzgouverneure	p r oː v ɪ n t s ɡ uː v ɛ n øː r ə
Führungen	f yː r ʊ ŋ ə n
Rußländischen	r ʊ s l ɛ n d ɪ ʃ ə n
Geschehens	ɡ ə ʃ eː ə n s
geschildert	ɡ ə ʃ ɪ l d ɛ t
Junge	j ʊ ŋ ə
vergraben	f ɛ ʀ ɡ r aː b ə n
unverletzt	ʊ n f ɛ ʀ l ɛ t s t
Hubschrauber	h ʊ p ʃ r a ʊ b ɛ
Wiederverkauf	v iː d ɛ f ɛ ʀ k a ʊ f
importierter	ɪ m p ɔ ʀ t iː ʀ t ɛ
Waren	v aː r ə n
Regale	r eː ɡ aː l ə
Basare	b a z aː r ə
Depots	d eː p oː t s
Mafia	m a f iː aː
überfüllen	yː b ɛ f ʏ l ə n
Unumkehrbarkeit	ʊ n ʊ m k eː ʀ b a ʀ k a ɪ t
sicherstellen	z ɪ ç ɛ ʃ t ɛ l ə n
Splitter	ʃ p l ɪ t ɛ
UN-Sprecherin	uː ɛ n ʃ p r ɛ ç ə r ɪ n
Schußwechsel	ʃ ʊ s v ɛ k s ə l
Geschoß	ɡ ə ʃ oː s
Eröffnung	ɛ ʀ œ f n ʊ ŋ
rief	r iː f
Sharma	ʃ a ʀ m aː
Vertrauens	f ɛ ʀ t ʀ a ʊ ə n s
Hetzpropaganda	h ɛ t s p r oː p a ɡ a n d aː
Personenzug	p ɛ ʀ z oː n ə n t s uː k
schlitterte	ʃ l ɪ t ɛ t ə
Gleise	ɡ l a ɪ z ə
Lokomotive	l oː k oː m oː t iː v ə
vermischen	f ɛ ʀ m ɪ ʃ ə n
Fallschirme	f a l ʃ ɪ ʀ m ə
öffneten	œ f n ə t ə n
schwebten	ʃ v eː p t ə n
Fußballtrainer	f ʊ s b a l t ʀ ɛ n ɛ
demoralisierte	d eː m oː r a l iː z iː ʀ t ə
wiederaufrichten	v iː d ɛ a ʊ f r ɪ ç t ə n
schlechtes	ʃ l ɛ ç t ə s
Entführten	ɛ n t f yː ʀ t ə n
vermögend	f ɛ ʀ m øː ɡ ə n t
verstieß	f ɛ ʀ ʃ t iː s
Einzelzelle	a ɪ n t s ɛ l t s ɛ l ə
geohrfeigt	ɡ eː oː h ʀ f a ɪ k t
Abdesselam	a p d ɛ s ɛ l aː m
schmalen	ʃ m aː l ə n
angehörte	a n ɡ ə h œ ʀ t ə
Befreiung	b ə f r a ɪ ʊ ŋ
Perspektive	p ɛ ʀ s p ɛ k t iː v ə
Haushaltskonsolidierung	h a ʊ s h a l t s k ɔ n z oː l iː d iː r ʊ ŋ
Hoffnungswert	h ɔ f n ʊ ŋ s v eː ʀ t
Trugbild	t ʀ ʊ ɡ b ɪ l t
Groth	ɡ r ɔ t
fördere	f œ ʀ d ə r ə
widersprüchlichen	v iː d ɛ ʃ p r ʏ ç l ɪ ç ə n
Parolen	p a r oː l ə n
sozialverträglich	z oː t s iː a l f ɛ t ʀ ɛː k l ɪ ç
verkraftende	f ɛ ʀ k r a f t ə n d ə
Massenausreise	m a s ə n a ʊ s r a ɪ z ə
Parteispenden-Quittungen	p a ʀ t a ɪ s p ə n d ə n k v ɪ t ʊ ŋ ə n
ausgestellt	a ʊ s ɡ ə ʃ t ɛ l t
Ehrgeiz	eː ʀ ɡ a ɪ t s
Konzentration	k ɔ n t s ɛ n t ʀ a t s ɪ oː n
abgehoben	a p ɡ ə h oː b ə n
jordanischen	j ɔ ʀ d a n ɪ ʃ ə n
beschlagnahmten	b ə ʃ l a ɡ n aː m t ə n
Einsiedelei	a ɪ n z iː d ə l a ɪ
mitten	m ɪ t ə n
arge	a ʀ ɡ ə
touristische	t uː r ɪ s t ɪ ʃ ə
Getümmel	ɡ ə t ʏ m ə l
erfährt	ɛ ʀ f ɛː ʀ t
zumeist	t s uː m a ɪ s t
aufrüttelnde	a ʊ f r ʏ t ə l n d ə
Sachsens	z a x z ə n s
Verfassungsdebatte	f ɛ ʀ f a s ʊ ŋ s d eː b a t ə
erweiterten	ɛ ʀ v a ɪ t ɛ t ə n
Seele	z eː l ə
Rücksicht	r ʏ k s ɪ ç t
Steigerungen	ʃ t a ɪ ɡ ə r ʊ ŋ ə n
Sozialversicherungsrente	z oː t s iː a l f ɛ ʀ z ɪ ç eː r ʊ ŋ s r ɛ n t ə
Bezüge	b ə t s yː ɡ ə
gekürzt	ɡ ə k ʏ ʀ t s t
aufgetreten	a ʊ f ɡ ə t ʀ eː t ə n
regierte	r eː ɡ iː ʀ t ə
Erlassen	ɛ ʀ l a s ə n
Schrecken	ʃ r ɛ k ə n
Realitäten	r eː a l iː t ɛː t ə n
Vernehmenden	f ɛ ʀ n eː m ə n d ə n
Seeleute	z eː l ɔ ɪ t ə
Taifun	t a ɪ f uː n
Seenot	z eː n oː t
restlichen	r ɛ s t l ɪ ç ə n
Gedankenaustausch	ɡ ə d a n k ə n a ʊ s t a ʊ ʃ
Feststellung	f ɛ s t ʃ t ɛ l ʊ ŋ
stieß	ʃ t iː s
Bilde	b ɪ l d ə
Gottes	ɡ ɔ t ə s
Rechten	r ɛ ç t ə n
halbkreisförmigen	h a l p k r a ɪ s f œ ʀ m ɪ ɡ ə n
Reichstag	r a ɪ k s t aː k
Kongreßhalle	k ɔ ŋ ɡ r ɛ s h a l ə
Konsolidierung	k ɔ n z oː l iː d iː r ʊ ŋ
Stadtverwaltungen	ʃ t a t f ɛ v a l t ʊ ŋ ə n
bewährt	b ə v ɛː ʀ t
vorteilhaft	f oː ʀ t a ɪ l h a f t
Dynamit	d yː n a m ɪ t
beladenen	b ə l a d ə n ə n
Lasters	l a s t ɛ s
Südthailand	z ʏ t h a ɪ l a n t
Sicherheitsfragen	z ɪ ç ɛ h a ɪ t s f r aː ɡ ə n
Waffendiebstahl	v a f ə n d iː p ʃ t aː l
Schlesinger	ʃ l eː z ɪ ŋ ɛ
Bandbreiten	b a n d b r a ɪ t ə n
ausgeschöpft	a ʊ s ɡ ə ʃ œ p f t
schreiben	ʃ r a ɪ b ə n
Tarifvertrag	t a r ɪ f f ɛ t ʀ aː k
abgeschlossen	a p ɡ ə ʃ l ɔ s ə n
gepriesen	ɡ ə p r iː z ə n
freiwillig	f r a ɪ v ɪ l ɪ ç
Versicherten	f ɛ ʀ z ɪ ç ɛ t ə n
Kassenärzten	k a s ə n ɛ ʀ t s t ə n
auswählen	a ʊ s v ɛː l ə n
Kundschafter	k ʊ n t ʃ a f t ɛ
Ladenketten	l a d ə n k ɛ t ə n
Planer	p l aː n ɛ
Einkaufsparks	a ɪ n k a ʊ f s p a ʀ k s
ausgeschwärmt	a ʊ s ɡ ə ʃ v ɛ ʀ m t
Verkaufsflächen	f ɛ ʀ k a ʊ f s f l ɛ ç ə n
hü	h yː
hott	h ɔ t
Wohl	v oː l
Kameradschaft	k a m eː r aː d ʃ a f t
festigen	f ɛ s t iː ɡ ə n
Oberstadtdirektor	oː b ɛ ʃ t a t d iː r ɛ k t oː ʀ
Kulturverantwortlichen	k ʊ l t ʊ ɐ f eː r a n t v ɔ ʀ t l ɪ ç ə n
individuelle	ɪ n d iː v iː d uː ɛ l ə
Volksparteien	f ɔ l k s p a ʀ t a ɪ ə n
erledigen	ɛ ʀ l eː d ɪ ɡ ə n
UNO	ʊ n oː
Truppenkontingent	t ʀ ʊ p ə n k ɔ n t ɪ ŋ ɛ n t
Unüberwachte	ʊ n yː b ɛ v a x t ə
Besuche	b ə z uː x ə
RAF-Gefangenen	ɛ r aː ɛ f ɡ ə f a ŋ ə n ə n
erwogen	ɛ ʀ v oː ɡ ə n
Atomwaffenpolitik	a t oː m v a f ɛ n p oː l iː t iː k
Adenauer	a d ə n a ʊ ɛ
halbe	h a l b ə
älterer	ɛ l t ə r ɛ
Kabinetts	k a b iː n ɛ t s
Ciampi	k iː a m p iː
unverzügliche	ʊ n f ɛ ʀ t s yː k l ɪ ç ə
Entwurfs	ɛ n t v ʊ ɐ f s
Wahlgesetzes	v aː l ɡ eː z ɛ t s ə s
Niedersachsen	n iː d ɛ z a x z ə n
Atomkraft	a t oː m k r a f t
Nebenresidenz	n eː b ə n r eː z iː d ɛ n t s
Hradschins	h aː r a t ʃ ɪ n s
Phänomens	f ɛː n oː m ə n s
Warmluftstrom	v a ʀ m l ʊ f t s t ʀ oː m
käme	k ɛː m ə
demnach	d ɛ m n a x
freier	f r a ɪ ɛ
Klassen	k l a s ə n
Verpflichtung	f ɛ ʀ p f l ɪ ç t ʊ ŋ
häufig	h ɔ ɪ f ɪ ç
bedeutsamen	b ə d ɔ ɪ t z aː m ə n
Flugzeuge	f l uː ɡ t s ɔ ɪ ɡ ə
Aufklärungsmissionen	a ʊ f k l ɛː r ʊ ŋ s m ɪ s j oː n ə n
Luftpatrouillen	l ʊ f t p a t ʀ uː ɪ l ə n
südlichen	z yː t l ɪ ç ə n
Verbotszone	f ɛ ʀ b ɔ t s t s oː n ə
betraut	b ə t ʀ a ʊ t
Pannenautos	p a n ə n a ʊ t oː s
Objekte	ɔ p j ɛ k t ə
Vorbeifahrenden	f oː ʀ b a ɪ f aː r ə n d ə n
Pannendienste	p a n ə n d iː n s t ə
Nutzen	n ʊ t s ə n
meldeten	m ɛ l d ə t ə n
315	d r a ɪ h ʊ n d ɛ t f ʏ n f t s eː n
Koalitionsregierung	k oː a l iː t s ɪ oː n s r eː ɡ iː r ʊ ŋ
angenommenen	a n ɡ ə n ɔ m ə n ə n
36	z ɛ k s ʊ n t d r a ɪ s ɪ ç
196	a ɪ n h ʊ n d ɛ t z ɛ k s ʊ n t n ɔ ɪ n t s ɪ ç
Kaufpreis	k a ʊ f p r a ɪ s
Auffälligkeiten	a ʊ f f ɛ l ɪ ç k a ɪ t ə n
Warnsignal	v a ʀ n z ɪ ɡ n aː l
769	z iː b ə n h ʊ n d ɛ t n ɔ ɪ n ʊ n t z ɛ ç t s ɪ ç
Dozenten	d oː t s ɛ n t ə n
zugesichert	t s uː ɡ eː z ɪ ç ɛ t
demnächst	d ɛ m n ɛ ç s t
Umzugsplanungen	ʊ m t s uː k s p l a n ʊ ŋ ə n
Regierungsbauten	r eː ɡ iː r ʊ ŋ s b a ʊ t ə n
UN-Farbe	uː ɛ n f a ʀ b ə
Weiß	v a ɪ s
umgespritzt	ʊ m ɡ ə ʃ p r ɪ t s t
blaue	b l a ʊ ə
Flagge	f l a ɡ ə
Trikolore	t ʀ iː k oː l oː r ə
Baretts	b a r ɛ t s
Ortstafeln	ɔ ʀ t s t a f ə l n
Schilder	ʃ ɪ l d ɛ
ungarisch	ʊ n ɡ a r ɪ ʃ
Leistungs-	l a ɪ s t ʊ ŋ s
Bildungsabbau	b ɪ l d ʊ ŋ s a b a ʊ
Minderung	m ɪ n d ə r ʊ ŋ
begünstigte	b ə ɡ ʏ n s t ɪ ç t ə
aggressive	a ɡ r ɛ s iː v ə
Handlungen	h a n d l ʊ ŋ ə n
entstandene	ɛ n t ʃ t a n d ə n ə
Machtverschiebung	m a x t f ɛ ʃ iː b ʊ ŋ
melancholisch	m eː l a n ç oː l ɪ ʃ
beobachtete	b ə oː b a x t ə t ə
zähen	t s ɛː ə n
Eifer	a ɪ f ɛ
kleine	k l a ɪ n ə
kleinlichste	k l a ɪ n l ɪ ç s t ə
großzügiger	ɡ r ɔ s t s yː ɡ ɪ ɡ ɛ
Leidenschaft	l a ɪ d ə n ʃ a f t
Fachunternehmen	f a x ʊ n t ɛ n eː m ə n
klären	k l ɛː r ə n
Zinssenkungen	t s ɪ n s ə n k ʊ ŋ ə n
Niederlanden	n iː d ɛ l a n d ə n
beschleunigen	b ə ʃ l ɔ ɪ n ɪ ɡ ə n
internationaler	ɪ n t ɛ n a t s ɪ oː n aː l ɛ
Militärgerichtshöfe	m iː l iː t ɛ ʀ ɡ eː r ɪ ç t s h øː f ə
Nürnberg	n ʏ ʀ n b ɛ k
Anschluß	a n ʃ l uː s
Arbeitsgruppenleiter	a ʀ b a ɪ t s ɡ r ʊ p ə n l a ɪ t ɛ
Forschung	f ɔ ʀ ʃ ʊ ŋ
Staatssicherheitsdienstes	ʃ t aː t s ɪ ç ɛ h a ɪ t s d iː n s t ə s
Oder	oː d ɛ
ausgedrückt	a ʊ s ɡ ə d r ʏ k t
Inönü	iː n øː n yː
erkannte	ɛ ʀ k a n t ə
Vorzügen	f oː ʀ t s yː ɡ ə n
Nachteile	n a x t a ɪ l ə
gegenüberstehen	ɡ eː ɡ ə n yː b ɛ ʃ t eː ə n
Ausführung	a ʊ s f yː r ʊ ŋ
Beschlusses	b ə ʃ l ʊ s ə s
Zeitraum	t s a ɪ t ʀ a ʊ m
Gedächtnis	ɡ ə d ɛ ç t n ɪ s
entschwunden	ɛ n t ʃ v ʊ n d ə n
Oppositionsjahre	ɔ p oː z iː t s ɪ oː n s j aː r ə
Gütern	ɡ yː t ɛ n
Zivilisation	t s iː v iː l iː z a t s ɪ oː n
abgeschnittene	a p ɡ ə ʃ n ɪ t ə n ə
Sachse	z a x z ə
lebte	l eː p t ə
Zauberkräften	t s a ʊ b ɛ k r ɛ f t ə n
beherrschten	b ə h ɛ ʀ ʃ t ə n
einsetzen	a ɪ n z ɛ t s ə n
zusammenwüchsen	t s uː z a m ə n v ʏ k s ə n
Gebote	ɡ ə b oː t ə
Anfertigung	a n f ɛ ʀ t ɪ ɡ ʊ ŋ
Bildern	b ɪ l d ɛ n
kultischen	k ʊ l t ɪ ʃ ə n
parlamentarischer	p a ʀ l a m ə n t a r ɪ ʃ ɛ
Strafvollzug	ʃ t ʀ a f f ɔ l t s uː k
weitaus	v a ɪ t a ʊ s
redseliger	r eː d z eː l ɪ ɡ ɛ
Golan	ɡ oː l aː n
Sicherheitszone	z ɪ ç ɛ h a ɪ t s t s oː n ə
parallel	p a r a l eː l
Buße	b uː s ə
aufstehen	a ʊ f ʃ t eː ə n
Auferstehung	a ʊ f ɛ ʀ ʃ t eː ʊ ŋ
Domokos	d oː m oː k oː s
SPD-Bundestagsabgeordnete	ɛ s p eː d eː b ʊ n d ə s t a ɡ z a b ɡ eː ɔ ʀ d n ə t ə
trete	t ʀ eː t ə
vorzeitigen	f oː ʀ t s a ɪ t iː ɡ ə n
Ruhestand	r uː ɛ s t a n t
Namensänderungen	n a m ə n z ɛ n d ə r ʊ ŋ ə n
Viren	v iː r ə n
Genen	ɡ ɛ n ə n
Stammzellen	ʃ t a m t s ɛ l ə n
injizierten	ɪ n j iː t s iː ʀ t ə n
Vorwand	f oː ʀ v a n t
Verstärkung	f ɛ ʀ ʃ t ɛ ʀ k ʊ ŋ
libanesischen	l iː b a n eː z ɪ ʃ ə n
Bekaa-Ebene	b ə k aː eː b ə n ə
abstimmen	a p ʃ t ɪ m ə n
Richtlinienkompetenz	r ɪ ç t l iː n iː n k ɔ m p eː t ɛ n t s
Hinterhand	h ɪ n t ɛ h a n t
hungerstreikenden	h ʊ ŋ ɛ s t ʀ a ɪ k ə n d ə n
Bischofferode	b ɪ ʃ ɔ f eː r oː d ə
bolschewistischen	b ɔ l ʃ eː v ɪ s t ɪ ʃ ə n
Räteverfassung	r ɛː t eː f ɛ f a s ʊ ŋ
Passagieren	p a s a ʒ iː r ə n
Geheimgesellschaft	ɡ ə h a ɪ m ɡ eː z ɛ l ʃ a f t
Vorstand	f oː ʀ ʃ t a n t
Zentralrats	t s ɛ n t ʀ aː l r aː t s
Bundestagspräsidentin	b ʊ n d ə s t a k ʃ p r ɛː z iː d ə n t ɪ n
Rita	r iː t aː
Süssmuth	z ʏ s m ʊ t
angereist	a n ɡ ə r a ɪ s t
Bundestagsabgeordneten	b ʊ n d ə s t a ɡ z a b ɡ eː ɔ ʀ d n ə t ə n
Wildbad	v ɪ l d b aː t
Kreuth	k r ɔ ɪ t
Klausurtagung	k l a ʊ z ʊ ɐ t a ɡ ʊ ŋ
verdienstvoll	f ɛ ʀ d iː n s t f ɔ l
gewagt	ɡ ə v aː k t
körperlichen	k œ ʀ p ɛ l ɪ ç ə n
Mißhandlungen	m ɪ s h a n d l ʊ ŋ ə n
hinterlassen	h ɪ n t ɛ l a s ə n
Gliedmaßen	ɡ l iː d m aː s ə n
Kopfes	k ɔ p f ə s
Beeinträchtigung	b ə a ɪ n t ʀ ɛ ç t ɪ ɡ ʊ ŋ
Hör-und	h øː r ʊ n t
Sehvermögens	z eː f ɛ m øː ɡ ə n s
leitete	l a ɪ t eː t ə
Dienstgeheimnissen	d iː n s t ɡ eː a ɪ m n ɪ s ə n
Hungergebiet	h ʊ ŋ ɛ ɡ eː b iː t
Südsomalias	z ʏ d z oː m a l iː aː s
einzunehmen	a ɪ n t s uː n eː m ə n
Hungernden	h ʊ ŋ ɛ ʀ n d ə n
Kronen	k r oː n ə n
Blätter	b l ɛ t ɛ
verrotten	f ɛ ʀ r ɔ t ə n
Abschnitt	a p ʃ n ɪ t
Buches	b ʊ x ə s
befaßt	b ə f a s t
Schreibung	ʃ r a ɪ b ʊ ŋ
wechselseitigen	v ɛ k s ə l z a ɪ t ɪ ɡ ə n
Laute	l a ʊ t ə
Buchstaben	b ʊ x s t aː b ə n
Zahlenkompromiß	t s aː l ə n k ɔ m p r oː m iː s
Abschied	a p ʃ iː t
bewährten	b ə v ɛː ʀ t ə n
Flächentarifverträge	f l ɛ ç ə n t a r ɪ f f ɛ t ʀ ɛː ɡ ə
Nahrung	n aː r ʊ ŋ
Sprit	ʃ p r iː t
blockiert	b l ɔ k iː ʀ t
verhafteten	f ɛ ʀ h a f t ə t ə n
Wolfgang	v ɔ l f ɡ a ŋ
Försters	f œ ʀ s t ɛ s
Historiker	h ɪ s t oː r ɪ k ɛ
operationsgeschichtlich	oː p eː r a t s ɪ oː n s ɡ ɛ ʃ ɪ ç t l ɪ ç
Trennungsvereinbarung	t ʀ ɛ n ʊ ŋ s f eː r a ɪ n b a r ʊ ŋ
gemächlich	ɡ ə m ɛ ç l ɪ ç
