Word	IPA transcription
trempé	t ʁ ɑ̃ p e
découper	d e k u p e
transférables	t ʁ ɑ̃ s f e ʁ a b l
envisagés	ɑ̃ v i z a ʒ e
conventions	k ɔ̃ v ɑ̃ s j ɔ̃
actionnariat	a k s j ɔ n a ʁ j a
survenir	s y ʁ v ə n i ʁ
l'exécution	l ɛ ɡ z e k y s j ɔ̃
surchargerait	s y ʁ ʃ a ʁ ʒ ə ʁ ɛ
psychique	p s i ʃ i k
intégrales	ɛ̃ t e ɡ ʁ a l
reformulant	ʁ ə f ɔ ʁ m y l ɑ̃
résolvant	ʁ e z ɔ l v ɑ̃
topographies	t ɔ p ɔ ɡ ʁ a f i
tridimensionnelles	t ʁ i d i m ɑ̃ s j ɔ n ɛ l
protesté	p ʁ ɔ t ɛ s t e
volumineux	v ɔ l y m i n ø
traductions	t ʁ a d y k s j ɔ̃
lisible	l i z i b l
audible	o d i b l
intelligible	ɛ̃ t ɛ l i ʒ i b l
républicain	ʁ e p y b l i k ɛ̃
l'achever	l a ʃ v e
glorifier	ɡ l ɔ ʁ i f j e
herbicides	ɛ ʁ b i s i d
dissociables	d i s ɔ s j a b l
audiovisuel	o d j o v i z y ɛ l
suggéré	s y ɡ ʒ e ʁ e
s'offrirent	s ɔ f ʁ i ʁ
mari	m a ʁ i
l'avait	l a v ɛ
sincèrement	s ɛ̃ s ɛ ʁ m ɑ̃
aimée	ɛ m e
adobe	a d ɔ b
entrevoir	ɑ̃ t ʁ ə v w a ʁ
deviendraient	d ə v j ɛ̃ d ʁ ɛ
développa	d e v l ɔ p a
céleste	s e l ɛ s t
tomes	t ɔ m
illustrées	i l y s t ʁ e
macroscopiques	m a k ʁ ɔ s k ɔ p i k
microscopiques	m i k ʁ ɔ s k ɔ p i k
sécurisé	s e k y ʁ i z e
hémopathie	e m ɔ p a t i
hautement	o t m ɑ̃
improbable	ɛ̃ p ʁ ɔ b a b l
alourdir	a l u ʁ d i ʁ
d'exploiter	d ɛ k s p l w a t e
trente-et-un	t ʁ ɑ̃ t e œ̃
originalités	ɔ ʁ i ʒ i n a l i t e
testables	t ɛ s t a b l
étroitement	e t ʁ w a t m ɑ̃
imbriquées	ɛ̃ b ʁ i k e
efféminée	e f e m i n e
illustrer	i l y s t ʁ e
explicatif	ɛ k s p l i k a t i f
Propriétés	p ʁ ɔ p ʁ i e t e
diélectrique	d j e l ɛ k t ʁ i k
symétries	s i m e t ʁ i
causalité	k o z a l i t e
détente	d e t ɑ̃ t
achèvent	a ʃ ɛ v
temples	t ɑ̃ p l
validé	v a l i d e
pic	p i k
d'espace-temps	d ɛ s p a s t ɑ̃
Bref	b ʁ ɛ f
pourvoyeuse	p u ʁ v w a j ø z
compliqué	k ɔ̃ p l i k e
diffuse	d i f y z
regrettons	ʁ ə ɡ ʁ ɛ t ɔ̃
virtuellement	v i ʁ t y ɛ l m ɑ̃
implémente	ɛ̃ p l e m ɑ̃ t
convergentes	k ɔ̃ v ɛ ʁ ʒ ɑ̃ t
comprise	k ɔ̃ p ʁ i z
continuum	k ɔ̃ t i n y ɔ m
polices	p ɔ l i s
symboles	s ɛ̃ b ɔ l
enfermer	ɑ̃ f ɛ ʁ m e
coffre	k ɔ f ʁ
conservez	k ɔ̃ s ɛ ʁ v e
marquera	m a ʁ k ə ʁ a
réceptivité	ʁ e s ɛ p t i v i t e
absolue	a b s ɔ l y
adoption	a d ɔ p s j ɔ̃
oiseaux	w a z o
balisés	b a l i z e
tués	t y e
statistiquement	s t a t i s t i k m ɑ̃
nulles	n y l
hisser	i s e
mobilisant	m ɔ b i l i z ɑ̃
s'éloigne	s e l w a ɲ
visions	v i z j ɔ̃
fragmentées	f ʁ a ɡ m ɑ̃ t e
parcellaires	p a ʁ s ɛ l ɛ ʁ
opérantes	ɔ p e ʁ ɑ̃ t
processeur	p ʁ ɔ s ɛ s œ ʁ
routage	ʁ u t a ʒ
testable	t ɛ s t a b l
agressifs	a ɡ ʁ ɛ s i f
répercute	ʁ e p ɛ ʁ k y t
soignants	s w a n j ɑ̃
générateurs	ʒ e n e ʁ a t œ ʁ
masques	m a s k
saisissant	s ɛ z i s ɑ̃
chômeurs	ʃ o m œ ʁ
imputables	ɛ̃ p y t a b l
gains	ɡ ɛ̃
particule	p a ʁ t i k y l
lorrains	l ɔ ʁ ɛ̃
aménagement	a m e n a ʒ m ɑ̃
synthétiques	s ɛ̃ t e t i k
périodique	p e ʁ j ɔ d i k
Nommés	n ɔ m e
vingt-dix	v ɛ̃ d i s
tramway	t ʁ a m w ɛː
allégera	a l e ʒ ʁ a
dégagera	d e ɡ a ʒ ʁ a
l'empêche	l ɑ̃ p ɛ ʃ
suspensive	s y s p ɑ̃ s i v
l'échange	l e ʃ ɑ̃ ʒ
muselés	m y z l e
bords	b ɔ ʁ
avants	a v ɑ̃
arrières	a ʁ j ɛ ʁ
entravées	ɑ̃ t ʁ a v e
sortes	s ɔ ʁ t
tas	t a
cendres	s ɑ̃ d ʁ
ver	v ɛ ʁ
racine	ʁ a s i n
canne	k a n
s'oriente	s ɔ ʁ j ɑ̃ t
compost	k ɔ̃ p ɔ s t
exclusive	ɛ k s k l y z i v
fermentescibles	f ɛ ʁ m ɑ̃ t ɛ s i b l
garantissent	ɡ a ʁ ɑ̃ t i s
l'authenticité	ɛ l ɔː t ɛ n t i s i t ɛː j
mensuelle	m ɑ̃ s y ɛ l
habituelle	a b i t y ɛ l
L'incomplétude	l ɛ̃ k ɔ̃ p l e t y d
l'arrière-plan	l a ʁ j ɛ ʁ p l ɑ̃
pittoresque	p i t ɔ ʁ ɛ s k
grandiose	ɡ ʁ ɑ̃ d j o z
présentait	p ʁ e z ɑ̃ t ɛ
carrousel	k a ʁ u z ɛ l
prononcer	p ʁ ɔ n ɔ̃ s e
exclamation	ɛ k s k l a m a s j ɔ̃
béates	b e a t
d'admiration	d a d m i ʁ a s j ɔ̃
reçois	ʁ ə s w a
vais	v ɛ
miennes	m j ɛ n
préoccupant	p ʁ e ɔ k y p ɑ̃
d'entraînement	d ɑ̃ t ʁ ɛ n m ɑ̃
Presque	p ʁ ɛ s k ə
consument	k ɔ̃ s y m
funestes	f y n ɛ s t
d'expertise	d ɛ k s p ɛ ʁ t i z
visa	v i z a
clandestinement	k l ɑ̃ d ɛ s t i n m ɑ̃
expulsion	ɛ k s p y l s j ɔ̃
perturbent	p ɛ ʁ t y ʁ b
normatives	n ɔ ʁ m a t i v
Choisi	ʃ w a z i
team	t iː m
articulés	a ʁ t i k y l e
volumiques	v ɔ l y m i k
fluidité	f l y i d i t e
regrettable	ʁ ə ɡ ʁ ɛ t a b l
incomberont	ɛ̃ k ɔ̃ b ʁ ɔ̃
originaire	ɔ ʁ i ʒ i n ɛ ʁ
affecté	a f ɛ k t e
constatée	k ɔ̃ s t a t e
réinsertion	ʁ e ɛ̃ s ɛ ʁ s j ɔ̃
L'ensemble	l ɑ̃ s ɑ̃ b l
harmonisent	a ʁ m ɔ n i z
insèrent	ɛ̃ s ɛ ʁ
impriment	ɛ̃ p ʁ i m
arranger	a ʁ ɑ̃ ʒ e
amortissements	a m ɔ ʁ t i s m ɑ̃
immobilisations	i m m ɔ b i l i z a s j ɔ̃
provisions	p ʁ ɔ v i z j ɔ̃
cessions	s ɛ s j ɔ̃
d'actif	d a k t i f
ajustements	a ʒ y s t m ɑ̃
sédimentaire	s e d i m ɑ̃ t ɛ ʁ
versants	v ɛ ʁ s ɑ̃
drainage	d ʁ ɛ n a ʒ
décimales	d e s i m a l
éternité	e t ɛ ʁ n i t e
pères	p ɛ ʁ
fondateurs	f ɔ̃ d a t œ ʁ
mondialement	m ɔ̃ d j a l m ɑ̃
mural	m y ʁ a l
mouvementée	m u v m ɑ̃ t e
transgression	t ʁ ɑ̃ z ɡ ʁ ɛ s j ɔ̃
distributeurs	d i s t ʁ i b y t œ ʁ
séquestrations	s e k ɛ s t ʁ a s j ɔ̃
assassinats	a s a s i n a
systématisée	s i s t e m a t i z e
mutilations	m y t i l a s j ɔ̃
représailles	ʁ ə p ʁ e z a j
algériennes	a l ʒ e ʁ j ɛ n
algériens	a l ʒ e ʁ j ɛ̃
trouva	t ʁ u v a
cachait	k a ʃ ɛ
imparfaitement	ɛ̃ p a ʁ f ɛ t m ɑ̃
souffrante	s u f ʁ ɑ̃ t
protides	p ʁ ɔ t i d
occident	ɔ k s i d ɑ̃
monument	m ɔ n y m ɑ̃
rails	ʁ a j
wagon	v a ɡ ɔ̃
martyrs	m a ʁ t i ʁ
joindre	ʒ w ɛ̃ d ʁ
capture	k a p t y ʁ
adverse	a d v ɛ ʁ s
faussaires	f o s ɛ ʁ
plient	p l i
salissent	s a l i s
billets	b i j ɛ
déchirent	d e ʃ i ʁ
réparent	ʁ e p a ʁ
dissimulent	d i s i m y l ɑ̃
imperfections	ɛ̃ p ɛ ʁ f ɛ k s j ɔ̃
simplifie	s ɛ̃ p l i f i
subventions	s y b v ɑ̃ s j ɔ̃
remises	ʁ ə m i z
réconcilie	ʁ e k ɔ̃ s i l i
revitalise	ʁ ə v i t a l i z
vivifiées	v i v i f j e
missiles	m i s i l
soviétiques	s ɔ v j e t i k
voulaient	v u l ɛ
riposte	ʁ i p ɔ s t
sommations	s ɔ m a s j ɔ̃
quantitatives	k w ɑ̃ t i t a t i v
Remarque	ʁ ə m a ʁ k
indexé	ɛ̃ d ɛ k s e
inclu	ɛ̃ k l y
vrac	v ʁ a k
redistribuer	ʁ ə d i s t ʁ i b y e
d'attente	d a t ɑ̃ t
recommande	ʁ ə k ɔ m ɑ̃ d
l'appelant	l a p l ɑ̃
prédictions	p ʁ e d i k s j ɔ̃
d'arrivées	d a ʁ i v e
amplitudes	ɑ̃ p l i t y d
rejoignent	ʁ ə ʒ w a n j
automates	o t o m a t
multidimensionnels	m y l t i d i m ɑ̃ s j ɔ n ɛ l
signale	s i n j a l
conduction	k ɔ̃ d y k s j ɔ̃
souche	s u ʃ
rousseau	ʁ u s o
chronologie	k ʁ o n o l ɔ ʒ i
musicales	m y z i k a l
découvrant	d e k u v ʁ ɑ̃
méconnu	m e k ɔ n y
écrivain	e k ʁ i v ɛ̃
remis	ʁ ə m i
contesté	k ɔ̃ t ɛ s t e
compromise	k ɔ̃ p ʁ ɔ m i z
stabilisant	s t a b i l i z ɑ̃
saccages	s a k a ʒ
vitres	v i t ʁ
abribus	a b ʁ i b y s
cabines	k a b i n
volé	v ɔ l e
éclats	e k l a
endommagées	ɑ̃ d ɔ m a ʒ e
résolue	ʁ e z ɔ l y
Partant	p a ʁ t ɑ̃
semblé	s ɑ̃ b l e
reproduisons	ʁ ə p ʁ ɔ d y i z ɔ̃
Progressivement	p ʁ ɔ ɡ ʁ ɛ s i v m ɑ̃
ajouté	a ʒ u t e
lanceur	l ɑ̃ s œ ʁ
litre	l i t ʁ
comptant	k ɔ̃ t ɑ̃
boosters	b uː s t œ ʁ z
viking	v a j k i ŋ
étages	e t a ʒ
allongés	a l ɔ̃ ʒ e
bulbe	b y l b
contraignants	k ɔ̃ t ʁ ɛ n j ɑ̃
accroissement	a k ʁ w a s m ɑ̃
comparabilité	k ɔ̃ p a ʁ a b i l i t e
échangées	e ʃ ɑ̃ ʒ e
professions	p ʁ ɔ f ɛ s j ɔ̃
débouché	d e b u ʃ e
assurait	a s y ʁ ɛ
L'introduction	l ɛ̃ t ʁ ɔ d y k s j ɔ̃
considérant	k ɔ̃ s i d e ʁ ɑ̃
plastique	p l a s t i k
imitant	i m i t ɑ̃
covariances	k ɔ v a ʁ j ɑ̃ s
achetés	a ʃ t e
concurrent	k ɔ̃ k y ʁ ɑ̃
perfectionne	p ɛ ʁ f ɛ k s j ɔ n
invention	ɛ̃ v ɑ̃ s j ɔ̃
ôte	o t
grand-mère	ɡ ʁ ɑ̃ m ɛ ʁ
petite-fille	p ə t i t f i j
entretiennent	ɑ̃ t ʁ ə t j ɛ n
enregistrés	ɑ̃ ʁ ʒ i s t ʁ e
disquettes	d i s k ɛ t
assuré	a s y ʁ e
comparatif	k ɔ̃ p a ʁ a t i f
concret	k ɔ̃ k ʁ ɛ
jugeant	ʒ y ʒ ɑ̃
superflue	s y p ɛ ʁ f l y
mosaïques	m o z a i k
bâtis	b a t i
protégés	p ʁ ɔ t e ʒ e
esthétique	ɛ s t e t i k
harmoniser	a ʁ m ɔ n i z e
disparates	d i s p a ʁ a t
démarque	d e m a ʁ k
demi-teinte	d ə m i t ɛ̃ t
impasse	ɛ̃ p a s
mentionnerons	m ɑ̃ s j ɔ n ʁ ɔ̃
temple	t ɑ̃ p l
trousse	t ʁ u s
rebord	ʁ ə b ɔ ʁ
épargnants	e p a ʁ n j ɑ̃
altérer	a l t e ʁ e
mailing	m ɛː j l i ŋ
ambitieuses	ɑ̃ b i s j ø z
transposables	t ʁ ɑ̃ s p o z a b l
critiqué	k ʁ i t i k e
raretés	ʁ a ʁ t e
vendue	v ɑ̃ d y
loupe	l u p
instantanés	ɛ̃ s t ɑ̃ t a n e
rentrer	ʁ ɑ̃ t ʁ e
américaines	a m e ʁ i k ɛ n
enseigner	ɑ̃ s ɛ n j e
ponts	p ɔ̃
examinées	ɛ ɡ z a m i n e
l'admission	l a d m i s j ɔ̃
basant	b a z ɑ̃
parcimonie	p a ʁ s i m ɔ n i
recensements	ʁ ə s ɑ̃ s m ɑ̃
dénombrent	d e n ɔ̃ b ʁ
staff	s t a f
cerfs	s ɛ ʁ f
chevreuils	ʃ ə v ʁ œ j
blaireaux	b l ɛ ʁ o
peuplant	p ø p l ɑ̃
majestueux	m a ʒ ɛ s t y ø
rapaces	ʁ a p a s
vosgien	v o ʒ j ɛ̃
pratiqué	p ʁ a t i k e
précédé	p ʁ e s e d e
dermatologie	d ɛ ʁ m a t ɔ l ɔ ʒ i
buccale	b y k a l
incertitudes	ɛ̃ s ɛ ʁ t i t y d
inhérentes	i n e ʁ ɑ̃ t
l'expertise	l ɛ k s p ɛ ʁ t i z
administrateur	a d m i n i s t ʁ a t œ ʁ
configurer	k ɔ̃ f i ɡ y ʁ e
légère	l e ʒ ɛ ʁ
grammaticales	ɡ ʁ a m a t i k a l
exceptions	ɛ k s ɛ p s j ɔ̃
invariants	ɛ̃ v a ʁ j ɑ̃
désinences	d e z i n ɑ̃ s
interactives	ɛ̃ t ɛ ʁ a k t i v
contreparties	k ɔ̃ t ʁ ə p a ʁ t i
niveler	n i v l e
irrégularités	i ʁ e ɡ y l a ʁ i t e
assemblages	a s ɑ̃ b l a ʒ
lie	l i
conclues	k ɔ̃ k l y
identifient	i d ɑ̃ t i f i
l'observatoire	l ɔ b s ɛ ʁ v a t w a ʁ
noble	n ɔ b l
panier	p a n j e
remblai	ʁ ɑ̃ b l e
distinguais	d i s t ɛ̃ ɡ ɛ
surcharge	s y ʁ ʃ a ʁ ʒ
désintérêt	d e z ɛ̃ t e ʁ ɛ
thésards	t e z a ʁ
l'abondante	l a b ɔ̃ d ɑ̃ t
invoquent	ɛ̃ v ɔ k
odorantes	ɔ d ɔ ʁ ɑ̃ t
temporairement	t ɑ̃ p ɔ ʁ ɛ ʁ m ɑ̃
stylistiques	s t i l i s t i k
futuristes	f y t y ʁ i s t
simplifications	s ɛ̃ p l i f i k a s j ɔ̃
nabis	n a b i
défiguration	d e f i ɡ y ʁ a s j ɔ̃
L'autonomie	l o t o n ɔ m i
péril	p e ʁ i l
aéroportuaires	a e ʁ ɔ p ɔ ʁ t y ɛ ʁ
limitées	l i m i t e
d'hiver	d i v ɛ ʁ
correspondante	k ɔ ʁ ɛ s p ɔ̃ d ɑ̃ t
entendant	ɑ̃ t ɑ̃ d ɑ̃
baron	b a ʁ ɔ̃
prit	p ʁ i
l'emmena	l e m n a
l'embrasure	l ɑ̃ b ʁ a z y ʁ
coïncidence	k ɔ ɛ̃ s i d ɑ̃ s
vulnérabilité	v y l n e ʁ a b i l i t e
exposée	ɛ k s p o z e
arbitre	a ʁ b i t ʁ
surcroît	s y ʁ k ʁ w a
d'affaires	d a f ɛ ʁ
octroyé	ɔ k t ʁ w a j e
vendues	v ɑ̃ d y
orfèvres	ɔ ʁ f ɛ v ʁ
poinçons	p w ɛ̃ s ɔ̃
typographe	t i p ɔ ɡ ʁ a f
encres	ɑ̃ k ʁ
inventé	ɛ̃ v ɑ̃ t e
opportunité	ɔ p ɔ ʁ t y n i t e
portugaise	p ɔ ʁ t y ɡ ɛ z
littératures	l i t e ʁ a t y ʁ
d'ivoire	d i v w a ʁ
coupait	k u p ɛ
ruban	ʁ y b ɑ̃
moire	m w a ʁ
vif	v i f
réjoui	ʁ e ʒ u i
Capes	k a p
statutaire	s t a t y t ɛ ʁ
antennes	ɑ̃ t ɛ n
directivité	d i ʁ ɛ k t i v i t e
infiltrations	ɛ̃ f i l t ʁ a s j ɔ̃
pluies	p l y i
bonhomme	b ɔ n ɔ m
communicative	k ɔ m y n i k a t i v
estimations	ɛ s t i m a s j ɔ̃
basent	b a z
testimoniales	t ɛ s t i m ɔ n j a l
occasionnellement	ɔ k a z j ɔ n ɛ l m ɑ̃
intéressé	ɛ̃ t e ʁ ɛ s e
écoulé	e k u l e
annulée	a n y l e
désistement	d e z i s t m ɑ̃
retarder	ʁ ə t a ʁ d e
concilié	k ɔ̃ s i l j e
escaliers	ɛ s k a l j e
monumentaux	m ɔ n y m ɑ̃ t o
combles	k ɔ̃ b l
charpente	ʃ a ʁ p ɑ̃ t
rythmé	ʁ i t m ɛː j
tinsements	t ɛ̃ s m ɑ̃
vélo	v e l o
carillon	k a ʁ i j ɔ̃
glas	ɡ l a
tocsin	t ɔ k s ɛ̃
attendons	a t ɑ̃ d ɔ̃
angoisse	ɑ̃ ɡ w a s
cymbaliste	s ɛ̃ b a l i s t
récente	ʁ e s ɑ̃ t
carcérale	k a ʁ s e ʁ a l
psychiatriques	p s i k j a t ʁ i k
tabac	t a b a
dessinent	d ɛ s i n
morbides	m ɔ ʁ b i d
poursuivi	p u ʁ s y i v i
l'exploration	l ɛ k s p l ɔ ʁ a s j ɔ̃
inépuisable	i n e p y i z a b l
seringues	s ə ʁ ɛ̃ ɡ
révocation	ʁ e v ɔ k a s j ɔ̃
rive	ʁ i v
découpent	d e k u p
manufactures	m a n y f a k t y ʁ
îlots	i l o
sensibiliser	s ɑ̃ s i b i l i z e
tirs	t i ʁ
ratent	ʁ a t
hémorragies	e m ɔ ʁ a ʒ i
homogénéisation	ɔ m ɔ ʒ e n e i z a s j ɔ̃
observatoires	ɔ b s ɛ ʁ v a t w a ʁ
environnementaux	ɑ̃ v i ʁ ɔ n m ɑ̃ t o
commutés	k ɔ m y t e
audiovisuels	o d j o v i z y ɛ l
hertzienne	ɛ ʁ t s j ɛ n
tubes	t y b
impression	ɛ̃ p ʁ ɛ s j ɔ̃
refroidi	ʁ ə f ʁ w a d i
regorge	ʁ ə ɡ ɔ ʁ ʒ
tonus	t ɔ n y s
Accompagner	a k ɔ̃ p a n j e
pédagogies	p e d a ɡ ɔ ʒ i
diversifiés	d i v ɛ ʁ s i f j e
envergure	ɑ̃ v ɛ ʁ ɡ y ʁ
ordonnances	ɔ ʁ d ɔ n ɑ̃ s
vaccinations	v a k s i n a s j ɔ̃
lunettes	l y n ɛ t
lentilles	l ɑ̃ t i j
conçoivent	k ɔ̃ s w a v
influencent	ɛ̃ f l y ɑ̃ s
concrétiser	k ɔ̃ k ʁ e t i z e
bonds	b ɔ̃
postule	p ɔ s t y l
autonome	o t o n ɔ m
consciente	k ɔ̃ s j ɑ̃ t
psychanalytique	p s i k a n a l i t i k
psychose	p s i k o z
métapsychologique	m e t a p s i ʃ ɔ l ɔ ʒ i k
exécuter	ɛ ɡ z e k y t e
signant	s i n j ɑ̃
recette	ʁ ə s ɛ t
autorisés	o t o ʁ i z e
associer	a s ɔ s j e
bar	b a ʁ
ralliement	ʁ a l i m ɑ̃
donnons	d ɔ n ɔ̃
teintes	t ɛ̃ t
boueuses	b u ø z
manifestation	m a n i f ɛ s t a s j ɔ̃
spectaculaire	s p ɛ k t a k y l ɛ ʁ
d'érosion	d e ʁ o z j ɔ̃
submersion	s y b m ɛ ʁ s j ɔ̃
s'avère	s a v ɛ ʁ
l'engagement	l ɑ̃ ɡ a ʒ m ɑ̃
modulée	m ɔ d y l e
écriture	e k ʁ i t y ʁ
métaphore	m e t a f ɔ ʁ
figurées	f i ɡ y ʁ e
escarpées	ɛ s k a ʁ p e
évidents	e v i d ɑ̃
considérait	k ɔ̃ s i d e ʁ ɛ
monstre	m ɔ̃ s t ʁ
bondissant	b ɔ̃ d i s ɑ̃
mugissant	m y ʒ i s ɑ̃
roule	ʁ u l
baudroie	b o d ʁ w a
merlu	m ɛ ʁ l y
saumon	s o m ɔ̃
maquereau	m a k ʁ o
appelé	a p l e
plénières	p l e n j ɛ ʁ
objections	ɔ b ʒ ɛ k s j ɔ̃
contacté	k ɔ̃ t a k t e
appartenir	a p a ʁ t ə n i ʁ
l'appareil	l a p a ʁ ɛ j
n'agissent	n a ʒ i s
échelonnement	e ʃ l ɔ n m ɑ̃
catégoriel	k a t e ɡ ɔ ʁ j ɛ l
d'ordination	d ɔ ʁ d i n a s j ɔ̃
d'intervalle	d ɛ̃ t ɛ ʁ v a l
câblage	k a b l a ʒ
écouté	e k u t e
rencontreront	ʁ ɑ̃ k ɔ̃ t ʁ ə ʁ ɔ̃
disséminations	d i s e m i n a s j ɔ̃
parlaient	p a ʁ l ɛ
dissémination	d i s e m i n a s j ɔ̃
frappant	f ʁ a p ɑ̃
maximiser	m a k s i m i z e
Largement	l a ʁ ʒ ə m ɑ̃
amorcée	a m ɔ ʁ s e
Tel	t ɛ l
manifestement	m a n i f ɛ s t m ɑ̃
mahométane	m a ɔ m e t a n
remplissent	ʁ ɑ̃ p l i s
seins	s ɛ̃
arbitrage	a ʁ b i t ʁ a ʒ
collégien	k ɔ l e ʒ j ɛ̃
américaine	a m e ʁ i k ɛ n
marginaliser	m a ʁ ʒ i n a l i z e
extrémistes	ɛ k s t ʁ e m i s t
vaincre	v ɛ̃ k ʁ
médiation	m e d j a s j ɔ̃
justiciable	ʒ y s t i s j a b l
allège	a l ɛ ʒ
accepté	a k s ɛ p t e
conjoncture	k ɔ̃ ʒ ɔ̃ k t y ʁ
soucis	s u s i
catégoriels	k a t e ɡ ɔ ʁ j ɛ l
déficiences	d e f i s j ɑ̃ s
mycorhizes	m a j k ɔ ʁ ɦ a j z i z
pépinières	p e p i n j ɛ ʁ
forestières	f ɔ ʁ ɛ s t j ɛ ʁ
inhibent	i n i b
ramassages	ʁ a m a s a ʒ
classicismes	k l a s i s i s m
irréductibles	i ʁ e d y k t i b l
pyramidale	p i ʁ a m i d a l
homologue	ɔ m ɔ l ɔ ɡ
époux	e p u
matrimonial	m a t ʁ i m ɔ n j a l
désincarnée	d e z ɛ̃ k a ʁ n e
frappée	f ʁ a p e
vacuité	v a k y i t e
vaine	v ɛ n
discrets	d i s k ʁ ɛ
gênants	ʒ ɛ n ɑ̃
diminuent	d i m i n y
posologies	p o z ɔ l ɔ ʒ i
refusons	ʁ ə f y z ɔ̃
contribuent	k ɔ̃ t ʁ i b y
intellectuel	ɛ̃ t ɛ l ɛ k t y ɛ l
signée	s i n j e
hétérogène	e t e ʁ ɔ ʒ ɛ n
téléphones	t e l e f ɔ n
manquent	m ɑ̃ k
journaliste	ʒ u ʁ n a l i s t
quitte	k i t
assailli	a s a j i
aphrodisiaque	a f ʁ ɔ d i z j a k
infligées	ɛ̃ f l i ʒ e
inimaginables	i n i m a ʒ i n a b l
Nature	n a t y ʁ
soldée	s ɔ l d e
prolongé	p ʁ ɔ l ɔ̃ ʒ e
vocations	v ɔ k a s j ɔ̃
consolident	k ɔ̃ s ɔ l i d
rachat	ʁ a ʃ a
délits	d e l i
peines	p ɛ n
figurines	f i ɡ y ʁ i n
cuite	k y i t
fouilles	f u j
évoquent	e v ɔ k
alexandrine	a l ɛ k s ɑ̃ d ʁ i n
génétiquement	ʒ e n e t i k m ɑ̃
effectuons	e f ɛ k t y ɔ̃
captage	k a p t a ʒ
dignes	d i n j
comptons	k ɔ̃ t ɔ̃
miséricorde	m i z e ʁ i k ɔ ʁ d
communiquées	k ɔ m y n i k e
directoire	d i ʁ ɛ k t w a ʁ
d'organisations	d ɔ ʁ ɡ a n i z a s j ɔ̃
capitalisation	k a p i t a l i z a s j ɔ̃
théorisations	t e ɔ ʁ i z a s j ɔ̃
commencerons	k ɔ m ɑ̃ s ʁ ɔ̃
illustrant	i l y s t ʁ ɑ̃
apprentissages	a p ʁ ɑ̃ t i s a ʒ
anomalies	a n ɔ m a l i
gravimétriques	ɡ ʁ a v i m e t ʁ i k
cotés	k ɔ t e
pédiatres	p e d j a t ʁ
psy	p s i
Vin	v ɛ̃
briller	b ʁ i j e
incomparable	ɛ̃ k ɔ̃ p a ʁ a b l
câblé	k a b l e
niées	n j e
baguette	b a ɡ ɛ t
câblée	k a b l e
d'augmenter	d o ɡ m ɑ̃ t e
l'introduction	l ɛ̃ t ʁ ɔ d y k s j ɔ̃
manipulateur	m a n i p y l a t œ ʁ
primo-infection	p ʁ i m o ɛ̃ f ɛ k s j ɔ̃
fièvre	f j ɛ v ʁ
courbatures	k u ʁ b a t y ʁ
fleur	f l œ ʁ
fanée	f a n e
fécondée	f e k ɔ̃ d e
excroissance	ɛ k s k ʁ w a s ɑ̃ s
pointue	p w ɛ̃ t y
botanistes	b ɔ t a n i s t
cigogne	s i ɡ ɔ ɲ
emmanchée	ɑ̃ m ɑ̃ ʃ e
bec	b ɛ k
corruption	k ɔ ʁ y p s j ɔ̃
combattre	k ɔ̃ b a t ʁ
décédés	d e s e d e
tangentielles	t ɑ̃ ʒ ɑ̃ s j ɛ l
transparaître	t ʁ ɑ̃ s p a ʁ ɛ t ʁ
démontré	d e m ɔ̃ t ʁ e
exigence	ɛ ɡ z i ʒ ɑ̃ s
Avantage	a v ɑ̃ t a ʒ
obtenez	ɔ b t n e
économisez	e k ɔ n ɔ m i z e
consenti	k ɔ̃ s ɑ̃ t i
suisses	s y i s
radiatifs	ʁ a d j a t i f
calottes	k a l ɔ t
polaires	p ɔ l ɛ ʁ
belges	b ɛ l ʒ
climatologiques	k l i m a t ɔ l ɔ ʒ i k
oraux	ɔ ʁ o
coïncide	k ɔ ɛ̃ s i d
fonciers	f ɔ̃ s j e
immobiliers	i m m ɔ b i l j e
cens	s ɛ n
reliures	ʁ ə l j y ʁ
couronnes	k u ʁ ɔ n
lys	l i s
grattées	ɡ ʁ a t e
dénombrait	d e n ɔ̃ b ʁ ɛ
cyclotrons	s i k l ɔ t ʁ ɔ̃
thérapie	t e ʁ a p i
labyrinthique	l a b i ʁ ɛ̃ t i k
retirées	ʁ ə t i ʁ e
inacceptables	i n a k s ɛ p t a b l
démarrage	d e m a ʁ a ʒ
recherchant	ʁ ə ʃ ɛ ʁ ʃ ɑ̃
fondement	f ɔ̃ d m ɑ̃
téléinformatique	t e l e ɛ̃ f ɔ ʁ m a t i k
fournira	f u ʁ n i ʁ a
vibratoire	v i b ʁ a t w a ʁ
ultérieurement	y l t e ʁ j ø ʁ m ɑ̃
afférente	a f e ʁ ɑ̃ t
polycopié	p o l i k ɔ p j e
contestée	k ɔ̃ t ɛ s t e
concurrentes	k ɔ̃ k y ʁ ɑ̃ t
soutenable	s u t n a b l
instituées	ɛ̃ s t i t y e
consultable	k ɔ̃ s y l t a b l
détectés	d e t ɛ k t e
Demande	d ə m ɑ̃ d
confédéral	k ɔ̃ f e d e ʁ a l
communiqué	k ɔ m y n i k e
Impossible	ɛ̃ p ɔ s i b l
vivres	v i v ʁ
affectées	a f ɛ k t e
codifiées	k ɔ d i f j e
label	l a b ɛ l
accompagnons	a k ɔ̃ p a n j ɔ̃
risqués	ʁ i s k e
